date,campaign_name,campaign_id,platform,objective,market,model,impressions,clicks,ctr,cpm,cpc,spend,reach,frequency,video_views,video_view_rate,leads,link_clicks,landing_page_views,cost_per_lead
2025-12-03,META_GB_S07_AWR_ENGAGED_VIEWERS_20251203,ME14049,Facebook,awareness,GB,DEEPAL S07,17302,400,0.023119,14.71,0.64,254.58,14137,1.22,4299,0.2485,0,343,277,0.0
2025-12-03,META_GB_S05_CON_CONQUEST_BMW_20251203,ME35210,Facebook,consideration,GB,DEEPAL S05,9079,212,0.023351,12.48,0.53,113.35,6679,1.36,0,0.0,0,185,119,0.0
2025-12-03,META_GB_AVATR12_CVR_ECO_CONSCIOUS_20251203,ME37811,Facebook,conversion,GB,AVATR 12,8999,124,0.013779,14.37,1.04,129.29,6376,1.41,0,0.0,1,110,78,129.29
2025-12-03,META_GB_AVATR11_RTG_FAMILY_BUYERS_20251203,ME74390,Facebook,retargeting,GB,AVATR 11,16739,354,0.021148,12.22,0.58,204.6,11008,1.52,0,0.0,3,248,150,68.2
2025-12-03,META_GB_S07_AWR_FAMILY_BUYERS_20251203,ME33311,Facebook,awareness,GB,DEEPAL S07,11338,144,0.012701,4.01,0.32,45.5,6918,1.64,4142,0.3653,0,126,102,0.0
2025-12-03,META_GB_S05_CON_FLEET_MANAGERS_20251203,ME51127,Instagram,consideration,GB,DEEPAL S05,19734,461,0.023361,4.6,0.2,90.78,14498,1.36,0,0.0,0,334,278,0.0
2025-12-03,META_GB_AVATR12_CVR_FAMILY_BUYERS_20251203,ME56388,Facebook,conversion,GB,AVATR 12,25742,216,0.008391,4.2,0.5,108.15,15099,1.7,0,0.0,4,175,109,27.04
2025-12-03,META_GB_AVATR11_RTG_SITE_VISITORS_20251203,ME54259,Instagram,retargeting,GB,AVATR 11,13431,190,0.014146,10.77,0.76,144.67,7728,1.74,0,0.0,4,174,115,36.17
2025-12-03,META_GB_S07_AWR_ENGAGED_VIEWERS_20251203,ME93800,Facebook,awareness,GB,DEEPAL S07,19800,222,0.011212,7.19,0.64,142.27,13616,1.45,3713,0.1875,0,201,153,0.0
2025-12-04,META_GB_S07_AWR_EV_INTENDERS_20251204,ME59883,Facebook,awareness,GB,DEEPAL S07,49713,1220,0.024541,15.08,0.61,749.83,34081,1.46,18682,0.3758,0,1099,911,0.0
2025-12-04,META_GB_S05_CON_CONFIGURATOR_USERS_20251204,ME19705,Instagram,consideration,GB,DEEPAL S05,215,5,0.023256,13.42,0.58,2.9,174,1.24,0,0.0,0,4,3,0.0
2025-12-04,META_GB_AVATR12_CVR_LUXURY_LIFESTYLE_20251204,ME29390,Facebook,conversion,GB,AVATR 12,41943,480,0.011444,6.61,0.58,277.06,23810,1.76,0,0.0,12,380,270,23.09
2025-12-04,META_GB_AVATR11_RTG_YOUNG_PROFESSIONALS_20251204,ME39134,Facebook,retargeting,GB,AVATR 11,637,14,0.021978,9.04,0.41,5.76,432,1.47,0,0.0,0,11,7,0.0
2025-12-04,META_GB_S07_AWR_EV_INTENDERS_20251204,ME79741,Facebook,awareness,GB,DEEPAL S07,2941,61,0.020741,7.94,0.38,23.35,1938,1.52,860,0.2924,0,51,35,0.0
2025-12-04,META_GB_S05_CON_PREMIUM_AUTO_20251204,ME53477,Instagram,consideration,GB,DEEPAL S05,2285,43,0.018818,8.79,0.47,20.1,1546,1.48,0,0.0,0,37,23,0.0
2025-12-04,META_GB_AVATR12_CVR_CONQUEST_TESLA_20251204,ME28113,Facebook,conversion,GB,AVATR 12,2505,56,0.022355,7.96,0.36,19.93,1802,1.39,0,0.0,0,43,28,0.0
2025-12-04,META_GB_AVATR11_RTG_PREMIUM_AUTO_20251204,ME80749,Facebook,retargeting,GB,AVATR 11,29280,629,0.021482,11.67,0.54,341.69,23180,1.26,0,0.0,9,531,423,37.97
2025-12-04,META_GB_S07_AWR_CONFIGURATOR_USERS_20251204,ME56002,Facebook,awareness,GB,DEEPAL S07,13679,221,0.016156,7.57,0.47,103.49,11027,1.24,3253,0.2378,0,180,130,0.0
2025-12-04,META_GB_S05_CON_LUXURY_LIFESTYLE_20251204,ME22613,Facebook,consideration,GB,DEEPAL S05,1022,21,0.020548,6.27,0.31,6.41,610,1.68,0,0.0,0,15,10,0.0
2025-12-04,META_GB_AVATR12_CVR_PREMIUM_AUTO_20251204,ME23630,Instagram,conversion,GB,AVATR 12,9160,78,0.008515,9.42,1.11,86.32,5980,1.53,0,0.0,1,70,46,86.32
2025-12-04,META_GB_AVATR11_RTG_CONQUEST_TESLA_20251204,ME23499,Instagram,retargeting,GB,AVATR 11,22630,499,0.02205,8.65,0.39,195.75,13200,1.71,0,0.0,8,470,295,24.47
2025-12-04,META_GB_S07_AWR_LUXURY_LIFESTYLE_20251204,ME21225,Facebook,awareness,GB,DEEPAL S07,20992,201,0.009575,15.67,1.64,328.91,15802,1.33,6600,0.3144,0,158,122,0.0
2025-12-04,META_GB_S05_CON_FAMILY_BUYERS_20251204,ME40979,Facebook,consideration,GB,DEEPAL S05,7105,146,0.020549,3.7,0.18,26.3,6027,1.18,0,0.0,0,117,82,0.0
2025-12-04,META_GB_AVATR12_CVR_CONQUEST_AUDI_20251204,ME77393,Instagram,conversion,GB,AVATR 12,3516,66,0.018771,12.36,0.66,43.48,2525,1.39,0,0.0,2,55,45,21.74
2025-12-04,META_GB_AVATR11_RTG_EV_INTENDERS_20251204,ME87110,Facebook,retargeting,GB,AVATR 11,5105,90,0.01763,9.8,0.56,50.06,3355,1.52,0,0.0,1,68,50,50.06
2025-12-04,META_GB_S07_AWR_CONQUEST_TESLA_20251204,ME21690,Instagram,awareness,GB,DEEPAL S07,59229,1099,0.018555,7.55,0.41,447.34,39985,1.48,9151,0.1545,0,773,548,0.0
2025-12-04,META_GB_S05_CON_FLEET_MANAGERS_20251204,ME49879,Facebook,consideration,GB,DEEPAL S05,19126,336,0.017568,3.74,0.21,71.53,12048,1.59,0,0.0,0,303,238,0.0
2025-12-04,META_GB_AVATR12_CVR_ECO_CONSCIOUS_20251204,ME50479,Facebook,conversion,GB,AVATR 12,6391,56,0.008762,12.2,1.39,77.99,3753,1.7,0,0.0,2,41,33,38.99
2025-12-04,META_GB_AVATR11_RTG_CONQUEST_AUDI_20251204,ME57034,Facebook,retargeting,GB,AVATR 11,14496,247,0.017039,4.57,0.27,66.19,8502,1.71,0,0.0,5,198,144,13.24
2025-12-04,META_GB_S07_AWR_LUXURY_LIFESTYLE_20251204,ME33958,Instagram,awareness,GB,DEEPAL S07,1922,41,0.021332,15.46,0.73,29.73,1452,1.32,472,0.2456,0,38,26,0.0
2025-12-04,META_GB_S05_CON_FLEET_MANAGERS_20251204,ME21524,Facebook,consideration,GB,DEEPAL S05,16436,178,0.01083,14.27,1.32,234.6,11695,1.41,0,0.0,0,133,105,0.0
2025-12-04,META_GB_AVATR12_CVR_YOUNG_PROFESSIONALS_20251204,ME71798,Instagram,conversion,GB,AVATR 12,42,1,0.02381,6.97,0.3,0.3,32,1.31,0,0.0,0,0,0,0.0
2025-12-04,META_GB_AVATR11_RTG_EV_INTENDERS_20251204,ME39771,Instagram,retargeting,GB,AVATR 11,46188,966,0.020915,7.29,0.35,336.92,28020,1.65,0,0.0,36,683,428,9.36
2025-12-04,META_GB_S07_AWR_PREMIUM_AUTO_20251204,ME96960,Instagram,awareness,GB,DEEPAL S07,19339,478,0.024717,11.45,0.46,221.41,10819,1.79,4463,0.2308,0,427,306,0.0
2025-12-04,META_GB_S05_CON_CONFIGURATOR_USERS_20251204,ME74448,Facebook,consideration,GB,DEEPAL S05,11801,275,0.023303,10.48,0.45,123.69,6726,1.75,0,0.0,0,206,126,0.0
2025-12-04,META_GB_AVATR12_CVR_PREMIUM_AUTO_20251204,ME15395,Facebook,conversion,GB,AVATR 12,3191,48,0.015042,11.46,0.76,36.57,2433,1.31,0,0.0,1,36,23,36.57
2025-12-04,META_GB_AVATR11_RTG_FAMILY_BUYERS_20251204,ME82745,Facebook,retargeting,GB,AVATR 11,7187,107,0.014888,15.76,1.06,113.24,6074,1.18,0,0.0,3,92,55,37.75
2025-12-04,META_GB_S07_AWR_PREMIUM_AUTO_20251204,ME64432,Facebook,awareness,GB,DEEPAL S07,23606,532,0.022537,11.69,0.52,275.85,19081,1.24,8623,0.3653,0,494,411,0.0
2025-12-04,META_GB_S05_CON_FAMILY_BUYERS_20251204,ME70545,Instagram,consideration,GB,DEEPAL S05,264,6,0.022727,13.48,0.6,3.57,198,1.33,0,0.0,0,4,3,0.0
2025-12-04,META_GB_AVATR12_CVR_CONQUEST_TESLA_20251204,ME11126,Instagram,conversion,GB,AVATR 12,11134,274,0.024609,11.75,0.48,130.87,7504,1.48,0,0.0,6,243,197,21.81
2025-12-04,META_GB_AVATR11_RTG_ECO_CONSCIOUS_20251204,ME52116,Instagram,retargeting,GB,AVATR 11,32964,698,0.021175,4.4,0.21,145.03,24215,1.36,0,0.0,8,613,377,18.13
2025-12-04,META_GB_S07_AWR_CONQUEST_TESLA_20251204,ME72619,Instagram,awareness,GB,DEEPAL S07,7612,170,0.022333,14.17,0.63,107.84,4250,1.79,2100,0.2759,0,155,131,0.0
2025-12-04,META_GB_S05_CON_CONFIGURATOR_USERS_20251204,ME97983,Instagram,consideration,GB,DEEPAL S05,65058,1550,0.023825,3.67,0.15,238.82,54012,1.2,0,0.0,0,1339,944,0.0
2025-12-04,META_GB_AVATR12_CVR_CONQUEST_TESLA_20251204,ME43712,Facebook,conversion,GB,AVATR 12,10401,193,0.018556,9.87,0.53,102.68,7551,1.38,0,0.0,2,173,114,51.34
2025-12-04,META_GB_AVATR11_RTG_PREMIUM_AUTO_20251204,ME95681,Instagram,retargeting,GB,AVATR 11,20077,192,0.009563,7.55,0.79,151.49,15004,1.34,0,0.0,5,162,106,30.3
2025-12-04,META_GB_S07_AWR_FAMILY_BUYERS_20251204,ME58660,Facebook,awareness,GB,DEEPAL S07,1186,28,0.023609,12.13,0.51,14.39,872,1.36,393,0.3314,0,22,16,0.0
2025-12-04,META_GB_S05_CON_SITE_VISITORS_20251204,ME81998,Facebook,consideration,GB,DEEPAL S05,11438,205,0.017923,10.02,0.56,114.61,7829,1.46,0,0.0,0,148,124,0.0
2025-12-04,META_GB_AVATR12_CVR_CONQUEST_BMW_20251204,ME72827,Instagram,conversion,GB,AVATR 12,109,1,0.009174,8.96,0.98,0.98,68,1.6,0,0.0,0,0,0,0.0
2025-12-04,META_GB_AVATR11_RTG_FLEET_MANAGERS_20251204,ME96464,Facebook,retargeting,GB,AVATR 11,43968,403,0.009166,7.5,0.82,329.62,28979,1.52,0,0.0,4,368,272,82.41
2025-12-04,META_GB_S07_AWR_CONQUEST_BMW_20251204,ME95980,Instagram,awareness,GB,DEEPAL S07,43597,859,0.019703,13.55,0.69,590.94,24753,1.76,9199,0.211,0,812,627,0.0
2025-12-04,META_GB_S05_CON_TECH_ENTHUSIASTS_20251204,ME93698,Instagram,consideration,GB,DEEPAL S05,793,8,0.010088,12.54,1.24,9.95,543,1.46,0,0.0,0,6,4,0.0
2025-12-04,META_GB_AVATR12_CVR_SITE_VISITORS_20251204,ME28943,Instagram,conversion,GB,AVATR 12,36129,673,0.018628,7.04,0.38,254.34,28572,1.26,0,0.0,26,511,308,9.78
2025-12-04,META_GB_AVATR11_RTG_PREMIUM_AUTO_20251204,ME31921,Facebook,retargeting,GB,AVATR 11,2457,32,0.013024,13.98,1.07,34.36,1717,1.43,0,0.0,0,22,17,0.0
2025-12-04,META_GB_S07_AWR_FLEET_MANAGERS_20251204,ME34814,Instagram,awareness,GB,DEEPAL S07,16932,204,0.012048,14.61,1.21,247.39,9926,1.71,6198,0.3661,0,144,100,0.0
2025-12-05,META_GB_S07_AWR_CONQUEST_AUDI_20251205,ME43399,Instagram,awareness,GB,DEEPAL S07,15232,249,0.016347,7.64,0.47,116.43,12062,1.26,5133,0.337,0,224,181,0.0
2025-12-05,META_GB_S05_CON_YOUNG_PROFESSIONALS_20251205,ME60051,Instagram,consideration,GB,DEEPAL S05,36381,891,0.024491,10.11,0.41,367.76,30293,1.2,0,0.0,0,686,469,0.0
2025-12-05,META_GB_AVATR12_CVR_TECH_ENTHUSIASTS_20251205,ME35681,Facebook,conversion,GB,AVATR 12,3456,77,0.02228,10.86,0.49,37.52,2194,1.58,0,0.0,1,63,47,37.52
2025-12-05,META_GB_AVATR11_RTG_FAMILY_BUYERS_20251205,ME45576,Facebook,retargeting,GB,AVATR 11,55229,730,0.013218,5.8,0.44,320.08,37353,1.48,0,0.0,26,640,477,12.31
2025-12-05,META_GB_S07_AWR_CONQUEST_TESLA_20251205,ME64977,Facebook,awareness,GB,DEEPAL S07,5010,46,0.009182,9.21,1.0,46.17,2892,1.73,1337,0.2669,0,38,28,0.0
2025-12-05,META_GB_S05_CON_TECH_ENTHUSIASTS_20251205,ME93846,Facebook,consideration,GB,DEEPAL S05,10355,169,0.016321,12.57,0.77,130.12,6282,1.65,0,0.0,0,128,103,0.0
2025-12-05,META_GB_AVATR12_CVR_ECO_CONSCIOUS_20251205,ME25263,Facebook,conversion,GB,AVATR 12,5490,52,0.009472,11.78,1.24,64.69,3541,1.55,0,0.0,0,37,28,0.0
2025-12-05,META_GB_AVATR11_RTG_ENGAGED_VIEWERS_20251205,ME44050,Facebook,retargeting,GB,AVATR 11,4695,71,0.015122,14.89,0.98,69.9,3127,1.5,0,0.0,0,66,50,0.0
2025-12-05,META_GB_S07_AWR_CONQUEST_TESLA_20251205,ME68456,Instagram,awareness,GB,DEEPAL S07,12434,123,0.009892,14.13,1.43,175.72,9114,1.36,3237,0.2603,0,102,65,0.0
2025-12-05,META_GB_S05_CON_YOUNG_PROFESSIONALS_20251205,ME49669,Instagram,consideration,GB,DEEPAL S05,3512,86,0.024487,5.63,0.23,19.78,1948,1.8,0,0.0,0,63,38,0.0
2025-12-05,META_GB_AVATR12_CVR_CONQUEST_TESLA_20251205,ME24138,Facebook,conversion,GB,AVATR 12,4897,59,0.012048,11.03,0.92,54.04,2982,1.64,0,0.0,1,44,28,54.04
2025-12-05,META_GB_AVATR11_RTG_EV_INTENDERS_20251205,ME56909,Facebook,retargeting,GB,AVATR 11,2628,23,0.008752,5.36,0.61,14.08,1980,1.33,0,0.0,0,17,11,0.0
2025-12-05,META_GB_S07_AWR_ECO_CONSCIOUS_20251205,ME88377,Facebook,awareness,GB,DEEPAL S07,29925,678,0.022657,4.46,0.2,133.55,24953,1.2,9157,0.306,0,476,345,0.0
2025-12-05,META_GB_S05_CON_SITE_VISITORS_20251205,ME59483,Facebook,consideration,GB,DEEPAL S05,8558,167,0.019514,14.26,0.73,122.08,5107,1.68,0,0.0,0,122,83,0.0
2025-12-05,META_GB_AVATR12_CVR_FAMILY_BUYERS_20251205,ME57446,Instagram,conversion,GB,AVATR 12,6699,125,0.01866,10.13,0.54,67.84,4936,1.36,0,0.0,3,104,83,22.61
2025-12-05,META_GB_AVATR11_RTG_ECO_CONSCIOUS_20251205,ME93823,Instagram,retargeting,GB,AVATR 11,19784,373,0.018854,9.55,0.51,188.96,12640,1.57,0,0.0,13,265,183,14.54
2025-12-05,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20251205,ME14662,Instagram,awareness,GB,DEEPAL S07,60702,518,0.008533,7.45,0.87,452.25,45887,1.32,16514,0.2721,0,443,332,0.0
2025-12-05,META_GB_S05_CON_LUXURY_LIFESTYLE_20251205,ME24466,Facebook,consideration,GB,DEEPAL S05,12935,176,0.013606,10.62,0.78,137.35,10577,1.22,0,0.0,0,139,89,0.0
2025-12-05,META_GB_AVATR12_CVR_CONQUEST_TESLA_20251205,ME27119,Facebook,conversion,GB,AVATR 12,2372,42,0.017707,12.1,0.68,28.72,1545,1.54,0,0.0,0,30,22,0.0
2025-12-05,META_GB_AVATR11_RTG_ENGAGED_VIEWERS_20251205,ME24942,Instagram,retargeting,GB,AVATR 11,45312,486,0.010726,6.22,0.58,282.07,25560,1.77,0,0.0,13,375,248,21.7
2025-12-05,META_GB_S07_AWR_ENGAGED_VIEWERS_20251205,ME22609,Instagram,awareness,GB,DEEPAL S07,87,1,0.011494,8.11,0.71,0.71,56,1.55,25,0.2874,0,0,0,0.0
2025-12-05,META_GB_S05_CON_FAMILY_BUYERS_20251205,ME33995,Instagram,consideration,GB,DEEPAL S05,49474,713,0.014412,6.67,0.46,330.2,41844,1.18,0,0.0,0,554,454,0.0
2025-12-05,META_GB_AVATR12_CVR_ENGAGED_VIEWERS_20251205,ME63100,Instagram,conversion,GB,AVATR 12,3502,50,0.014278,9.81,0.69,34.34,2388,1.47,0,0.0,0,38,25,0.0
2025-12-05,META_GB_AVATR11_RTG_CONQUEST_TESLA_20251205,ME48112,Instagram,retargeting,GB,AVATR 11,4129,65,0.015742,9.4,0.6,38.81,2828,1.46,0,0.0,0,45,32,0.0
2025-12-05,META_GB_S07_AWR_CONQUEST_AUDI_20251205,ME62322,Instagram,awareness,GB,DEEPAL S07,3045,66,0.021675,9.77,0.45,29.75,1864,1.63,1124,0.3691,0,61,37,0.0
2025-12-05,META_GB_S05_CON_CONQUEST_AUDI_20251205,ME87520,Instagram,consideration,GB,DEEPAL S05,44615,507,0.011364,4.41,0.39,196.65,35563,1.25,0,0.0,0,458,291,0.0
2025-12-05,META_GB_AVATR12_CVR_PREMIUM_AUTO_20251205,ME47010,Instagram,conversion,GB,AVATR 12,1597,16,0.010019,9.48,0.95,15.14,1300,1.23,0,0.0,0,12,9,0.0
2025-12-05,META_GB_AVATR11_RTG_FLEET_MANAGERS_20251205,ME37040,Facebook,retargeting,GB,AVATR 11,6057,146,0.024104,14.84,0.62,89.89,3997,1.52,0,0.0,1,104,72,89.89
2025-12-05,META_GB_S07_AWR_ECO_CONSCIOUS_20251205,ME72788,Facebook,awareness,GB,DEEPAL S07,6560,124,0.018902,9.37,0.5,61.45,5382,1.22,1421,0.2166,0,117,77,0.0
2025-12-05,META_GB_S05_CON_CONFIGURATOR_USERS_20251205,ME11765,Instagram,consideration,GB,DEEPAL S05,386,6,0.015544,11.75,0.76,4.54,256,1.51,0,0.0,0,4,2,0.0
2025-12-05,META_GB_AVATR12_CVR_ENGAGED_VIEWERS_20251205,ME93187,Facebook,conversion,GB,AVATR 12,18818,319,0.016952,15.61,0.92,293.84,15845,1.19,0,0.0,3,261,162,97.95
2025-12-05,META_GB_AVATR11_RTG_ENGAGED_VIEWERS_20251205,ME53748,Instagram,retargeting,GB,AVATR 11,10284,87,0.00846,5.98,0.71,61.49,8007,1.28,0,0.0,1,71,45,61.49
2025-12-05,META_GB_S07_AWR_ENGAGED_VIEWERS_20251205,ME76866,Instagram,awareness,GB,DEEPAL S07,1748,33,0.018879,12.49,0.66,21.83,966,1.81,628,0.3593,0,27,16,0.0
2025-12-05,META_GB_S05_CON_PREMIUM_AUTO_20251205,ME73305,Facebook,consideration,GB,DEEPAL S05,9365,220,0.023492,6.57,0.28,61.58,6751,1.39,0,0.0,0,197,128,0.0
2025-12-05,META_GB_AVATR12_CVR_EV_INTENDERS_20251205,ME75945,Facebook,conversion,GB,AVATR 12,2013,39,0.019374,8.77,0.45,17.65,1284,1.57,0,0.0,1,36,26,17.65
2025-12-05,META_GB_AVATR11_RTG_TECH_ENTHUSIASTS_20251205,ME44016,Instagram,retargeting,GB,AVATR 11,3627,66,0.018197,13.22,0.73,47.97,2616,1.39,0,0.0,0,61,44,0.0
2025-12-05,META_GB_S07_AWR_FAMILY_BUYERS_20251205,ME70220,Facebook,awareness,GB,DEEPAL S07,60888,1048,0.017212,7.9,0.46,480.89,40229,1.51,9963,0.1636,0,881,716,0.0
2025-12-05,META_GB_S05_CON_CONQUEST_AUDI_20251205,ME39549,Facebook,consideration,GB,DEEPAL S05,6836,82,0.011995,5.85,0.49,39.97,5480,1.25,0,0.0,0,63,45,0.0
2025-12-05,META_GB_AVATR12_CVR_LOOKALIKE_CONVERTERS_20251205,ME94627,Instagram,conversion,GB,AVATR 12,367,7,0.019074,6.86,0.36,2.52,308,1.19,0,0.0,0,6,3,0.0
2025-12-05,META_GB_AVATR11_RTG_PREMIUM_AUTO_20251205,ME32812,Instagram,retargeting,GB,AVATR 11,16671,395,0.023694,11.87,0.5,197.88,9308,1.79,0,0.0,12,328,219,16.49
2025-12-05,META_GB_S07_AWR_ENGAGED_VIEWERS_20251205,ME67889,Instagram,awareness,GB,DEEPAL S07,50927,1031,0.020245,6.42,0.32,326.8,39064,1.3,13376,0.2627,0,878,603,0.0
2025-12-05,META_GB_S05_CON_CONQUEST_AUDI_20251205,ME25953,Facebook,consideration,GB,DEEPAL S05,52209,571,0.010937,10.99,1.0,573.7,42195,1.24,0,0.0,0,435,283,0.0
2025-12-05,META_GB_AVATR12_CVR_FAMILY_BUYERS_20251205,ME65229,Facebook,conversion,GB,AVATR 12,3962,65,0.016406,12.8,0.78,50.71,2766,1.43,0,0.0,1,58,36,50.71
2025-12-05,META_GB_AVATR11_RTG_SITE_VISITORS_20251205,ME82477,Instagram,retargeting,GB,AVATR 11,28381,604,0.021282,12.59,0.59,357.43,20975,1.35,0,0.0,19,474,329,18.81
2025-12-05,META_GB_S07_AWR_CONQUEST_AUDI_20251205,ME74702,Facebook,awareness,GB,DEEPAL S07,3685,73,0.01981,7.75,0.39,28.55,2911,1.27,1134,0.3077,0,55,38,0.0
2025-12-06,META_GB_S07_AWR_CONQUEST_BMW_20251206,ME41794,Instagram,awareness,GB,DEEPAL S07,5515,65,0.011786,12.37,1.05,68.22,4184,1.32,1723,0.3124,0,49,35,0.0
2025-12-06,META_GB_S05_CON_CONQUEST_AUDI_20251206,ME18668,Instagram,consideration,GB,DEEPAL S05,17743,431,0.024291,3.58,0.15,63.52,12675,1.4,0,0.0,0,321,203,0.0
2025-12-06,META_GB_AVATR12_CVR_LUXURY_LIFESTYLE_20251206,ME92986,Facebook,conversion,GB,AVATR 12,32123,416,0.01295,7.63,0.59,245.25,26583,1.21,0,0.0,11,334,270,22.3
2025-12-06,META_GB_AVATR11_RTG_CONFIGURATOR_USERS_20251206,ME14123,Facebook,retargeting,GB,AVATR 11,4812,53,0.011014,6.14,0.56,29.53,2954,1.63,0,0.0,1,46,34,29.53
2025-12-06,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20251206,ME61955,Facebook,awareness,GB,DEEPAL S07,21943,346,0.015768,5.71,0.36,125.27,17291,1.27,3399,0.1549,0,317,265,0.0
2025-12-06,META_GB_S05_CON_CONFIGURATOR_USERS_20251206,ME48937,Instagram,consideration,GB,DEEPAL S05,29358,306,0.010423,9.88,0.95,289.94,22847,1.28,0,0.0,0,262,174,0.0
2025-12-06,META_GB_AVATR12_CVR_ENGAGED_VIEWERS_20251206,ME27503,Facebook,conversion,GB,AVATR 12,39603,416,0.010504,6.6,0.63,261.25,27370,1.45,0,0.0,5,338,278,52.25
2025-12-06,META_GB_AVATR11_RTG_ECO_CONSCIOUS_20251206,ME36737,Instagram,retargeting,GB,AVATR 11,20792,258,0.012409,11.81,0.95,245.62,16006,1.3,0,0.0,8,232,160,30.7
2025-12-06,META_GB_S07_AWR_TECH_ENTHUSIASTS_20251206,ME43657,Instagram,awareness,GB,DEEPAL S07,34868,521,0.014942,5.44,0.36,189.77,27738,1.26,13180,0.378,0,393,238,0.0
2025-12-06,META_GB_S05_CON_YOUNG_PROFESSIONALS_20251206,ME71858,Instagram,consideration,GB,DEEPAL S05,5514,129,0.023395,12.06,0.52,66.48,4143,1.33,0,0.0,0,115,73,0.0
2025-12-06,META_GB_AVATR12_CVR_ENGAGED_VIEWERS_20251206,ME33916,Instagram,conversion,GB,AVATR 12,13359,167,0.012501,10.92,0.87,145.94,9691,1.38,0,0.0,3,143,90,48.65
2025-12-06,META_GB_AVATR11_RTG_ENGAGED_VIEWERS_20251206,ME48257,Facebook,retargeting,GB,AVATR 11,62378,1367,0.021915,3.92,0.18,244.53,40777,1.53,0,0.0,24,1169,850,10.19
2025-12-06,META_GB_S07_AWR_LUXURY_LIFESTYLE_20251206,ME11704,Instagram,awareness,GB,DEEPAL S07,3604,50,0.013873,13.75,0.99,49.57,2184,1.65,569,0.1579,0,36,26,0.0
2025-12-06,META_GB_S05_CON_EV_INTENDERS_20251206,ME81950,Facebook,consideration,GB,DEEPAL S05,4311,70,0.016238,6.68,0.41,28.82,3256,1.32,0,0.0,0,49,35,0.0
2025-12-06,META_GB_AVATR12_CVR_ENGAGED_VIEWERS_20251206,ME77887,Instagram,conversion,GB,AVATR 12,5892,68,0.011541,5.2,0.45,30.62,4238,1.39,0,0.0,1,62,49,30.62
2025-12-06,META_GB_AVATR11_RTG_PREMIUM_AUTO_20251206,ME10508,Instagram,retargeting,GB,AVATR 11,1705,38,0.022287,5.58,0.25,9.52,1278,1.33,0,0.0,1,35,29,9.52
2025-12-06,META_GB_S07_AWR_FAMILY_BUYERS_20251206,ME93829,Instagram,awareness,GB,DEEPAL S07,1911,22,0.011512,11.34,0.99,21.68,1550,1.23,297,0.1554,0,20,13,0.0
2025-12-06,META_GB_S05_CON_ENGAGED_VIEWERS_20251206,ME19864,Instagram,consideration,GB,DEEPAL S05,6890,134,0.019448,10.76,0.55,74.14,4559,1.51,0,0.0,0,117,71,0.0
2025-12-06,META_GB_AVATR12_CVR_LUXURY_LIFESTYLE_20251206,ME38803,Instagram,conversion,GB,AVATR 12,24427,458,0.01875,5.1,0.27,124.7,16376,1.49,0,0.0,10,322,231,12.47
2025-12-06,META_GB_AVATR11_RTG_ECO_CONSCIOUS_20251206,ME71768,Instagram,retargeting,GB,AVATR 11,17187,201,0.011695,9.61,0.82,165.16,14483,1.19,0,0.0,5,181,133,33.03
2025-12-06,META_GB_S07_AWR_CONQUEST_AUDI_20251206,ME68311,Facebook,awareness,GB,DEEPAL S07,6704,56,0.008353,9.59,1.15,64.33,4341,1.54,1068,0.1593,0,50,38,0.0
2025-12-06,META_GB_S05_CON_CONQUEST_AUDI_20251206,ME83327,Facebook,consideration,GB,DEEPAL S05,2020,17,0.008416,14.92,1.77,30.14,1611,1.25,0,0.0,0,14,9,0.0
2025-12-06,META_GB_AVATR12_CVR_CONFIGURATOR_USERS_20251206,ME20661,Facebook,conversion,GB,AVATR 12,1524,19,0.012467,11.61,0.93,17.71,1197,1.27,0,0.0,0,14,11,0.0
2025-12-06,META_GB_AVATR11_RTG_PREMIUM_AUTO_20251206,ME51855,Instagram,retargeting,GB,AVATR 11,1110,20,0.018018,12.91,0.72,14.33,611,1.82,0,0.0,0,16,11,0.0
2025-12-06,META_GB_S07_AWR_FLEET_MANAGERS_20251206,ME83611,Instagram,awareness,GB,DEEPAL S07,7545,73,0.009675,13.0,1.34,98.06,6377,1.18,2647,0.3508,0,53,43,0.0
2025-12-06,META_GB_S05_CON_FAMILY_BUYERS_20251206,ME92103,Instagram,consideration,GB,DEEPAL S05,12752,260,0.020389,4.06,0.2,51.81,7245,1.76,0,0.0,0,223,179,0.0
2025-12-06,META_GB_AVATR12_CVR_ECO_CONSCIOUS_20251206,ME35459,Facebook,conversion,GB,AVATR 12,28262,452,0.015993,8.88,0.56,250.92,21809,1.3,0,0.0,12,326,207,20.91
2025-12-06,META_GB_AVATR11_RTG_CONQUEST_TESLA_20251206,ME51754,Instagram,retargeting,GB,AVATR 11,5336,130,0.024363,3.59,0.15,19.14,4289,1.24,0,0.0,4,100,69,4.79
2025-12-06,META_GB_S07_AWR_SITE_VISITORS_20251206,ME41314,Facebook,awareness,GB,DEEPAL S07,10007,137,0.01369,13.85,1.01,138.64,6372,1.57,1591,0.159,0,121,91,0.0
2025-12-06,META_GB_S05_CON_YOUNG_PROFESSIONALS_20251206,ME56716,Facebook,consideration,GB,DEEPAL S05,324,3,0.009259,5.08,0.55,1.65,232,1.4,0,0.0,0,2,1,0.0
