date,campaign_name,campaign_id,objective,market,model,impressions,clicks,ctr,cpm,spend,video_views,video_view_rate,avg_watch_time_seconds,shares,comments,likes,profile_visits,website_clicks
2025-11-14,TT_GB_S07_AWR_DEALER_LOCATOR_20251114,TI22854,awareness,GB,DEEPAL S07,1654,27,0.016324,8.1,13.4,1239,0.7491,15.0,7,2,16,2,18
2025-11-14,TT_GB_AVATR12_TRF_PRICE_REVEAL_20251114,TI95703,traffic,GB,AVATR 12,5588,78,0.013958,7.19,40.18,2946,0.5272,4.3,22,5,18,10,49
2025-11-14,TT_GB_AVATR11_CVR_AWARD_WINNER_20251114,TI84272,conversion,GB,AVATR 11,15160,160,0.010554,5.01,76.03,9026,0.5954,7.0,40,9,118,14,109
2025-11-14,TT_GB_S07_AWR_PRICE_REVEAL_20251114,TI91764,awareness,GB,DEEPAL S07,91465,1293,0.014137,6.0,548.53,60293,0.6592,8.8,75,147,331,84,511
2025-11-14,TT_GB_AVATR12_TRF_LIFESTYLE_20251114,TI60306,traffic,GB,AVATR 12,24786,423,0.017066,8.33,206.49,11994,0.4839,7.9,23,19,283,67,136
2025-11-14,TT_GB_AVATR11_CVR_RESERVATION_CTA_20251114,TI79109,conversion,GB,AVATR 11,204764,3443,0.016814,7.97,1631.82,152596,0.7452,12.5,574,297,921,519,2254
2025-11-14,TT_GB_S07_AWR_TESTIMONIAL_20251114,TI85174,awareness,GB,DEEPAL S07,9196,74,0.008047,7.03,64.69,3889,0.4229,11.2,28,3,49,5,49
2025-11-14,TT_GB_AVATR12_TRF_CONFIGURATOR_CTA_20251114,TI64488,traffic,GB,AVATR 12,12282,125,0.010177,9.39,115.31,4944,0.4025,13.9,5,14,41,17,79
2025-11-14,TT_GB_AVATR11_CVR_LIFESTYLE_20251114,TI23010,conversion,GB,AVATR 11,25340,241,0.009511,6.92,175.39,16547,0.653,7.9,120,10,111,39,80
2025-11-15,TT_GB_S07_AWR_COMPARISON_20251115,TI77507,awareness,GB,DEEPAL S07,7784,52,0.00668,8.88,69.16,4641,0.5962,7.3,36,5,50,5,27
2025-11-15,TT_GB_AVATR12_TRF_LIFESTYLE_20251115,TI42549,traffic,GB,AVATR 12,34078,262,0.007688,9.7,330.65,15635,0.4588,4.1,20,32,235,46,146
2025-11-15,TT_GB_AVATR11_CVR_AWARD_WINNER_20251115,TI62681,conversion,GB,AVATR 11,3871,31,0.008008,8.53,33.03,1950,0.5037,9.4,8,2,19,5,18
2025-11-15,TT_GB_S07_AWR_LIFESTYLE_20251115,TI57695,awareness,GB,DEEPAL S07,29368,323,0.010998,5.77,169.39,12460,0.4243,13.6,26,22,297,22,198
2025-11-15,TT_GB_AVATR12_TRF_CONFIGURATOR_CTA_20251115,TI92628,traffic,GB,AVATR 12,10175,154,0.015135,8.94,91.0,4635,0.4555,11.8,31,11,72,29,49
2025-11-15,TT_GB_AVATR11_CVR_DEALER_LOCATOR_20251115,TI99034,conversion,GB,AVATR 11,13481,236,0.017506,8.47,114.2,7083,0.5254,11.9,12,6,42,25,113
2025-11-15,TT_GB_S07_AWR_RESERVATION_CTA_20251115,TI32278,awareness,GB,DEEPAL S07,13133,185,0.014087,9.46,124.2,6455,0.4915,3.8,45,8,99,35,107
2025-11-15,TT_GB_AVATR12_TRF_TESTIMONIAL_20251115,TI16266,traffic,GB,AVATR 12,132317,1045,0.007898,4.52,598.35,58767,0.4441,9.8,284,42,344,64,404
2025-11-15,TT_GB_AVATR11_CVR_LIFESTYLE_20251115,TI69678,conversion,GB,AVATR 11,22769,283,0.012429,8.53,194.31,12376,0.5435,12.1,14,26,105,50,159
2025-11-15,TT_GB_S07_AWR_COMPARISON_20251115,TI98108,awareness,GB,DEEPAL S07,14839,253,0.01705,6.94,102.98,10587,0.7135,12.6,74,8,131,25,118
2025-11-15,TT_GB_AVATR12_TRF_DEALER_LOCATOR_20251115,TI93022,traffic,GB,AVATR 12,28418,173,0.006088,9.61,272.99,19172,0.6746,6.1,26,10,266,24,53
2025-11-15,TT_GB_AVATR11_CVR_RESERVATION_CTA_20251115,TI87768,conversion,GB,AVATR 11,50153,529,0.010548,9.78,490.48,27417,0.5467,7.6,69,58,387,48,281
2025-11-15,TT_GB_S07_AWR_PRICE_REVEAL_20251115,TI30451,awareness,GB,DEEPAL S07,61843,534,0.008635,4.4,272.22,34958,0.5653,13.2,126,31,538,46,315
2025-11-15,TT_GB_AVATR12_TRF_TESTIMONIAL_20251115,TI93158,traffic,GB,AVATR 12,36783,543,0.014762,8.2,301.47,23737,0.6453,3.9,37,47,124,65,324
2025-11-15,TT_GB_AVATR11_CVR_AWARD_WINNER_20251115,TI82048,conversion,GB,AVATR 11,32872,179,0.005445,4.93,161.96,14620,0.4448,3.9,100,8,119,16,113
2025-11-16,TT_GB_S07_AWR_PRICE_REVEAL_20251116,TI90337,awareness,GB,DEEPAL S07,70377,1018,0.014465,4.48,315.37,34490,0.4901,4.6,174,18,269,161,628
2025-11-16,TT_GB_AVATR12_TRF_RESERVATION_CTA_20251116,TI92724,traffic,GB,AVATR 12,8811,116,0.013165,8.53,75.18,4866,0.5523,6.5,27,10,60,17,37
2025-11-16,TT_GB_AVATR11_CVR_HERO_LAUNCH_20251116,TI63711,conversion,GB,AVATR 11,24371,147,0.006032,6.79,165.57,11926,0.4894,11.3,84,21,175,24,88
2025-11-16,TT_GB_S07_AWR_PRODUCT_FEATURES_20251116,TI29567,awareness,GB,DEEPAL S07,2666,41,0.015379,6.66,17.76,1790,0.6714,8.5,6,2,31,3,20
2025-11-16,TT_GB_AVATR12_TRF_AWARD_WINNER_20251116,TI32537,traffic,GB,AVATR 12,31891,355,0.011132,6.47,206.24,23047,0.7227,13.6,163,44,198,65,136
2025-11-16,TT_GB_AVATR11_CVR_DEALER_LOCATOR_20251116,TI33853,conversion,GB,AVATR 11,13338,216,0.016194,8.41,112.18,7077,0.5306,4.2,18,8,140,28,67
2025-11-16,TT_GB_S07_AWR_AWARD_WINNER_20251116,TI79835,awareness,GB,DEEPAL S07,78734,624,0.007925,5.35,421.58,58389,0.7416,8.2,78,128,957,116,243
2025-11-16,TT_GB_AVATR12_TRF_LIFESTYLE_20251116,TI91297,traffic,GB,AVATR 12,24690,251,0.010166,4.28,105.71,15062,0.61,13.7,66,42,342,23,101
2025-11-16,TT_GB_AVATR11_CVR_COMPARISON_20251116,TI87812,conversion,GB,AVATR 11,52766,784,0.014858,5.6,295.23,31470,0.5964,11.5,96,80,760,50,431
2025-11-16,TT_GB_S07_AWR_PRICE_REVEAL_20251116,TI55828,awareness,GB,DEEPAL S07,16810,194,0.011541,9.01,151.41,8679,0.5163,13.4,44,8,89,28,69
2025-11-16,TT_GB_AVATR12_TRF_CONFIGURATOR_CTA_20251116,TI14252,traffic,GB,AVATR 12,49463,328,0.006631,7.92,391.59,25455,0.5146,8.0,166,73,133,50,131
2025-11-16,TT_GB_AVATR11_CVR_HERO_LAUNCH_20251116,TI63585,conversion,GB,AVATR 11,78576,456,0.005803,4.46,350.14,33872,0.4311,8.8,76,43,238,73,310
2025-11-16,TT_GB_S07_AWR_HERO_LAUNCH_20251116,TI81566,awareness,GB,DEEPAL S07,130463,1070,0.008202,4.31,562.43,65756,0.504,14.3,242,189,1346,199,512
2025-11-16,TT_GB_AVATR12_TRF_CONFIGURATOR_CTA_20251116,TI74959,traffic,GB,AVATR 12,60011,941,0.01568,6.84,410.3,44103,0.7349,7.3,317,27,510,81,608
2025-11-16,TT_GB_AVATR11_CVR_LIFESTYLE_20251116,TI73793,conversion,GB,AVATR 11,10978,119,0.01084,9.21,101.11,7953,0.7244,11.5,45,15,67,12,43
2025-11-17,TT_GB_S07_AWR_COMPARISON_20251117,TI24632,awareness,GB,DEEPAL S07,55994,654,0.01168,4.16,232.97,28031,0.5006,4.5,66,27,629,102,205
2025-11-17,TT_GB_AVATR12_TRF_PRODUCT_FEATURES_20251117,TI12301,traffic,GB,AVATR 12,25585,268,0.010475,5.4,138.26,18828,0.7359,6.8,32,39,344,35,179
2025-11-17,TT_GB_AVATR11_CVR_RESERVATION_CTA_20251117,TI73430,conversion,GB,AVATR 11,88788,1049,0.011815,8.37,742.8,52557,0.5919,4.2,223,34,558,93,381
2025-11-17,TT_GB_S07_AWR_COMPARISON_20251117,TI54145,awareness,GB,DEEPAL S07,25535,145,0.005678,4.63,118.19,15356,0.6014,5.2,29,17,349,11,50
2025-11-17,TT_GB_AVATR12_TRF_AWARD_WINNER_20251117,TI15585,traffic,GB,AVATR 12,17755,220,0.012391,9.81,174.15,9331,0.5255,4.7,45,9,116,19,105
2025-11-17,TT_GB_AVATR11_CVR_AWARD_WINNER_20251117,TI73691,conversion,GB,AVATR 11,47440,286,0.006029,7.43,352.47,35384,0.7459,12.7,210,70,752,37,104
2025-11-17,TT_GB_S07_AWR_DEALER_LOCATOR_20251117,TI40823,awareness,GB,DEEPAL S07,17579,157,0.008931,4.9,86.16,10124,0.5759,7.2,64,24,208,16,90
2025-11-17,TT_GB_AVATR12_TRF_LIFESTYLE_20251117,TI86988,traffic,GB,AVATR 12,32849,443,0.013486,8.43,276.98,19046,0.5798,14.0,149,29,147,75,204
2025-11-17,TT_GB_AVATR11_CVR_COMPARISON_20251117,TI74952,conversion,GB,AVATR 11,10046,125,0.012443,7.94,79.77,4040,0.4022,7.6,18,11,77,24,43
2025-11-17,TT_GB_S07_AWR_CONFIGURATOR_CTA_20251117,TI39199,awareness,GB,DEEPAL S07,372,5,0.013441,6.05,2.26,262,0.7043,6.0,1,0,3,0,1
2025-11-17,TT_GB_AVATR12_TRF_CONFIGURATOR_CTA_20251117,TI52522,traffic,GB,AVATR 12,47860,412,0.008608,4.7,225.18,30926,0.6462,9.1,200,21,486,77,135
2025-11-17,TT_GB_AVATR11_CVR_CONFIGURATOR_CTA_20251117,TI53648,conversion,GB,AVATR 11,1482,12,0.008097,9.1,13.49,656,0.4426,11.3,4,1,3,1,7
2025-11-17,TT_GB_S07_AWR_DEALER_LOCATOR_20251117,TI88029,awareness,GB,DEEPAL S07,89248,472,0.005289,6.74,601.97,55218,0.6187,10.5,69,127,1316,42,274
2025-11-17,TT_GB_AVATR12_TRF_PRODUCT_FEATURES_20251117,TI56771,traffic,GB,AVATR 12,77568,889,0.011461,5.08,393.99,32704,0.4216,4.5,33,74,572,121,383
2025-11-17,TT_GB_AVATR11_CVR_TESTIMONIAL_20251117,TI39348,conversion,GB,AVATR 11,192114,2300,0.011972,4.38,841.6,141048,0.7342,4.1,826,239,1010,182,822
2025-11-18,TT_GB_S07_AWR_COMPARISON_20251118,TI80402,awareness,GB,DEEPAL S07,7407,88,0.011881,6.94,51.4,3687,0.4978,9.9,10,7,44,5,43
2025-11-18,TT_GB_AVATR12_TRF_AWARD_WINNER_20251118,TI25939,traffic,GB,AVATR 12,19988,210,0.010506,9.59,191.78,14490,0.7249,6.6,63,40,341,28,141
2025-11-18,TT_GB_AVATR11_CVR_HERO_LAUNCH_20251118,TI58637,conversion,GB,AVATR 11,44651,272,0.006092,9.7,432.99,18759,0.4201,4.4,65,25,280,38,188
2025-11-18,TT_GB_S07_AWR_PRICE_REVEAL_20251118,TI51349,awareness,GB,DEEPAL S07,6698,45,0.006718,9.9,66.34,3141,0.4689,8.1,5,4,36,8,26
2025-11-18,TT_GB_AVATR12_TRF_CONFIGURATOR_CTA_20251118,TI59737,traffic,GB,AVATR 12,71273,1236,0.017342,6.28,447.45,35377,0.4964,5.3,250,53,645,242,661
2025-11-18,TT_GB_AVATR11_CVR_RESERVATION_CTA_20251118,TI18529,conversion,GB,AVATR 11,109888,1894,0.017236,4.22,463.43,55289,0.5031,13.8,378,137,1307,97,843
2025-11-18,TT_GB_S07_AWR_CONFIGURATOR_CTA_20251118,TI57005,awareness,GB,DEEPAL S07,18557,243,0.013095,6.42,119.06,8990,0.4845,6.4,38,15,97,19,86
2025-11-18,TT_GB_AVATR12_TRF_HERO_LAUNCH_20251118,TI81177,traffic,GB,AVATR 12,58749,364,0.006196,8.78,515.99,30171,0.5136,6.4,199,32,432,64,202
2025-11-18,TT_GB_AVATR11_CVR_TESTIMONIAL_20251118,TI36337,conversion,GB,AVATR 11,112539,1118,0.009934,4.28,481.76,54807,0.487,10.5,253,126,1131,163,517
2025-11-18,TT_GB_S07_AWR_COMPARISON_20251118,TI50474,awareness,GB,DEEPAL S07,20072,179,0.008918,5.55,111.45,14200,0.7075,5.8,96,11,251,22,105
2025-11-18,TT_GB_AVATR12_TRF_HERO_LAUNCH_20251118,TI14898,traffic,GB,AVATR 12,30293,382,0.01261,9.28,281.16,14568,0.4809,8.3,88,22,344,25,178
2025-11-18,TT_GB_AVATR11_CVR_DEALER_LOCATOR_20251118,TI20365,conversion,GB,AVATR 11,17177,264,0.015369,9.95,170.88,9316,0.5424,9.7,14,23,192,50,107
2025-11-18,TT_GB_S07_AWR_CONFIGURATOR_CTA_20251118,TI21424,awareness,GB,DEEPAL S07,15942,179,0.011228,8.25,131.46,8174,0.5127,7.3,56,5,165,22,120
2025-11-18,TT_GB_AVATR12_TRF_COMPARISON_20251118,TI47041,traffic,GB,AVATR 12,126981,1413,0.011128,4.37,554.3,83056,0.6541,8.7,200,141,633,245,820
2025-11-18,TT_GB_AVATR11_CVR_PRICE_REVEAL_20251118,TI18421,conversion,GB,AVATR 11,144237,1944,0.013478,4.15,598.08,78318,0.543,6.8,567,207,893,150,750
2025-11-19,TT_GB_S07_AWR_AWARD_WINNER_20251119,TI35469,awareness,GB,DEEPAL S07,115246,797,0.006916,7.51,865.3,75987,0.6593,7.3,418,179,1879,128,241
2025-11-19,TT_GB_AVATR12_TRF_PRICE_REVEAL_20251119,TI19053,traffic,GB,AVATR 12,4719,53,0.011231,9.19,43.36,3396,0.7196,13.6,11,4,61,3,26
2025-11-19,TT_GB_AVATR11_CVR_HERO_LAUNCH_20251119,TI62364,conversion,GB,AVATR 11,51481,849,0.016492,7.01,360.9,36106,0.7013,5.8,96,97,425,159,280
2025-11-19,TT_GB_S07_AWR_PRODUCT_FEATURES_20251119,TI17982,awareness,GB,DEEPAL S07,68909,658,0.009549,6.28,432.76,40860,0.593,10.8,305,115,976,57,336
2025-11-19,TT_GB_AVATR12_TRF_CONFIGURATOR_CTA_20251119,TI98981,traffic,GB,AVATR 12,69833,1141,0.016339,8.49,593.09,48276,0.6913,7.0,217,115,1172,97,344
2025-11-19,TT_GB_AVATR11_CVR_DEALER_LOCATOR_20251119,TI87902,conversion,GB,AVATR 11,20056,275,0.013712,4.81,96.42,11482,0.5725,6.6,73,20,214,54,147
2025-11-19,TT_GB_S07_AWR_TESTIMONIAL_20251119,TI67417,awareness,GB,DEEPAL S07,50009,707,0.014137,7.95,397.77,31175,0.6234,5.5,210,61,546,115,346
2025-11-19,TT_GB_AVATR12_TRF_CONFIGURATOR_CTA_20251119,TI67954,traffic,GB,AVATR 12,11655,180,0.015444,9.27,108.01,6888,0.591,5.6,9,8,106,12,120
2025-11-19,TT_GB_AVATR11_CVR_DEALER_LOCATOR_20251119,TI36102,conversion,GB,AVATR 11,8230,113,0.01373,8.08,66.51,6000,0.729,4.5,40,13,32,15,60
2025-11-19,TT_GB_S07_AWR_PRICE_REVEAL_20251119,TI79454,awareness,GB,DEEPAL S07,24029,310,0.012901,4.77,114.52,9721,0.4046,10.7,11,27,114,19,157
2025-11-19,TT_GB_AVATR12_TRF_TESTIMONIAL_20251119,TI97185,traffic,GB,AVATR 12,10287,111,0.01079,9.13,93.93,6406,0.6227,3.1,15,18,97,9,69
2025-11-19,TT_GB_AVATR11_CVR_PRICE_REVEAL_20251119,TI95344,conversion,GB,AVATR 11,44314,583,0.013156,6.39,283.14,20270,0.4574,5.3,78,18,487,104,341
2025-11-19,TT_GB_S07_AWR_AWARD_WINNER_20251119,TI53444,awareness,GB,DEEPAL S07,21775,149,0.006843,4.17,90.91,12377,0.5684,12.1,45,20,237,9,92
2025-11-19,TT_GB_AVATR12_TRF_TESTIMONIAL_20251119,TI15605,traffic,GB,AVATR 12,32,1,0.03125,9.41,0.3,18,0.5625,9.1,0,0,0,0,0
2025-11-19,TT_GB_AVATR11_CVR_PRODUCT_FEATURES_20251119,TI13688,conversion,GB,AVATR 11,4738,77,0.016252,5.06,24.0,2308,0.4871,3.2,16,6,12,10,29
2025-11-20,TT_GB_S07_AWR_COMPARISON_20251120,TI63169,awareness,GB,DEEPAL S07,8118,56,0.006898,5.01,40.65,5383,0.6631,8.7,8,4,125,8,24
2025-11-20,TT_GB_AVATR12_TRF_PRICE_REVEAL_20251120,TI10431,traffic,GB,AVATR 12,35851,373,0.010404,8.9,318.93,15772,0.4399,7.1,71,28,358,66,259
2025-11-20,TT_GB_AVATR11_CVR_PRICE_REVEAL_20251120,TI95026,conversion,GB,AVATR 11,105755,865,0.008179,8.68,917.58,47267,0.4469,11.1,228,99,384,118,286
2025-11-20,TT_GB_S07_AWR_PRICE_REVEAL_20251120,TI48028,awareness,GB,DEEPAL S07,6651,47,0.007067,5.14,34.16,4775,0.7179,12.3,26,5,98,9,31
2025-11-20,TT_GB_AVATR12_TRF_PRODUCT_FEATURES_20251120,TI41863,traffic,GB,AVATR 12,36012,193,0.005359,9.77,352.0,17528,0.4867,14.2,59,32,152,15,131
2025-11-20,TT_GB_AVATR11_CVR_AWARD_WINNER_20251120,TI55647,conversion,GB,AVATR 11,53711,821,0.015286,4.82,258.72,39918,0.7432,7.1,77,78,550,101,511
2025-11-20,TT_GB_S07_AWR_LIFESTYLE_20251120,TI98401,awareness,GB,DEEPAL S07,17474,122,0.006982,5.0,87.46,8934,0.5113,14.5,10,13,135,11,75
2025-11-20,TT_GB_AVATR12_TRF_AWARD_WINNER_20251120,TI21170,traffic,GB,AVATR 12,228164,1677,0.00735,4.98,1136.42,131756,0.5775,11.5,566,291,767,212,661
2025-11-20,TT_GB_AVATR11_CVR_PRICE_REVEAL_20251120,TI31026,conversion,GB,AVATR 11,8844,134,0.015152,8.0,70.72,6545,0.74,10.6,52,8,64,14,46
2025-11-20,TT_GB_S07_AWR_AWARD_WINNER_20251120,TI98407,awareness,GB,DEEPAL S07,16274,237,0.014563,9.05,147.23,9252,0.5685,5.0,10,27,122,28,87
2025-11-20,TT_GB_AVATR12_TRF_HERO_LAUNCH_20251120,TI93184,traffic,GB,AVATR 12,58514,901,0.015398,9.44,552.55,24273,0.4148,12.3,49,42,309,136,384
2025-11-20,TT_GB_AVATR11_CVR_LIFESTYLE_20251120,TI70786,conversion,GB,AVATR 11,4810,74,0.015385,9.19,44.18,2158,0.4486,7.5,11,4,35,6,29
2025-11-20,TT_GB_S07_AWR_CONFIGURATOR_CTA_20251120,TI63252,awareness,GB,DEEPAL S07,76695,899,0.011722,6.3,482.96,46006,0.5999,6.9,362,36,620,152,315
2025-11-20,TT_GB_AVATR12_TRF_COMPARISON_20251120,TI74183,traffic,GB,AVATR 12,12581,179,0.014228,8.09,101.72,8458,0.6723,10.3,56,15,198,17,122
2025-11-20,TT_GB_AVATR11_CVR_AWARD_WINNER_20251120,TI99287,conversion,GB,AVATR 11,8063,111,0.013767,5.85,47.17,4357,0.5404,7.8,30,4,104,5,63
2025-11-21,TT_GB_S07_AWR_DEALER_LOCATOR_20251121,TI98970,awareness,GB,DEEPAL S07,33784,263,0.007785,8.47,286.25,22931,0.6788,7.0,114,16,337,16,132
2025-11-21,TT_GB_AVATR12_TRF_COMPARISON_20251121,TI79484,traffic,GB,AVATR 12,114294,1065,0.009318,5.95,679.91,69949,0.612,6.1,425,142,590,70,347
2025-11-21,TT_GB_AVATR11_CVR_PRODUCT_FEATURES_20251121,TI89753,conversion,GB,AVATR 11,32393,492,0.015188,6.85,222.02,16404,0.5064,15.0,105,43,382,71,148
2025-11-21,TT_GB_S07_AWR_DEALER_LOCATOR_20251121,TI50240,awareness,GB,DEEPAL S07,4284,25,0.005836,5.38,23.05,3194,0.7456,3.8,21,8,20,4,13
2025-11-21,TT_GB_AVATR12_TRF_TESTIMONIAL_20251121,TI43185,traffic,GB,AVATR 12,6949,42,0.006044,7.17,49.83,3699,0.5323,3.2,23,9,64,7,28
2025-11-21,TT_GB_AVATR11_CVR_PRODUCT_FEATURES_20251121,TI70998,conversion,GB,AVATR 11,17119,296,0.017291,8.44,144.57,11828,0.6909,5.4,22,32,73,39,136
2025-11-21,TT_GB_S07_AWR_COMPARISON_20251121,TI14884,awareness,GB,DEEPAL S07,3797,57,0.015012,8.72,33.1,2462,0.6484,6.9,19,5,47,7,28
2025-11-21,TT_GB_AVATR12_TRF_CONFIGURATOR_CTA_20251121,TI13773,traffic,GB,AVATR 12,28285,424,0.01499,8.78,248.41,17049,0.6028,13.1,128,49,212,52,249
2025-11-21,TT_GB_AVATR11_CVR_PRODUCT_FEATURES_20251121,TI85328,conversion,GB,AVATR 11,125006,1487,0.011895,7.59,949.38,91817,0.7345,10.2,355,107,1248,228,635
2025-11-21,TT_GB_S07_AWR_PRICE_REVEAL_20251121,TI27264,awareness,GB,DEEPAL S07,31444,304,0.009668,8.1,254.78,14881,0.4733,14.1,77,44,170,28,130
2025-11-21,TT_GB_AVATR12_TRF_PRICE_REVEAL_20251121,TI99441,traffic,GB,AVATR 12,30586,260,0.008501,8.11,248.12,18418,0.6022,6.1,138,47,308,15,115
2025-11-21,TT_GB_AVATR11_CVR_PRICE_REVEAL_20251121,TI61882,conversion,GB,AVATR 11,17674,307,0.01737,5.46,96.45,12242,0.6927,4.2,67,20,150,31,150
2025-11-21,TT_GB_S07_AWR_COMPARISON_20251121,TI81129,awareness,GB,DEEPAL S07,4336,47,0.010839,6.39,27.72,2016,0.4649,3.1,9,1,48,8,27
2025-11-21,TT_GB_AVATR12_TRF_DEALER_LOCATOR_20251121,TI96745,traffic,GB,AVATR 12,7380,72,0.009756,7.57,55.88,3822,0.5179,12.3,22,8,63,6,50
2025-11-21,TT_GB_AVATR11_CVR_HERO_LAUNCH_20251121,TI97206,conversion,GB,AVATR 11,42983,266,0.006188,6.87,295.17,19459,0.4527,7.2,112,22,99,36,85
2025-11-22,TT_GB_S07_AWR_DEALER_LOCATOR_20251122,TI58010,awareness,GB,DEEPAL S07,15239,137,0.00899,6.08,92.63,9342,0.613,3.3,40,15,213,10,78
2025-11-22,TT_GB_AVATR12_TRF_COMPARISON_20251122,TI57124,traffic,GB,AVATR 12,9746,107,0.010979,7.56,73.65,6836,0.7014,10.6,43,10,140,15,46
2025-11-22,TT_GB_AVATR11_CVR_HERO_LAUNCH_20251122,TI13647,conversion,GB,AVATR 11,47892,754,0.015744,7.86,376.23,21130,0.4412,11.3,34,46,165,72,352
2025-11-22,TT_GB_S07_AWR_RESERVATION_CTA_20251122,TI98074,awareness,GB,DEEPAL S07,33958,565,0.016638,4.88,165.68,24982,0.7357,11.2,180,52,219,80,193
2025-11-22,TT_GB_AVATR12_TRF_AWARD_WINNER_20251122,TI11708,traffic,GB,AVATR 12,13561,228,0.016813,9.32,126.37,7744,0.571,12.1,36,20,44,26,151
2025-11-22,TT_GB_AVATR11_CVR_COMPARISON_20251122,TI90660,conversion,GB,AVATR 11,8310,80,0.009627,8.8,73.09,5541,0.6668,9.7,22,14,138,11,37
2025-11-22,TT_GB_S07_AWR_TESTIMONIAL_20251122,TI56133,awareness,GB,DEEPAL S07,68997,842,0.012203,4.39,303.18,31716,0.4597,14.0,212,30,685,158,445
2025-11-22,TT_GB_AVATR12_TRF_AWARD_WINNER_20251122,TI39699,traffic,GB,AVATR 12,71065,1089,0.015324,5.08,360.88,29312,0.4125,14.5,119,67,489,72,400
2025-11-22,TT_GB_AVATR11_CVR_HERO_LAUNCH_20251122,TI76391,conversion,GB,AVATR 11,15339,140,0.009127,7.65,117.37,9913,0.6463,4.2,20,8,81,13,52
2025-11-22,TT_GB_S07_AWR_RESERVATION_CTA_20251122,TI16520,awareness,GB,DEEPAL S07,24937,372,0.014918,6.93,172.85,10524,0.422,14.3,67,23,130,33,128
2025-11-22,TT_GB_AVATR12_TRF_PRICE_REVEAL_20251122,TI28283,traffic,GB,AVATR 12,67475,927,0.013738,6.41,432.52,47613,0.7056,5.0,189,80,773,104,293
2025-11-22,TT_GB_AVATR11_CVR_CONFIGURATOR_CTA_20251122,TI11739,conversion,GB,AVATR 11,11131,177,0.015902,6.87,76.48,6470,0.5813,7.4,38,11,125,16,110
2025-11-22,TT_GB_S07_AWR_TESTIMONIAL_20251122,TI73650,awareness,GB,DEEPAL S07,56591,1005,0.017759,8.63,488.34,33118,0.5852,4.8,161,26,243,142,408
2025-11-22,TT_GB_AVATR12_TRF_RESERVATION_CTA_20251122,TI16770,traffic,GB,AVATR 12,24236,269,0.011099,5.64,136.81,9797,0.4042,13.5,47,4,218,35,150
2025-11-22,TT_GB_AVATR11_CVR_HERO_LAUNCH_20251122,TI58631,conversion,GB,AVATR 11,5689,99,0.017402,7.51,42.74,3642,0.6402,13.8,10,8,27,6,29
2025-11-23,TT_GB_S07_AWR_LIFESTYLE_20251123,TI73106,awareness,GB,DEEPAL S07,2352,38,0.016156,7.14,16.79,1509,0.6416,13.7,10,3,32,6,11
2025-11-23,TT_GB_AVATR12_TRF_LIFESTYLE_20251123,TI94001,traffic,GB,AVATR 12,18029,97,0.00538,4.41,79.48,10135,0.5621,12.5,12,12,235,4,30
2025-11-23,TT_GB_AVATR11_CVR_TESTIMONIAL_20251123,TI11929,conversion,GB,AVATR 11,22051,159,0.007211,8.3,183.08,12660,0.5741,9.1,56,13,119,27,91
2025-11-23,TT_GB_S07_AWR_DEALER_LOCATOR_20251123,TI41214,awareness,GB,DEEPAL S07,8877,75,0.008449,6.43,57.08,3595,0.405,10.3,28,9,68,11,34
2025-11-23,TT_GB_AVATR12_TRF_COMPARISON_20251123,TI14692,traffic,GB,AVATR 12,16349,197,0.01205,5.08,83.07,6909,0.4226,10.4,43,9,117,15,66
2025-11-23,TT_GB_AVATR11_CVR_PRODUCT_FEATURES_20251123,TI71830,conversion,GB,AVATR 11,10222,52,0.005087,5.69,58.17,5253,0.5139,12.6,7,10,74,4,28
2025-11-23,TT_GB_S07_AWR_RESERVATION_CTA_20251123,TI71800,awareness,GB,DEEPAL S07,36817,649,0.017628,5.14,189.35,17463,0.4743,8.8,97,29,334,54,365
2025-11-23,TT_GB_AVATR12_TRF_COMPARISON_20251123,TI70001,traffic,GB,AVATR 12,155162,1058,0.006819,6.4,993.05,78432,0.5055,5.3,304,211,1254,107,395
2025-11-23,TT_GB_AVATR11_CVR_RESERVATION_CTA_20251123,TI10358,conversion,GB,AVATR 11,54426,341,0.006265,9.46,514.91,24244,0.4454,5.3,31,13,254,31,134
2025-11-23,TT_GB_S07_AWR_RESERVATION_CTA_20251123,TI91476,awareness,GB,DEEPAL S07,18882,142,0.00752,4.26,80.48,10740,0.5688,11.3,42,5,63,20,98
2025-11-23,TT_GB_AVATR12_TRF_AWARD_WINNER_20251123,TI89183,traffic,GB,AVATR 12,130186,2188,0.016807,5.91,769.82,67138,0.5157,8.9,96,64,1420,305,1361
2025-11-23,TT_GB_AVATR11_CVR_PRODUCT_FEATURES_20251123,TI48050,conversion,GB,AVATR 11,47837,525,0.010975,8.69,415.88,30813,0.6441,3.0,95,31,623,83,364
2025-11-23,TT_GB_S07_AWR_RESERVATION_CTA_20251123,TI87955,awareness,GB,DEEPAL S07,2264,36,0.015901,7.44,16.86,1695,0.7487,12.5,6,4,25,5,14
2025-11-23,TT_GB_AVATR12_TRF_RESERVATION_CTA_20251123,TI48795,traffic,GB,AVATR 12,41137,666,0.01619,6.66,273.99,20474,0.4977,10.3,147,26,286,41,411
2025-11-23,TT_GB_AVATR11_CVR_COMPARISON_20251123,TI17289,conversion,GB,AVATR 11,18835,317,0.01683,5.43,102.28,7822,0.4153,5.1,34,18,47,36,122
