date,campaign_name,campaign_id,objective,market,model,impressions,clicks,ctr,cpm,cpc,spend,leads,cost_per_lead,social_actions,follower_gains,company_page_clicks
2025-11-11,LI_GB_S07_AWR_CONFIGURATOR_USERS_20251111,LI64078,awareness,GB,DEEPAL S07,2792,15,0.005372,34.06,6.34,95.11,0,0.0,6,0,2
2025-11-11,LI_GB_AVATR12_LGN_CONQUEST_AUDI_20251111,LI33678,lead_gen,GB,AVATR 12,6400,43,0.006719,33.17,4.94,212.29,1,212.29,27,2,3
2025-11-11,LI_GB_AVATR11_THL_20251111,LI42793,thought_leadership,GB,AVATR 11,32414,149,0.004597,35.74,7.78,1158.61,1,1158.61,152,3,21
2025-11-11,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20251111,LI61311,awareness,GB,DEEPAL S07,29506,162,0.00549,22.36,4.07,659.75,0,0.0,143,4,20
2025-11-11,LI_GB_AVATR12_LGN_TECH_ENTHUSIASTS_20251111,LI20241,lead_gen,GB,AVATR 12,6066,59,0.009726,38.88,4.0,235.85,1,235.85,24,1,6
2025-11-11,LI_GB_AVATR11_THL_20251111,LI35130,thought_leadership,GB,AVATR 11,7578,42,0.005542,35.5,6.41,269.03,1,269.03,30,1,6
2025-11-11,LI_GB_S07_AWR_EV_INTENDERS_20251111,LI71174,awareness,GB,DEEPAL S07,1899,7,0.003686,29.7,8.06,56.41,0,0.0,8,0,0
2025-11-12,LI_GB_S07_AWR_YOUNG_PROFESSIONALS_20251112,LI18257,awareness,GB,DEEPAL S07,3604,25,0.006937,29.04,4.19,104.7,0,0.0,8,0,3
2025-11-12,LI_GB_AVATR12_LGN_CONQUEST_BMW_20251112,LI92250,lead_gen,GB,AVATR 12,13000,52,0.004,23.52,5.88,305.78,1,305.78,48,1,4
2025-11-12,LI_GB_AVATR11_THL_20251112,LI11144,thought_leadership,GB,AVATR 11,9194,46,0.005003,43.42,8.68,399.16,1,399.16,18,0,4
2025-11-12,LI_GB_S07_AWR_SITE_VISITORS_20251112,LI51034,awareness,GB,DEEPAL S07,13415,86,0.006411,32.89,5.13,441.23,0,0.0,46,4,9
2025-11-12,LI_GB_AVATR12_LGN_CONFIGURATOR_USERS_20251112,LI45022,lead_gen,GB,AVATR 12,31346,262,0.008358,27.88,3.34,873.99,7,124.86,45,4,32
2025-11-12,LI_GB_AVATR11_THL_20251112,LI32519,thought_leadership,GB,AVATR 11,4600,27,0.00587,38.59,6.58,177.54,0,0.0,20,1,3
2025-11-12,LI_GB_S07_AWR_ECO_CONSCIOUS_20251112,LI98731,awareness,GB,DEEPAL S07,4486,37,0.008248,28.53,3.46,128.0,0,0.0,10,0,3
2025-11-13,LI_GB_S07_AWR_CONQUEST_BMW_20251113,LI26044,awareness,GB,DEEPAL S07,8471,43,0.005076,23.47,4.62,198.78,0,0.0,11,0,5
2025-11-13,LI_GB_AVATR12_LGN_FLEET_MANAGERS_20251113,LI34632,lead_gen,GB,AVATR 12,2219,15,0.00676,42.89,6.35,95.18,0,0.0,10,0,1
2025-11-13,LI_GB_AVATR11_THL_20251113,LI12439,thought_leadership,GB,AVATR 11,39022,159,0.004075,23.55,5.78,918.88,4,229.72,116,2,12
2025-11-13,LI_GB_S07_AWR_ECO_CONSCIOUS_20251113,LI87011,awareness,GB,DEEPAL S07,8654,27,0.00312,40.04,12.83,346.53,0,0.0,11,0,2
2025-11-13,LI_GB_AVATR12_LGN_CONQUEST_BMW_20251113,LI73522,lead_gen,GB,AVATR 12,712,6,0.008427,29.54,3.51,21.05,0,0.0,2,0,0
2025-11-13,LI_GB_AVATR11_THL_20251113,LI68740,thought_leadership,GB,AVATR 11,2589,20,0.007725,35.29,4.57,91.4,0,0.0,8,0,2
2025-11-13,LI_GB_S07_AWR_CONFIGURATOR_USERS_20251113,LI42063,awareness,GB,DEEPAL S07,28324,222,0.007838,33.13,4.23,938.3,0,0.0,110,3,17
2025-11-14,LI_GB_S07_AWR_PREMIUM_AUTO_20251114,LI75875,awareness,GB,DEEPAL S07,7695,26,0.003379,43.13,12.76,331.86,0,0.0,36,1,3
2025-11-14,LI_GB_AVATR12_LGN_CONQUEST_TESLA_20251114,LI15633,lead_gen,GB,AVATR 12,33977,256,0.007535,22.13,2.94,752.01,7,107.43,54,2,21
2025-11-14,LI_GB_AVATR11_THL_20251114,LI88379,thought_leadership,GB,AVATR 11,8912,48,0.005386,26.58,4.93,236.85,0,0.0,38,0,6
2025-11-14,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20251114,LI30194,awareness,GB,DEEPAL S07,6033,34,0.005636,38.06,6.75,229.65,0,0.0,21,0,3
2025-11-14,LI_GB_AVATR12_LGN_CONQUEST_AUDI_20251114,LI80063,lead_gen,GB,AVATR 12,8869,78,0.008795,27.82,3.16,246.72,1,246.72,36,3,10
2025-11-14,LI_GB_AVATR11_THL_20251114,LI69007,thought_leadership,GB,AVATR 11,16547,53,0.003203,27.78,8.67,459.62,0,0.0,29,1,5
2025-11-14,LI_GB_S07_AWR_YOUNG_PROFESSIONALS_20251114,LI78036,awareness,GB,DEEPAL S07,1373,7,0.005098,25.17,4.94,34.58,0,0.0,3,0,0
2025-11-15,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20251115,LI30037,awareness,GB,DEEPAL S07,6005,51,0.008493,44.1,5.19,264.85,0,0.0,14,1,5
2025-11-15,LI_GB_AVATR12_LGN_FAMILY_BUYERS_20251115,LI30954,lead_gen,GB,AVATR 12,18938,62,0.003274,39.58,12.09,749.51,1,749.51,66,5,5
2025-11-15,LI_GB_AVATR11_THL_20251115,LI70142,thought_leadership,GB,AVATR 11,6431,23,0.003576,40.29,11.27,259.15,0,0.0,16,1,2
2025-11-15,LI_GB_S07_AWR_SITE_VISITORS_20251115,LI79876,awareness,GB,DEEPAL S07,1384,9,0.006503,22.91,3.53,31.73,0,0.0,4,0,0
2025-11-15,LI_GB_AVATR12_LGN_LOOKALIKE_CONVERTERS_20251115,LI57610,lead_gen,GB,AVATR 12,300,1,0.003333,40.94,12.3,12.3,0,0.0,0,0,0
2025-11-15,LI_GB_AVATR11_THL_20251115,LI24961,thought_leadership,GB,AVATR 11,3565,25,0.007013,43.7,6.23,155.78,0,0.0,12,0,3
2025-11-15,LI_GB_S07_AWR_CONQUEST_TESLA_20251115,LI88388,awareness,GB,DEEPAL S07,2089,14,0.006702,36.33,5.42,75.9,0,0.0,9,0,1
2025-11-16,LI_GB_S07_AWR_YOUNG_PROFESSIONALS_20251116,LI19631,awareness,GB,DEEPAL S07,16678,70,0.004197,28.77,6.85,479.77,0,0.0,18,1,6
2025-11-16,LI_GB_AVATR12_LGN_ENGAGED_VIEWERS_20251116,LI93748,lead_gen,GB,AVATR 12,2033,14,0.006886,43.55,6.33,88.57,0,0.0,5,0,0
2025-11-16,LI_GB_AVATR11_THL_20251116,LI11308,thought_leadership,GB,AVATR 11,12180,53,0.004351,32.26,7.41,392.97,1,392.97,28,1,6
2025-11-16,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20251116,LI57319,awareness,GB,DEEPAL S07,1777,7,0.003939,38.93,9.89,69.2,0,0.0,1,0,0
2025-11-16,LI_GB_AVATR12_LGN_ECO_CONSCIOUS_20251116,LI49820,lead_gen,GB,AVATR 12,2820,14,0.004965,32.86,6.62,92.7,0,0.0,12,0,1
2025-11-16,LI_GB_AVATR11_THL_20251116,LI58105,thought_leadership,GB,AVATR 11,1490,7,0.004698,32.86,7.0,48.97,0,0.0,3,0,0
2025-11-16,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20251116,LI96536,awareness,GB,DEEPAL S07,13257,82,0.006185,32.35,5.23,428.94,0,0.0,52,3,10
2025-11-17,LI_GB_S07_AWR_FLEET_MANAGERS_20251117,LI51595,awareness,GB,DEEPAL S07,17110,65,0.003799,33.59,8.84,574.76,0,0.0,33,2,7
2025-11-17,LI_GB_AVATR12_LGN_TECH_ENTHUSIASTS_20251117,LI17749,lead_gen,GB,AVATR 12,7617,59,0.007746,35.72,4.61,272.11,1,272.11,22,0,4
2025-11-17,LI_GB_AVATR11_THL_20251117,LI13781,thought_leadership,GB,AVATR 11,45359,349,0.007694,26.59,3.46,1206.26,6,201.04,156,4,44
2025-11-17,LI_GB_S07_AWR_FAMILY_BUYERS_20251117,LI22875,awareness,GB,DEEPAL S07,153,1,0.006536,34.36,5.27,5.27,0,0.0,0,0,0
2025-11-17,LI_GB_AVATR12_LGN_ECO_CONSCIOUS_20251117,LI18211,lead_gen,GB,AVATR 12,6467,57,0.008814,29.18,3.31,188.73,1,188.73,8,0,6
2025-11-17,LI_GB_AVATR11_THL_20251117,LI21849,thought_leadership,GB,AVATR 11,8577,31,0.003614,30.52,8.44,261.77,1,261.77,23,2,2
2025-11-17,LI_GB_S07_AWR_CONFIGURATOR_USERS_20251117,LI29459,awareness,GB,DEEPAL S07,1809,14,0.007739,29.18,3.77,52.79,0,0.0,1,0,1
2025-11-18,LI_GB_S07_AWR_EV_INTENDERS_20251118,LI66577,awareness,GB,DEEPAL S07,5419,37,0.006828,35.56,5.21,192.69,0,0.0,7,0,4
2025-11-18,LI_GB_AVATR12_LGN_FAMILY_BUYERS_20251118,LI81701,lead_gen,GB,AVATR 12,9318,50,0.005366,33.95,6.33,316.36,1,316.36,25,0,2
2025-11-18,LI_GB_AVATR11_THL_20251118,LI15849,thought_leadership,GB,AVATR 11,11304,93,0.008227,43.65,5.31,493.46,1,493.46,27,1,9
2025-11-18,LI_GB_S07_AWR_ENGAGED_VIEWERS_20251118,LI83754,awareness,GB,DEEPAL S07,14578,76,0.005213,33.65,6.45,490.55,0,0.0,23,1,10
2025-11-18,LI_GB_AVATR12_LGN_PREMIUM_AUTO_20251118,LI87465,lead_gen,GB,AVATR 12,8849,80,0.009041,42.29,4.68,374.24,1,374.24,29,1,9
2025-11-18,LI_GB_AVATR11_THL_20251118,LI95208,thought_leadership,GB,AVATR 11,21115,160,0.007578,42.15,5.56,889.93,2,444.97,30,2,15
2025-11-18,LI_GB_S07_AWR_ECO_CONSCIOUS_20251118,LI19169,awareness,GB,DEEPAL S07,5239,33,0.006299,26.26,4.17,137.58,0,0.0,7,0,3
2025-11-19,LI_GB_S07_AWR_EV_INTENDERS_20251119,LI15693,awareness,GB,DEEPAL S07,1817,7,0.003853,22.1,5.74,40.16,0,0.0,1,0,0
2025-11-19,LI_GB_AVATR12_LGN_EV_INTENDERS_20251119,LI41035,lead_gen,GB,AVATR 12,11367,71,0.006246,30.81,4.93,350.19,1,350.19,30,2,8
2025-11-19,LI_GB_AVATR11_THL_20251119,LI69284,thought_leadership,GB,AVATR 11,19172,78,0.004068,41.5,10.2,795.74,1,795.74,74,6,10
2025-11-19,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20251119,LI43245,awareness,GB,DEEPAL S07,11631,62,0.005331,24.9,4.67,289.63,0,0.0,57,3,4
2025-11-19,LI_GB_AVATR12_LGN_SITE_VISITORS_20251119,LI12862,lead_gen,GB,AVATR 12,10644,70,0.006576,44.65,6.79,475.22,1,475.22,51,3,5
2025-11-19,LI_GB_AVATR11_THL_20251119,LI99804,thought_leadership,GB,AVATR 11,13695,41,0.002994,41.24,13.77,564.75,1,564.75,21,1,3
2025-11-19,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20251119,LI94492,awareness,GB,DEEPAL S07,3717,33,0.008878,35.05,3.95,130.31,0,0.0,13,1,3
2025-11-20,LI_GB_S07_AWR_PREMIUM_AUTO_20251120,LI31619,awareness,GB,DEEPAL S07,11873,37,0.003116,31.08,9.97,369.02,0,0.0,17,0,4
2025-11-20,LI_GB_AVATR12_LGN_ENGAGED_VIEWERS_20251120,LI56137,lead_gen,GB,AVATR 12,4056,39,0.009615,34.07,3.54,138.21,1,138.21,5,0,4
2025-11-20,LI_GB_AVATR11_THL_20251120,LI95757,thought_leadership,GB,AVATR 11,70372,630,0.008952,24.05,2.69,1692.74,17,99.57,310,15,77
2025-11-20,LI_GB_S07_AWR_CONQUEST_AUDI_20251120,LI77565,awareness,GB,DEEPAL S07,6036,54,0.008946,42.01,4.7,253.58,0,0.0,29,1,2
2025-11-20,LI_GB_AVATR12_LGN_PREMIUM_AUTO_20251120,LI12740,lead_gen,GB,AVATR 12,3929,14,0.003563,37.36,10.48,146.78,0,0.0,19,1,1
2025-11-20,LI_GB_AVATR11_THL_20251120,LI45190,thought_leadership,GB,AVATR 11,2610,19,0.00728,22.23,3.05,58.04,0,0.0,6,0,2
2025-11-20,LI_GB_S07_AWR_FAMILY_BUYERS_20251120,LI14544,awareness,GB,DEEPAL S07,16742,112,0.00669,21.26,3.18,355.87,0,0.0,30,1,10
2025-11-21,LI_GB_S07_AWR_FLEET_MANAGERS_20251121,LI54922,awareness,GB,DEEPAL S07,7511,34,0.004527,37.76,8.34,283.61,0,0.0,21,0,2
2025-11-21,LI_GB_AVATR12_LGN_SITE_VISITORS_20251121,LI70294,lead_gen,GB,AVATR 12,9727,53,0.005449,28.13,5.16,273.65,0,0.0,21,1,4
2025-11-21,LI_GB_AVATR11_THL_20251121,LI18885,thought_leadership,GB,AVATR 11,9851,90,0.009136,43.64,4.78,429.89,2,214.94,26,1,6
2025-11-21,LI_GB_S07_AWR_ECO_CONSCIOUS_20251121,LI42757,awareness,GB,DEEPAL S07,1574,14,0.008895,41.71,4.69,65.66,0,0.0,3,0,0
2025-11-21,LI_GB_AVATR12_LGN_FAMILY_BUYERS_20251121,LI36136,lead_gen,GB,AVATR 12,39159,353,0.009015,38.83,4.31,1520.42,6,253.4,80,2,20
2025-11-21,LI_GB_AVATR11_THL_20251121,LI15226,thought_leadership,GB,AVATR 11,4831,15,0.003105,31.83,10.25,153.8,0,0.0,14,0,1
2025-11-21,LI_GB_S07_AWR_CONFIGURATOR_USERS_20251121,LI19269,awareness,GB,DEEPAL S07,4908,26,0.005297,35.53,6.71,174.4,0,0.0,12,0,1
2025-11-22,LI_GB_S07_AWR_EV_INTENDERS_20251122,LI46794,awareness,GB,DEEPAL S07,4965,23,0.004632,36.13,7.8,179.39,0,0.0,19,0,1
2025-11-22,LI_GB_AVATR12_LGN_LOOKALIKE_CONVERTERS_20251122,LI85066,lead_gen,GB,AVATR 12,626,4,0.00639,25.07,3.93,15.71,0,0.0,1,0,0
2025-11-22,LI_GB_AVATR11_THL_20251122,LI82952,thought_leadership,GB,AVATR 11,13478,62,0.0046,31.12,6.77,419.49,1,419.49,35,1,3
2025-11-22,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20251122,LI78063,awareness,GB,DEEPAL S07,2877,22,0.007647,39.72,5.19,114.28,0,0.0,5,0,2
2025-11-22,LI_GB_AVATR12_LGN_ENGAGED_VIEWERS_20251122,LI87575,lead_gen,GB,AVATR 12,3105,19,0.006119,26.16,4.28,81.24,0,0.0,13,0,1
2025-11-22,LI_GB_AVATR11_THL_20251122,LI74077,thought_leadership,GB,AVATR 11,10397,60,0.005771,42.09,7.29,437.66,1,437.66,11,0,5
2025-11-22,LI_GB_S07_AWR_FAMILY_BUYERS_20251122,LI87938,awareness,GB,DEEPAL S07,3443,23,0.00668,33.76,5.05,116.25,0,0.0,10,0,1
2025-11-23,LI_GB_S07_AWR_ENGAGED_VIEWERS_20251123,LI69887,awareness,GB,DEEPAL S07,3935,28,0.007116,24.25,3.41,95.43,0,0.0,7,0,1
2025-11-23,LI_GB_AVATR12_LGN_FLEET_MANAGERS_20251123,LI81576,lead_gen,GB,AVATR 12,5835,22,0.00377,36.61,9.71,213.67,0,0.0,21,1,1
2025-11-23,LI_GB_AVATR11_THL_20251123,LI50005,thought_leadership,GB,AVATR 11,4371,22,0.005033,34.11,6.78,149.08,0,0.0,19,0,2
2025-11-23,LI_GB_S07_AWR_CONQUEST_AUDI_20251123,LI19090,awareness,GB,DEEPAL S07,1300,12,0.009231,21.88,2.37,28.44,0,0.0,6,0,1
2025-11-23,LI_GB_AVATR12_LGN_LUXURY_LIFESTYLE_20251123,LI54613,lead_gen,GB,AVATR 12,14870,146,0.009818,34.53,3.52,513.46,3,171.15,30,1,12
2025-11-23,LI_GB_AVATR11_THL_20251123,LI47469,thought_leadership,GB,AVATR 11,3073,13,0.00423,37.62,8.9,115.64,0,0.0,11,1,1
2025-11-23,LI_GB_S07_AWR_FLEET_MANAGERS_20251123,LI63661,awareness,GB,DEEPAL S07,7414,29,0.003912,42.17,10.78,312.69,0,0.0,34,3,3
2025-11-24,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20251124,LI38214,awareness,GB,DEEPAL S07,1575,13,0.008254,37.86,4.59,59.65,0,0.0,4,0,1
2025-11-24,LI_GB_AVATR12_LGN_FAMILY_BUYERS_20251124,LI73921,lead_gen,GB,AVATR 12,7191,22,0.003059,22.9,7.49,164.71,0,0.0,34,1,1
2025-11-24,LI_GB_AVATR11_THL_20251124,LI29801,thought_leadership,GB,AVATR 11,3483,21,0.006029,27.31,4.53,95.14,0,0.0,12,0,3
2025-11-24,LI_GB_S07_AWR_ECO_CONSCIOUS_20251124,LI87036,awareness,GB,DEEPAL S07,18913,187,0.009887,32.36,3.27,611.99,0,0.0,25,1,20
2025-11-24,LI_GB_AVATR12_LGN_YOUNG_PROFESSIONALS_20251124,LI46786,lead_gen,GB,AVATR 12,10524,82,0.007792,28.02,3.6,294.84,0,0.0,21,1,12
2025-11-24,LI_GB_AVATR11_THL_20251124,LI43607,thought_leadership,GB,AVATR 11,24032,152,0.006325,38.53,6.09,925.93,2,462.96,24,0,9
2025-11-24,LI_GB_S07_AWR_TECH_ENTHUSIASTS_20251124,LI39055,awareness,GB,DEEPAL S07,21256,154,0.007245,41.58,5.74,883.87,0,0.0,29,1,19
2025-11-25,LI_GB_S07_AWR_CONQUEST_AUDI_20251125,LI48709,awareness,GB,DEEPAL S07,54425,310,0.005696,20.71,3.64,1126.91,0,0.0,239,20,25
2025-11-25,LI_GB_AVATR12_LGN_CONQUEST_AUDI_20251125,LI60789,lead_gen,GB,AVATR 12,3110,24,0.007717,33.06,4.28,102.83,0,0.0,8,0,2
2025-11-25,LI_GB_AVATR11_THL_20251125,LI48143,thought_leadership,GB,AVATR 11,9984,96,0.009615,44.04,4.58,439.69,2,219.85,24,2,11
2025-11-25,LI_GB_S07_AWR_SITE_VISITORS_20251125,LI75820,awareness,GB,DEEPAL S07,28,1,0.035714,36.75,1.05,1.05,0,0.0,0,0,0
2025-11-25,LI_GB_AVATR12_LGN_TECH_ENTHUSIASTS_20251125,LI18021,lead_gen,GB,AVATR 12,7812,66,0.008449,24.62,2.91,192.35,1,192.35,26,1,6
2025-11-25,LI_GB_AVATR11_THL_20251125,LI86100,thought_leadership,GB,AVATR 11,6459,27,0.00418,37.48,8.97,242.12,0,0.0,22,0,1
2025-11-25,LI_GB_S07_AWR_YOUNG_PROFESSIONALS_20251125,LI93799,awareness,GB,DEEPAL S07,36130,217,0.006006,24.02,4.0,867.93,0,0.0,73,2,14
2025-11-26,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20251126,LI41505,awareness,GB,DEEPAL S07,47760,425,0.008899,25.77,2.9,1230.98,0,0.0,118,11,23
2025-11-26,LI_GB_AVATR12_LGN_TECH_ENTHUSIASTS_20251126,LI43841,lead_gen,GB,AVATR 12,1613,8,0.00496,33.75,6.81,54.46,0,0.0,7,0,1
2025-11-26,LI_GB_AVATR11_THL_20251126,LI79196,thought_leadership,GB,AVATR 11,18239,99,0.005428,33.09,6.1,603.54,1,603.54,40,1,5
2025-11-26,LI_GB_S07_AWR_SITE_VISITORS_20251126,LI25714,awareness,GB,DEEPAL S07,7117,30,0.004215,31.47,7.47,223.99,0,0.0,7,0,3
2025-11-26,LI_GB_AVATR12_LGN_ENGAGED_VIEWERS_20251126,LI21885,lead_gen,GB,AVATR 12,11015,44,0.003995,29.35,7.35,323.31,1,323.31,20,0,4
2025-11-26,LI_GB_AVATR11_THL_20251126,LI76706,thought_leadership,GB,AVATR 11,12027,54,0.00449,31.76,7.07,382.01,0,0.0,15,1,7
2025-11-26,LI_GB_S07_AWR_PREMIUM_AUTO_20251126,LI79158,awareness,GB,DEEPAL S07,2684,19,0.007079,22.62,3.2,60.72,0,0.0,3,0,1
2025-11-27,LI_GB_S07_AWR_FLEET_MANAGERS_20251127,LI74564,awareness,GB,DEEPAL S07,40025,380,0.009494,32.17,3.39,1287.73,0,0.0,120,3,39
2025-11-27,LI_GB_AVATR12_LGN_ECO_CONSCIOUS_20251127,LI72772,lead_gen,GB,AVATR 12,12354,54,0.004371,36.51,8.35,451.1,1,451.1,13,0,7
2025-11-27,LI_GB_AVATR11_THL_20251127,LI60086,thought_leadership,GB,AVATR 11,5362,20,0.00373,42.45,11.38,227.62,0,0.0,8,0,2
2025-11-27,LI_GB_S07_AWR_CONFIGURATOR_USERS_20251127,LI93667,awareness,GB,DEEPAL S07,17675,141,0.007977,23.25,2.91,410.97,0,0.0,36,1,19
2025-11-27,LI_GB_AVATR12_LGN_LUXURY_LIFESTYLE_20251127,LI29669,lead_gen,GB,AVATR 12,6502,45,0.006921,39.69,5.74,258.12,0,0.0,21,0,4
2025-11-27,LI_GB_AVATR11_THL_20251127,LI56943,thought_leadership,GB,AVATR 11,4877,19,0.003896,35.73,9.17,174.26,0,0.0,6,0,1
2025-11-27,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20251127,LI78363,awareness,GB,DEEPAL S07,3123,26,0.008325,23.38,2.81,73.04,0,0.0,6,0,3
2025-11-28,LI_GB_S07_AWR_ENGAGED_VIEWERS_20251128,LI41182,awareness,GB,DEEPAL S07,2418,22,0.009098,29.16,3.21,70.54,0,0.0,9,0,2
2025-11-28,LI_GB_AVATR12_LGN_FAMILY_BUYERS_20251128,LI91760,lead_gen,GB,AVATR 12,2394,20,0.008354,31.67,3.79,75.82,0,0.0,7,0,2
2025-11-28,LI_GB_AVATR11_THL_20251128,LI56186,thought_leadership,GB,AVATR 11,3074,20,0.006506,42.94,6.6,132.04,0,0.0,14,1,2
2025-11-28,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20251128,LI97898,awareness,GB,DEEPAL S07,34862,128,0.003672,30.28,8.25,1055.46,0,0.0,87,4,17
2025-11-28,LI_GB_AVATR12_LGN_TECH_ENTHUSIASTS_20251128,LI17852,lead_gen,GB,AVATR 12,19830,94,0.00474,38.13,8.04,756.15,1,756.15,62,1,6
2025-11-28,LI_GB_AVATR11_THL_20251128,LI69926,thought_leadership,GB,AVATR 11,6107,55,0.009006,44.01,4.89,268.83,0,0.0,26,1,4
2025-11-28,LI_GB_S07_AWR_LUXURY_LIFESTYLE_20251128,LI59695,awareness,GB,DEEPAL S07,10849,89,0.008204,35.64,4.34,386.7,0,0.0,29,2,4
2025-11-29,LI_GB_S07_AWR_ENGAGED_VIEWERS_20251129,LI76245,awareness,GB,DEEPAL S07,10342,62,0.005995,35.23,5.88,364.41,0,0.0,37,2,9
2025-11-29,LI_GB_AVATR12_LGN_EV_INTENDERS_20251129,LI65198,lead_gen,GB,AVATR 12,534,4,0.007491,35.65,4.77,19.06,0,0.0,2,0,0
2025-11-29,LI_GB_AVATR11_THL_20251129,LI80188,thought_leadership,GB,AVATR 11,19707,114,0.005785,20.33,3.51,400.69,2,200.34,69,5,10
2025-11-29,LI_GB_S07_AWR_FLEET_MANAGERS_20251129,LI21894,awareness,GB,DEEPAL S07,17715,58,0.003274,24.37,7.44,431.74,0,0.0,54,1,7
2025-11-29,LI_GB_AVATR12_LGN_CONQUEST_TESLA_20251129,LI16565,lead_gen,GB,AVATR 12,2912,25,0.008585,39.8,4.64,115.91,0,0.0,5,0,3
2025-11-29,LI_GB_AVATR11_THL_20251129,LI73835,thought_leadership,GB,AVATR 11,8069,76,0.009419,30.19,3.21,243.59,1,243.59,22,1,6
2025-11-29,LI_GB_S07_AWR_ECO_CONSCIOUS_20251129,LI11442,awareness,GB,DEEPAL S07,4258,27,0.006341,24.6,3.88,104.76,0,0.0,19,1,3
2025-11-30,LI_GB_S07_AWR_CONQUEST_BMW_20251130,LI50100,awareness,GB,DEEPAL S07,5273,36,0.006827,34.11,5.0,179.89,0,0.0,12,0,3
2025-11-30,LI_GB_AVATR12_LGN_YOUNG_PROFESSIONALS_20251130,LI90741,lead_gen,GB,AVATR 12,2941,24,0.00816,23.2,2.84,68.24,0,0.0,13,0,2
2025-11-30,LI_GB_AVATR11_THL_20251130,LI11137,thought_leadership,GB,AVATR 11,13459,61,0.004532,27.64,6.1,372.03,0,0.0,66,5,4
2025-11-30,LI_GB_S07_AWR_CONQUEST_BMW_20251130,LI90263,awareness,GB,DEEPAL S07,3325,11,0.003308,33.76,10.21,112.26,0,0.0,12,0,1
2025-11-30,LI_GB_AVATR12_LGN_CONQUEST_TESLA_20251130,LI43703,lead_gen,GB,AVATR 12,9587,58,0.00605,21.58,3.57,206.92,1,206.92,28,1,4
2025-11-30,LI_GB_AVATR11_THL_20251130,LI29140,thought_leadership,GB,AVATR 11,9396,72,0.007663,43.55,5.68,409.21,1,409.21,34,0,8
2025-11-30,LI_GB_S07_AWR_ECO_CONSCIOUS_20251130,LI34304,awareness,GB,DEEPAL S07,4957,45,0.009078,35.92,3.96,178.07,0,0.0,7,0,2
2025-12-01,LI_GB_S07_AWR_ECO_CONSCIOUS_20251201,LI61191,awareness,GB,DEEPAL S07,9003,55,0.006109,29.86,4.89,268.84,0,0.0,26,0,3
2025-12-01,LI_GB_S05_LGN_LOOKALIKE_CONVERTERS_20251201,LI16333,lead_gen,GB,DEEPAL S05,10127,39,0.003851,30.23,7.85,306.19,1,306.19,37,1,5
2025-12-01,LI_GB_AVATR12_THL_20251201,LI34879,thought_leadership,GB,AVATR 12,1975,8,0.004051,43.99,10.86,86.91,0,0.0,5,0,0
2025-12-01,LI_GB_AVATR11_AWR_ECO_CONSCIOUS_20251201,LI63847,awareness,GB,AVATR 11,11584,107,0.009237,33.4,3.62,386.9,0,0.0,44,1,6
2025-12-01,LI_GB_S07_LGN_YOUNG_PROFESSIONALS_20251201,LI30160,lead_gen,GB,DEEPAL S07,321,2,0.006231,37.63,6.05,12.09,0,0.0,1,0,0
2025-12-01,LI_GB_S05_THL_20251201,LI15694,thought_leadership,GB,DEEPAL S05,9471,49,0.005174,39.73,7.68,376.28,0,0.0,39,2,6
2025-12-01,LI_GB_AVATR12_AWR_CONQUEST_TESLA_20251201,LI88796,awareness,GB,AVATR 12,4567,15,0.003284,28.83,8.78,131.68,0,0.0,9,0,1
2025-12-02,LI_GB_S07_AWR_LOOKALIKE_CONVERTERS_20251202,LI31314,awareness,GB,DEEPAL S07,3581,12,0.003351,38.72,11.56,138.69,0,0.0,14,1,1
2025-12-02,LI_GB_S05_LGN_CONFIGURATOR_USERS_20251202,LI97419,lead_gen,GB,DEEPAL S05,2771,16,0.005774,22.86,3.96,63.36,0,0.0,7,0,1
2025-12-02,LI_GB_AVATR12_THL_20251202,LI66530,thought_leadership,GB,AVATR 12,2500,21,0.0084,29.48,3.51,73.7,0,0.0,8,0,1
2025-12-02,LI_GB_AVATR11_AWR_EV_INTENDERS_20251202,LI37867,awareness,GB,AVATR 11,19458,61,0.003135,20.6,6.57,400.8,0,0.0,84,4,7
2025-12-02,LI_GB_S07_LGN_SITE_VISITORS_20251202,LI95241,lead_gen,GB,DEEPAL S07,1086,8,0.007366,39.66,5.39,43.1,0,0.0,4,0,0
2025-12-02,LI_GB_S05_THL_20251202,LI94141,thought_leadership,GB,DEEPAL S05,5541,20,0.003609,27.95,7.74,154.88,0,0.0,18,0,1
2025-12-02,LI_GB_AVATR12_AWR_FAMILY_BUYERS_20251202,LI51524,awareness,GB,AVATR 12,22673,153,0.006748,40.06,5.94,908.31,0,0.0,45,3,8
