lead_id,created_date,source,model,dealer_id,stage,stage_updated_date,market,finance_type,is_qualified
LD008970,2025-10-13,email_campaign,DEEPAL S07,DLR045,LOST,2025-11-02,FR,,False
LD008971,2025-12-22,phone_enquiry,DEEPAL S07,DLR039,QUALIFIED,2025-12-31,GB,,True
LD008972,2025-09-15,event,DEEPAL S07,DLR019,LOST,2025-09-19,GB,,False
LD008973,2025-06-23,dealer_walkin,DEEPAL S07,DLR005,NEW,2025-06-23,FR,,False
LD008974,2025-09-03,website_organic,DEEPAL S07,DLR049,QUALIFIED,2025-09-25,FR,,True
LD008975,2025-10-24,website_organic,DEEPAL S07,DLR011,NEW,2025-10-24,GB,,False
LD008976,2025-12-14,dealer_walkin,AVATR 12,DLR022,CONTACTED,2025-12-16,GB,,False
LD008977,2025-08-08,phone_enquiry,DEEPAL S07,DLR004,TD_BOOKED,2025-09-05,GB,,True
LD008978,2025-10-24,event,DEEPAL S07,DLR027,CONTACTED,2025-11-01,GB,,False
LD008979,2025-09-05,referral,DEEPAL S07,DLR025,TD_COMPLETED,2025-10-03,DE,,True
LD008980,2025-05-08,website_organic,DEEPAL S07,DLR003,LOST,2025-05-16,GB,,False
LD008981,2025-08-09,dealer_walkin,DEEPAL S07,DLR005,CONTACTED,2025-08-14,DE,,False
LD008982,2025-08-15,website_organic,DEEPAL S07,DLR004,QUALIFIED,2025-08-31,GB,,True
LD008983,2025-09-24,live_chat,DEEPAL S07,DLR011,NEW,2025-09-24,GB,,False
LD008984,2025-10-22,social_media,DEEPAL S07,DLR002,NEW,2025-10-22,DE,,False
LD008985,2025-04-17,phone_enquiry,DEEPAL S07,DLR002,LOST,2025-05-02,GB,,False
LD008986,2025-07-21,event,DEEPAL S07,DLR005,LOST,2025-07-30,GB,,False
LD008987,2025-08-11,website_organic,DEEPAL S07,DLR005,LOST,2025-09-10,DE,,False
LD008988,2025-12-14,referral,DEEPAL S07,DLR034,LOST,2025-12-31,DE,,False
LD008989,2025-01-05,dealer_walkin,DEEPAL S07,DLR002,QUALIFIED,2025-01-19,DE,,True
LD008990,2025-10-21,event,DEEPAL S07,DLR038,LOST,2025-11-04,GB,,False
LD008991,2025-12-14,live_chat,DEEPAL S07,DLR011,LOST,2025-12-31,GB,,False
LD008992,2025-08-30,live_chat,DEEPAL S07,DLR005,CONTACTED,2025-09-09,GB,,False
LD008993,2025-02-26,social_media,DEEPAL S07,DLR004,LOST,2025-04-03,GB,,False
LD008994,2025-09-15,phone_enquiry,AVATR 12,DLR025,LOST,2025-09-25,FR,,False
LD008995,2025-10-17,email_campaign,DEEPAL S07,DLR012,CONTACTED,2025-10-26,GB,,False
LD008996,2025-12-27,email_campaign,AVATR 11,DLR009,NEW,2025-12-27,GB,,False
LD008997,2025-12-07,dealer_walkin,DEEPAL S07,DLR019,LOST,2025-12-20,GB,,False
LD008998,2025-10-18,dealer_walkin,DEEPAL S07,DLR037,LOST,2025-10-26,FR,,False
LD008999,2025-10-24,referral,DEEPAL S07,DLR038,NEW,2025-10-24,GB,,False
LD009000,2025-08-24,phone_enquiry,DEEPAL S07,DLR004,CONTACTED,2025-08-25,GB,,False
LD009001,2025-05-22,email_campaign,DEEPAL S07,DLR005,TD_BOOKED,2025-06-19,GB,,True
LD009002,2025-09-12,social_media,AVATR 12,DLR024,NEW,2025-09-12,FR,,False
LD009003,2025-10-20,referral,AVATR 12,DLR024,QUALIFIED,2025-11-02,GB,,True
LD009004,2025-09-07,dealer_walkin,AVATR 12,DLR012,LOST,2025-09-19,FR,,False
LD009005,2025-07-22,social_media,DEEPAL S07,DLR001,QUALIFIED,2025-08-04,GB,,True
LD009006,2025-09-16,dealer_walkin,DEEPAL S07,DLR019,LOST,2025-09-26,DE,,False
LD009007,2025-11-26,website_organic,AVATR 12,DLR025,CONTACTED,2025-11-27,DE,,False
LD009008,2025-10-21,referral,DEEPAL S07,DLR019,LOST,2025-10-22,GB,,False
LD009009,2025-10-29,referral,DEEPAL S07,DLR050,LOST,2025-11-27,GB,,False
LD009010,2025-09-30,phone_enquiry,DEEPAL S07,DLR024,LOST,2025-10-02,GB,,False
LD009011,2025-04-21,live_chat,DEEPAL S07,DLR005,QUALIFIED,2025-05-16,DE,,True
LD009012,2025-09-20,phone_enquiry,AVATR 12,DLR016,LOST,2025-10-03,GB,,False
LD009013,2025-11-20,phone_enquiry,DEEPAL S07,DLR023,NEW,2025-11-20,GB,,False
LD009014,2025-04-22,phone_enquiry,DEEPAL S07,DLR004,TD_BOOKED,2025-05-17,GB,,True
LD009015,2025-12-03,live_chat,AVATR 12,DLR030,LOST,2025-12-19,GB,,False
LD009016,2025-12-05,social_media,DEEPAL S07,DLR011,TD_BOOKED,2025-12-23,GB,,True
LD009017,2025-09-02,phone_enquiry,AVATR 12,DLR041,CONTACTED,2025-09-03,GB,,False
LD009018,2025-11-21,dealer_walkin,DEEPAL S07,DLR045,LOST,2025-11-25,GB,,False
LD009019,2025-01-20,dealer_walkin,DEEPAL S07,DLR003,LOST,2025-02-03,GB,,False
LD009020,2025-06-27,website_organic,DEEPAL S07,DLR002,CONTACTED,2025-07-03,GB,,False
LD009021,2025-10-05,email_campaign,AVATR 12,DLR028,NEW,2025-10-05,DE,,False
LD009022,2025-10-11,website_organic,DEEPAL S07,DLR036,LOST,2025-10-19,GB,,False
LD009023,2025-09-19,dealer_walkin,DEEPAL S07,DLR002,QUALIFIED,2025-10-03,GB,,True
LD009024,2025-05-13,dealer_walkin,DEEPAL S07,DLR003,TD_BOOKED,2025-06-03,DE,,True
LD009025,2025-08-20,referral,DEEPAL S07,DLR004,QUALIFIED,2025-09-11,FR,,True
LD009026,2025-10-06,social_media,DEEPAL S07,DLR041,LOST,2025-11-03,FR,,False
LD009027,2025-09-07,phone_enquiry,AVATR 12,DLR019,LOST,2025-09-11,GB,,False
LD009028,2025-09-04,dealer_walkin,AVATR 12,DLR002,NEW,2025-09-04,FR,,False
LD009029,2025-12-18,phone_enquiry,AVATR 12,DLR022,LOST,2025-12-26,DE,,False
LD009030,2025-07-23,referral,DEEPAL S07,DLR005,CONTACTED,2025-08-01,GB,,False
LD009031,2025-03-09,dealer_walkin,DEEPAL S07,DLR002,LOST,2025-03-29,GB,,False
LD009032,2025-09-11,social_media,DEEPAL S07,DLR050,WON,2025-10-19,GB,lease,True
LD009033,2025-09-02,live_chat,AVATR 12,DLR041,NEW,2025-09-02,GB,,False
LD009034,2025-09-09,live_chat,AVATR 12,DLR002,LOST,2025-10-01,GB,,False
LD009035,2025-10-11,social_media,DEEPAL S07,DLR032,QUALIFIED,2025-10-25,GB,,True
LD009036,2025-09-06,dealer_walkin,DEEPAL S07,DLR037,CONTACTED,2025-09-10,GB,,False
LD009037,2025-12-11,website_organic,DEEPAL S07,DLR025,NEW,2025-12-11,GB,,False
LD009038,2025-09-12,email_campaign,DEEPAL S07,DLR027,NEW,2025-09-12,GB,,False
LD009039,2025-08-26,event,DEEPAL S07,DLR001,CONTACTED,2025-09-07,DE,,False
LD009040,2025-09-30,event,DEEPAL S07,DLR050,LOST,2025-10-03,DE,,False
LD009041,2025-06-16,event,DEEPAL S07,DLR001,CONTACTED,2025-06-24,GB,,False
LD009042,2025-12-26,social_media,AVATR 11,DLR034,LOST,2025-12-31,FR,,False
LD009043,2025-07-23,social_media,DEEPAL S07,DLR001,LOST,2025-08-13,GB,,False
LD009044,2025-02-24,dealer_walkin,DEEPAL S07,DLR004,NEW,2025-02-24,GB,,False
LD009045,2025-09-20,referral,DEEPAL S07,DLR012,LOST,2025-10-07,FR,,False
LD009046,2025-12-15,email_campaign,DEEPAL S07,DLR035,LOST,2025-12-31,DE,,False
LD009047,2025-05-22,event,DEEPAL S07,DLR002,NEW,2025-05-22,GB,,False
LD009048,2025-06-28,event,DEEPAL S07,DLR001,NEW,2025-06-28,GB,,False
LD009049,2025-10-24,social_media,AVATR 12,DLR043,NEW,2025-10-24,GB,,False
LD009050,2025-07-12,referral,DEEPAL S07,DLR005,LOST,2025-07-16,FR,,False
LD009051,2025-07-13,dealer_walkin,DEEPAL S07,DLR005,LOST,2025-07-16,GB,,False
LD009052,2025-12-19,referral,DEEPAL S07,DLR021,TD_BOOKED,2025-12-30,GB,,True
LD009053,2025-08-04,website_organic,DEEPAL S07,DLR003,CONTACTED,2025-08-14,GB,,False
LD009054,2025-01-02,dealer_walkin,DEEPAL S07,DLR004,QUALIFIED,2025-01-18,DE,,True
LD009055,2025-09-07,social_media,DEEPAL S07,DLR016,LOST,2025-09-22,GB,,False
LD009056,2025-11-16,website_organic,DEEPAL S07,DLR014,CONTACTED,2025-11-20,GB,,False
LD009057,2025-10-12,event,DEEPAL S07,DLR027,LOST,2025-10-16,DE,,False
LD009058,2025-07-07,referral,DEEPAL S07,DLR005,NEW,2025-07-07,DE,,False
LD009059,2025-05-18,website_organic,DEEPAL S07,DLR003,LOST,2025-06-05,DE,,False
LD009060,2025-08-02,referral,DEEPAL S07,DLR003,LOST,2025-08-12,GB,,False
LD009061,2025-10-01,dealer_walkin,DEEPAL S07,DLR015,TD_BOOKED,2025-10-12,GB,,True
LD009062,2025-12-10,website_organic,DEEPAL S07,DLR025,LOST,2025-12-18,DE,,False
LD009063,2025-08-16,referral,DEEPAL S07,DLR001,TD_BOOKED,2025-09-09,GB,,True
LD009064,2025-11-15,live_chat,AVATR 12,DLR015,CONTACTED,2025-11-19,GB,,False
LD009065,2025-11-26,social_media,DEEPAL S07,DLR017,CONTACTED,2025-12-04,FR,,False
LD009066,2025-11-11,event,DEEPAL S07,DLR031,NEW,2025-11-11,GB,,False
LD009067,2025-10-06,dealer_walkin,DEEPAL S07,DLR015,LOST,2025-10-07,GB,,False
LD009068,2025-03-19,social_media,DEEPAL S07,DLR001,NEW,2025-03-19,GB,,False
LD009069,2025-10-17,event,DEEPAL S07,DLR028,LOST,2025-10-20,GB,,False
LD009070,2025-09-06,dealer_walkin,DEEPAL S07,DLR016,NEW,2025-09-06,GB,,False
LD009071,2025-10-05,phone_enquiry,DEEPAL S07,DLR025,LOST,2025-10-13,FR,,False
LD009072,2025-08-13,live_chat,DEEPAL S07,DLR003,LOST,2025-09-03,DE,,False
LD009073,2025-01-12,dealer_walkin,DEEPAL S07,DLR005,WON,2025-02-25,DE,PCP,True
LD009074,2025-11-24,email_campaign,AVATR 12,DLR047,LOST,2025-12-10,DE,,False
LD009075,2025-04-08,referral,DEEPAL S07,DLR001,LOST,2025-04-14,GB,,False
LD009076,2025-05-29,referral,DEEPAL S07,DLR001,LOST,2025-06-06,GB,,False
LD009077,2025-10-16,phone_enquiry,DEEPAL S07,DLR037,NEW,2025-10-16,GB,,False
LD009078,2025-11-15,website_organic,AVATR 12,DLR050,LOST,2025-11-27,GB,,False
LD009079,2025-10-30,email_campaign,DEEPAL S07,DLR049,NEW,2025-10-30,GB,,False
LD009080,2025-10-03,website_organic,AVATR 11,DLR032,NEW,2025-10-03,DE,,False
LD009081,2025-07-21,phone_enquiry,DEEPAL S07,DLR005,LOST,2025-08-20,GB,,False
LD009082,2025-09-26,dealer_walkin,DEEPAL S07,DLR025,LOST,2025-10-09,GB,,False
LD009083,2025-09-05,referral,DEEPAL S07,DLR050,QUALIFIED,2025-09-17,GB,,True
LD009084,2025-09-29,referral,DEEPAL S07,DLR024,TD_BOOKED,2025-10-23,GB,,True
LD009085,2025-09-08,live_chat,DEEPAL S07,DLR025,LOST,2025-09-15,DE,,False
LD009086,2025-10-14,social_media,DEEPAL S07,DLR019,QUALIFIED,2025-10-17,GB,,True
LD009087,2025-05-21,referral,DEEPAL S07,DLR001,QUALIFIED,2025-06-08,FR,,True
LD009088,2025-09-19,email_campaign,DEEPAL S07,DLR011,NEW,2025-09-19,GB,,False
LD009089,2025-09-29,phone_enquiry,DEEPAL S07,DLR016,NEW,2025-09-29,GB,,False
LD009090,2025-09-17,live_chat,DEEPAL S07,DLR001,LOST,2025-09-29,GB,,False
LD009091,2025-09-01,dealer_walkin,DEEPAL S07,DLR050,NEW,2025-09-01,GB,,False
LD009092,2025-09-09,live_chat,DEEPAL S07,DLR027,LOST,2025-09-30,GB,,False
LD009093,2025-05-18,phone_enquiry,DEEPAL S07,DLR004,CONTACTED,2025-05-27,DE,,False
LD009094,2025-09-02,phone_enquiry,DEEPAL S07,DLR019,NEW,2025-09-02,GB,,False
LD009095,2025-02-22,event,DEEPAL S07,DLR003,TD_BOOKED,2025-03-16,DE,,True
LD009096,2025-09-22,email_campaign,DEEPAL S07,DLR011,TD_BOOKED,2025-10-09,GB,,True
LD009097,2025-04-07,email_campaign,DEEPAL S07,DLR002,NEW,2025-04-07,GB,,False
LD009098,2025-08-22,phone_enquiry,DEEPAL S07,DLR002,LOST,2025-08-23,GB,,False
LD009099,2025-08-18,live_chat,DEEPAL S07,DLR002,QUALIFIED,2025-08-26,GB,,True
LD009100,2025-08-13,social_media,DEEPAL S07,DLR001,TD_BOOKED,2025-09-08,GB,,True
LD009101,2025-11-16,referral,DEEPAL S07,DLR027,NEW,2025-11-16,DE,,False
LD009102,2025-09-12,website_organic,DEEPAL S07,DLR027,LOST,2025-09-14,DE,,False
LD009103,2025-11-14,dealer_walkin,DEEPAL S07,DLR013,LOST,2025-11-26,GB,,False
LD009104,2025-09-29,website_organic,DEEPAL S07,DLR015,LOST,2025-10-14,GB,,False
LD009105,2025-09-01,dealer_walkin,AVATR 12,DLR019,LOST,2025-09-11,FR,,False
LD009106,2025-11-18,website_organic,AVATR 12,DLR029,CONTACTED,2025-11-25,GB,,False
LD009107,2025-10-13,live_chat,AVATR 12,DLR012,LOST,2025-10-14,GB,,False
LD009108,2025-09-29,live_chat,DEEPAL S07,DLR002,TD_BOOKED,2025-10-29,DE,,True
LD009109,2025-11-17,referral,AVATR 11,DLR038,LOST,2025-11-21,GB,,False
LD009110,2025-11-16,website_organic,AVATR 12,DLR024,CONTACTED,2025-11-21,DE,,False
LD009111,2025-10-10,website_organic,AVATR 12,DLR001,LOST,2025-10-23,GB,,False
LD009112,2025-11-25,event,DEEPAL S07,DLR006,CONTACTED,2025-11-26,GB,,False
LD009113,2025-10-08,event,AVATR 11,DLR024,LOST,2025-10-25,GB,,False
LD009114,2025-08-07,dealer_walkin,DEEPAL S07,DLR002,NEW,2025-08-07,GB,,False
LD009115,2025-11-30,referral,AVATR 12,DLR026,LOST,2025-12-12,GB,,False
LD009116,2025-11-04,website_organic,AVATR 12,DLR048,NEW,2025-11-04,DE,,False
LD009117,2025-10-17,referral,DEEPAL S07,DLR003,LOST,2025-11-07,DE,,False
LD009118,2025-10-06,social_media,AVATR 12,DLR050,CONTACTED,2025-10-19,GB,,False
LD009119,2025-04-08,referral,DEEPAL S07,DLR005,TD_BOOKED,2025-04-25,FR,,True
LD009120,2025-08-12,referral,DEEPAL S07,DLR002,NEW,2025-08-12,GB,,False
LD009121,2025-05-30,email_campaign,DEEPAL S07,DLR003,LOST,2025-06-12,DE,,False
LD009122,2025-07-04,live_chat,DEEPAL S07,DLR002,LOST,2025-07-07,GB,,False
LD009123,2025-09-13,phone_enquiry,DEEPAL S07,DLR021,NEGOTIATION,2025-10-13,GB,HP,True
LD009124,2025-07-29,dealer_walkin,DEEPAL S07,DLR004,TD_COMPLETED,2025-08-16,GB,,True
LD009125,2025-08-05,referral,DEEPAL S07,DLR003,QUALIFIED,2025-08-21,GB,,True
LD009126,2025-11-25,email_campaign,AVATR 12,DLR017,NEW,2025-11-25,GB,,False
LD009127,2025-04-20,phone_enquiry,DEEPAL S07,DLR003,LOST,2025-05-08,GB,,False
LD009128,2025-08-01,dealer_walkin,DEEPAL S07,DLR001,TD_BOOKED,2025-08-27,FR,,True
LD009129,2025-07-22,live_chat,DEEPAL S07,DLR003,NEW,2025-07-22,DE,,False
LD009130,2025-11-08,website_organic,DEEPAL S07,DLR009,LOST,2025-11-21,GB,,False
LD009131,2025-05-14,dealer_walkin,DEEPAL S07,DLR001,LOST,2025-05-16,GB,,False
LD009132,2025-12-18,website_organic,DEEPAL S07,DLR027,QUALIFIED,2025-12-31,GB,,True
LD009133,2025-07-17,dealer_walkin,DEEPAL S07,DLR003,TD_BOOKED,2025-08-10,GB,,True
LD009134,2025-09-22,social_media,DEEPAL S07,DLR041,QUALIFIED,2025-10-07,GB,,True
LD009135,2025-09-06,social_media,DEEPAL S07,DLR037,NEW,2025-09-06,DE,,False
LD009136,2025-11-24,website_organic,DEEPAL S07,DLR015,LOST,2025-12-06,GB,,False
LD009137,2025-09-27,live_chat,DEEPAL S07,DLR041,CONTACTED,2025-10-01,DE,,False
LD009138,2025-07-15,website_organic,DEEPAL S07,DLR003,QUALIFIED,2025-08-09,GB,,True
LD009139,2025-05-28,referral,DEEPAL S07,DLR004,CONTACTED,2025-06-08,GB,,False
LD009140,2025-10-26,website_organic,DEEPAL S07,DLR017,LOST,2025-11-18,GB,,False
LD009141,2025-11-15,dealer_walkin,DEEPAL S07,DLR003,TD_BOOKED,2025-11-30,GB,,True
LD009142,2025-10-13,phone_enquiry,DEEPAL S07,DLR024,NEW,2025-10-13,DE,,False
LD009143,2025-10-05,phone_enquiry,AVATR 11,DLR037,TD_BOOKED,2025-10-19,GB,,True
LD009144,2025-08-26,website_organic,DEEPAL S07,DLR002,TD_COMPLETED,2025-10-11,GB,,True
LD009145,2025-11-14,website_organic,DEEPAL S07,DLR031,CONTACTED,2025-11-25,GB,,False
LD009146,2025-07-14,event,DEEPAL S07,DLR001,QUALIFIED,2025-07-31,GB,,True
LD009147,2025-11-25,phone_enquiry,DEEPAL S07,DLR008,LOST,2025-12-01,GB,,False
LD009148,2025-12-19,social_media,DEEPAL S07,DLR018,LOST,2025-12-24,GB,,False
LD009149,2025-09-30,dealer_walkin,DEEPAL S07,DLR001,LOST,2025-10-15,GB,,False
LD009150,2025-06-08,phone_enquiry,DEEPAL S07,DLR002,LOST,2025-06-25,GB,,False
LD009151,2025-08-01,social_media,DEEPAL S07,DLR002,NEW,2025-08-01,GB,,False
LD009152,2025-07-02,website_organic,DEEPAL S07,DLR005,LOST,2025-07-15,GB,,False
LD009153,2025-10-23,phone_enquiry,AVATR 11,DLR038,LOST,2025-11-08,FR,,False
LD009154,2025-12-19,website_organic,DEEPAL S07,DLR016,LOST,2025-12-31,GB,,False
LD009155,2025-04-10,event,DEEPAL S07,DLR005,QUALIFIED,2025-04-17,GB,,True
LD009156,2025-09-14,social_media,DEEPAL S07,DLR002,CONTACTED,2025-09-16,GB,,False
LD009157,2025-09-18,phone_enquiry,AVATR 12,DLR024,QUALIFIED,2025-09-30,GB,,True
LD009158,2025-10-29,phone_enquiry,DEEPAL S07,DLR002,NEW,2025-10-29,GB,,False
LD009159,2025-02-21,social_media,DEEPAL S07,DLR002,QUALIFIED,2025-03-14,FR,,True
LD009160,2025-12-26,referral,AVATR 12,DLR045,CONTACTED,2025-12-28,DE,,False
LD009161,2025-08-24,social_media,DEEPAL S07,DLR005,LOST,2025-09-26,GB,,False
LD009162,2025-11-08,website_organic,DEEPAL S07,DLR028,LOST,2025-11-22,GB,,False
LD009163,2025-09-02,social_media,AVATR 12,DLR050,NEW,2025-09-02,GB,,False
LD009164,2025-11-25,referral,DEEPAL S07,DLR014,CONTACTED,2025-12-07,GB,,False
LD009165,2025-10-14,live_chat,DEEPAL S07,DLR027,CONTACTED,2025-10-17,GB,,False
LD009166,2025-12-05,dealer_walkin,DEEPAL S07,DLR014,CONTACTED,2025-12-16,GB,,False
LD009167,2025-06-14,phone_enquiry,DEEPAL S07,DLR001,LOST,2025-07-16,GB,,False
LD009168,2025-09-20,dealer_walkin,DEEPAL S07,DLR045,QUALIFIED,2025-09-25,GB,,True
LD009169,2025-09-21,social_media,DEEPAL S07,DLR016,TD_BOOKED,2025-10-20,GB,,True
LD009170,2025-07-26,referral,DEEPAL S07,DLR003,QUALIFIED,2025-08-07,GB,,True
LD009171,2025-10-25,referral,DEEPAL S07,DLR050,QUALIFIED,2025-10-30,GB,,True
LD009172,2025-10-04,phone_enquiry,DEEPAL S07,DLR021,NEW,2025-10-04,GB,,False
LD009173,2025-03-20,social_media,DEEPAL S07,DLR005,LOST,2025-04-20,GB,,False
LD009174,2025-05-12,dealer_walkin,DEEPAL S07,DLR002,LOST,2025-06-02,GB,,False
LD009175,2025-09-03,phone_enquiry,DEEPAL S07,DLR002,TD_BOOKED,2025-09-28,GB,,True
LD009176,2025-12-09,website_organic,DEEPAL S07,DLR014,CONTACTED,2025-12-22,GB,,False
LD009177,2025-09-16,website_organic,DEEPAL S07,DLR025,CONTACTED,2025-09-23,GB,,False
LD009178,2025-08-09,dealer_walkin,DEEPAL S07,DLR001,TD_BOOKED,2025-09-10,GB,,True
LD009179,2025-08-22,website_organic,DEEPAL S07,DLR003,NEW,2025-08-22,DE,,False
LD009180,2025-10-29,website_organic,DEEPAL S07,DLR022,LOST,2025-11-19,GB,,False
LD009181,2025-08-26,live_chat,DEEPAL S07,DLR001,LOST,2025-09-07,GB,,False
LD009182,2025-10-08,dealer_walkin,AVATR 12,DLR011,LOST,2025-10-19,FR,,False
LD009183,2025-11-11,dealer_walkin,DEEPAL S07,DLR006,CONTACTED,2025-11-22,DE,,False
LD009184,2025-08-14,event,DEEPAL S07,DLR002,NEGOTIATION,2025-09-27,GB,PCP,True
LD009185,2025-05-28,phone_enquiry,DEEPAL S07,DLR001,CONTACTED,2025-06-04,DE,,False
LD009186,2025-10-28,event,DEEPAL S07,DLR019,NEW,2025-10-28,GB,,False
LD009187,2025-06-01,event,DEEPAL S07,DLR003,QUALIFIED,2025-06-11,GB,,True
LD009188,2025-11-06,referral,DEEPAL S07,DLR036,NEW,2025-11-06,GB,,False
LD009189,2025-07-19,referral,DEEPAL S07,DLR003,TD_COMPLETED,2025-08-12,DE,,True
LD009190,2025-09-10,social_media,DEEPAL S07,DLR049,TD_BOOKED,2025-10-10,GB,,True
LD009191,2025-04-18,email_campaign,DEEPAL S07,DLR005,NEW,2025-04-18,GB,,False
LD009192,2025-09-21,referral,DEEPAL S07,DLR050,LOST,2025-09-29,GB,,False
LD009193,2025-09-25,email_campaign,DEEPAL S07,DLR041,LOST,2025-10-15,GB,,False
LD009194,2025-10-08,referral,DEEPAL S07,DLR037,QUALIFIED,2025-10-29,DE,,True
LD009195,2025-09-17,dealer_walkin,DEEPAL S07,DLR002,NEW,2025-09-17,DE,,False
LD009196,2025-12-20,social_media,DEEPAL S07,DLR022,QUALIFIED,2025-12-24,GB,,True
LD009197,2025-10-24,live_chat,DEEPAL S07,DLR015,LOST,2025-11-10,GB,,False
LD009198,2025-01-01,dealer_walkin,DEEPAL S07,DLR003,NEW,2025-01-01,GB,,False
LD009199,2025-08-08,dealer_walkin,DEEPAL S07,DLR003,LOST,2025-08-14,DE,,False
LD009200,2025-12-17,dealer_walkin,DEEPAL S07,DLR046,LOST,2025-12-21,GB,,False
LD009201,2025-10-16,dealer_walkin,DEEPAL S07,DLR011,LOST,2025-10-24,GB,,False
LD009202,2025-08-17,live_chat,DEEPAL S07,DLR001,QUALIFIED,2025-08-31,GB,,True
LD009203,2025-08-01,social_media,DEEPAL S07,DLR004,LOST,2025-08-03,GB,,False
LD009204,2025-09-20,website_organic,DEEPAL S07,DLR049,NEW,2025-09-20,DE,,False
LD009205,2025-11-24,website_organic,AVATR 12,DLR038,LOST,2025-12-09,DE,,False
LD009206,2025-08-27,referral,DEEPAL S07,DLR005,LOST,2025-09-09,GB,,False
LD009207,2025-07-25,social_media,DEEPAL S07,DLR005,LOST,2025-07-26,GB,,False
LD009208,2025-06-02,email_campaign,DEEPAL S07,DLR005,QUALIFIED,2025-06-16,GB,,True
LD009209,2025-10-03,phone_enquiry,DEEPAL S07,DLR040,LOST,2025-10-22,DE,,False
LD009210,2025-09-26,referral,AVATR 12,DLR024,LOST,2025-10-10,DE,,False
LD009211,2025-08-28,website_organic,DEEPAL S07,DLR001,TD_BOOKED,2025-09-14,GB,,True
LD009212,2025-01-28,website_organic,DEEPAL S07,DLR004,LOST,2025-02-03,GB,,False
LD009213,2025-04-01,website_organic,DEEPAL S07,DLR002,CONTACTED,2025-04-03,GB,,False
LD009214,2025-08-31,dealer_walkin,DEEPAL S07,DLR003,CONTACTED,2025-09-02,GB,,False
LD009215,2025-09-30,phone_enquiry,DEEPAL S07,DLR013,LOST,2025-10-21,FR,,False
LD009216,2025-07-29,dealer_walkin,DEEPAL S07,DLR003,LOST,2025-08-16,GB,,False
LD009217,2025-11-30,social_media,DEEPAL S07,DLR047,QUALIFIED,2025-12-15,GB,,True
LD009218,2025-09-04,live_chat,DEEPAL S07,DLR049,NEW,2025-09-04,DE,,False
LD009219,2025-09-15,website_organic,DEEPAL S07,DLR019,QUALIFIED,2025-10-04,GB,,True
LD009220,2025-11-22,event,DEEPAL S07,DLR009,LOST,2025-11-27,GB,,False
LD009221,2025-10-14,website_organic,AVATR 11,DLR040,CONTACTED,2025-10-27,GB,,False
LD009222,2025-10-23,phone_enquiry,AVATR 12,DLR013,CONTACTED,2025-10-26,GB,,False
LD009223,2025-09-02,referral,DEEPAL S07,DLR002,NEGOTIATION,2025-10-13,GB,PCP,True
LD009224,2025-09-17,email_campaign,DEEPAL S07,DLR050,LOST,2025-10-02,FR,,False
LD009225,2025-09-23,live_chat,DEEPAL S07,DLR030,LOST,2025-10-15,GB,,False
LD009226,2025-02-25,dealer_walkin,DEEPAL S07,DLR004,LOST,2025-03-09,GB,,False
LD009227,2025-06-05,event,DEEPAL S07,DLR002,LOST,2025-06-06,GB,,False
LD009228,2025-08-10,live_chat,DEEPAL S07,DLR003,NEW,2025-08-10,GB,,False
LD009229,2025-02-03,email_campaign,DEEPAL S07,DLR005,CONTACTED,2025-02-05,GB,,False
LD009230,2025-05-09,phone_enquiry,DEEPAL S07,DLR001,NEW,2025-05-09,GB,,False
LD009231,2025-10-30,website_organic,DEEPAL S07,DLR027,LOST,2025-12-04,GB,,False
LD009232,2025-11-20,event,DEEPAL S07,DLR009,NEW,2025-11-20,GB,,False
LD009233,2025-11-26,live_chat,DEEPAL S07,DLR033,LOST,2025-12-16,GB,,False
LD009234,2025-01-04,event,DEEPAL S07,DLR002,LOST,2025-01-17,GB,,False
LD009235,2025-09-04,referral,DEEPAL S07,DLR050,TD_BOOKED,2025-09-21,GB,,True
LD009236,2025-11-03,event,AVATR 12,DLR049,LOST,2025-11-15,DE,,False
LD009237,2025-10-11,website_organic,DEEPAL S07,DLR002,CONTACTED,2025-10-12,GB,,False
LD009238,2025-09-06,phone_enquiry,DEEPAL S07,DLR012,TD_BOOKED,2025-09-27,GB,,True
LD009239,2025-08-04,website_organic,DEEPAL S07,DLR002,NEW,2025-08-04,GB,,False
LD009240,2025-07-05,website_organic,DEEPAL S07,DLR002,LOST,2025-07-15,GB,,False
LD009241,2025-07-07,dealer_walkin,DEEPAL S07,DLR003,LOST,2025-07-27,GB,,False
LD009242,2025-02-28,email_campaign,DEEPAL S07,DLR001,LOST,2025-03-13,GB,,False
LD009243,2025-09-27,live_chat,AVATR 12,DLR015,NEW,2025-09-27,GB,,False
LD009244,2025-09-15,website_organic,DEEPAL S07,DLR002,CONTACTED,2025-09-27,GB,,False
LD009245,2025-11-14,email_campaign,AVATR 12,DLR039,LOST,2025-11-18,GB,,False
LD009246,2025-09-03,website_organic,DEEPAL S07,DLR019,LOST,2025-09-08,DE,,False
LD009247,2025-10-24,social_media,AVATR 12,DLR037,LOST,2025-11-18,GB,,False
LD009248,2025-08-04,website_organic,DEEPAL S07,DLR003,LOST,2025-08-22,GB,,False
LD009249,2025-09-08,dealer_walkin,DEEPAL S07,DLR024,LOST,2025-10-18,GB,,False
LD009250,2025-09-11,live_chat,DEEPAL S07,DLR012,LOST,2025-09-26,GB,,False
