date,campaign_name,campaign_id,campaign_type,market,model,keyword_group,impressions,clicks,ctr,avg_cpc,spend,conversions,conversion_rate,cost_per_conversion,quality_score,impression_share,search_impression_share
2025-12-08,GOOG_GB_AVATR11_GDN_CONQUEST_AUDI_20251208,GO59668,Display,GB,AVATR 11,electric_car,750,28,0.037333,3.38,94.75,1,0.0423,94.75,3,0.8,0.58
2025-12-08,GOOG_GB_S07_SRC_BRAND_20251208,GO68557,Search,GB,DEEPAL S07,electric_car,149,20,0.134228,1.65,32.97,0,0.0439,0.0,8,0.52,0.63
2025-12-08,GOOG_GB_S05_SRC_GEN_20251208,GO69111,Search,GB,DEEPAL S05,dealer,70,2,0.028571,4.02,8.04,0,0.0249,0.0,5,0.58,0.75
2025-12-09,GOOG_GB_S07_SRC_BRAND_20251209,GO53544,Search,GB,DEEPAL S07,brand_broad,1447,178,0.123013,1.09,193.17,10,0.0591,19.32,5,0.77,0.66
2025-12-09,GOOG_GB_S05_SRC_GEN_20251209,GO99781,Search,GB,DEEPAL S05,review,564,33,0.058511,1.76,58.18,1,0.0577,58.18,7,0.49,0.45
2025-12-09,GOOG_GB_AVATR12_PMAX_20251209,GO74267,Performance Max,GB,AVATR 12,brand_exact,3187,98,0.03075,1.43,140.46,5,0.0598,28.09,4,0.8,0.38
2025-12-09,GOOG_GB_AVATR11_GDN_CONFIGURATOR_USERS_20251209,GO35659,Display,GB,AVATR 11,dealer,1296,53,0.040895,1.37,72.85,2,0.0432,36.42,5,0.68,0.46
2025-12-09,GOOG_GB_S07_SRC_BRAND_20251209,GO41162,Search,GB,DEEPAL S07,brand_broad,247,19,0.076923,2.56,48.68,1,0.0543,48.68,8,0.65,0.36
2025-12-09,GOOG_GB_S05_SRC_GEN_20251209,GO54048,Search,GB,DEEPAL S05,brand_broad,419,18,0.042959,3.5,63.05,0,0.027,0.0,4,0.47,0.67
2025-12-09,GOOG_GB_AVATR12_PMAX_20251209,GO94076,Performance Max,GB,AVATR 12,electric_car,17512,561,0.032035,0.95,533.19,23,0.0427,23.18,4,0.66,0.37
2025-12-09,GOOG_GB_AVATR11_GDN_FAMILY_BUYERS_20251209,GO75245,Display,GB,AVATR 11,electric_car,1110,48,0.043243,3.44,164.98,1,0.0311,164.98,5,0.69,0.64
2025-12-09,GOOG_GB_S07_SRC_BRAND_20251209,GO30856,Search,GB,DEEPAL S07,test_drive,546,75,0.137363,2.39,179.5,1,0.0213,179.5,9,0.41,0.35
2025-12-09,GOOG_GB_S05_SRC_GEN_20251209,GO26939,Search,GB,DEEPAL S05,price,1888,72,0.038136,1.61,115.89,3,0.0422,38.63,6,0.8,0.71
2025-12-09,GOOG_GB_AVATR12_PMAX_20251209,GO14228,Performance Max,GB,AVATR 12,test_drive,1382,40,0.028944,3.11,124.24,1,0.0317,124.24,5,0.82,0.33
2025-12-09,GOOG_GB_AVATR11_GDN_FLEET_MANAGERS_20251209,GO12734,Display,GB,AVATR 11,test_drive,2001,74,0.036982,3.04,225.1,2,0.0364,112.55,4,0.84,0.63
2025-12-09,GOOG_GB_S07_SRC_BRAND_20251209,GO60439,Search,GB,DEEPAL S07,dealer,726,84,0.115702,1.43,120.3,4,0.0482,30.08,9,0.78,0.52
2025-12-09,GOOG_GB_S05_SRC_GEN_20251209,GO64106,Search,GB,DEEPAL S05,brand_broad,233,12,0.051502,2.29,27.5,0,0.0312,0.0,6,0.44,0.63
2025-12-09,GOOG_GB_AVATR12_PMAX_20251209,GO56296,Performance Max,GB,AVATR 12,brand_broad,649,36,0.05547,3.53,126.97,1,0.0287,126.97,6,0.84,0.71
2025-12-09,GOOG_GB_AVATR11_GDN_LUXURY_LIFESTYLE_20251209,GO93019,Display,GB,AVATR 11,competitor,5566,158,0.028387,2.21,349.91,6,0.0398,58.32,7,0.4,0.33
2025-12-09,GOOG_GB_S07_SRC_BRAND_20251209,GO78980,Search,GB,DEEPAL S07,brand_broad,94,11,0.117021,3.15,34.67,0,0.0309,0.0,9,0.83,0.38
2025-12-09,GOOG_GB_S05_SRC_GEN_20251209,GO92814,Search,GB,DEEPAL S05,ev_suv,8505,346,0.040682,1.25,433.08,15,0.0448,28.87,5,0.5,0.38
2025-12-09,GOOG_GB_AVATR12_PMAX_20251209,GO32015,Performance Max,GB,AVATR 12,dealer,4701,151,0.032121,2.41,363.53,8,0.0555,45.44,6,0.72,0.56
2025-12-09,GOOG_GB_AVATR11_GDN_CONFIGURATOR_USERS_20251209,GO40459,Display,GB,AVATR 11,dealer,2329,131,0.056247,1.78,233.67,3,0.024,77.89,6,0.52,0.56
2025-12-09,GOOG_GB_S07_SRC_BRAND_20251209,GO94821,Search,GB,DEEPAL S07,price,993,65,0.065458,1.66,107.98,1,0.0295,107.98,5,0.42,0.6
2025-12-09,GOOG_GB_S05_SRC_GEN_20251209,GO76038,Search,GB,DEEPAL S05,ev_suv,496,14,0.028226,1.78,24.94,0,0.0501,0.0,7,0.5,0.35
2025-12-09,GOOG_GB_AVATR12_PMAX_20251209,GO64913,Performance Max,GB,AVATR 12,price,3341,137,0.041006,0.68,93.82,7,0.0519,13.4,3,0.83,0.34
2025-12-09,GOOG_GB_AVATR11_GDN_CONQUEST_AUDI_20251209,GO10368,Display,GB,AVATR 11,brand_broad,470,14,0.029787,3.16,44.3,0,0.0258,0.0,4,0.65,0.57
2025-12-09,GOOG_GB_S07_SRC_BRAND_20251209,GO69899,Search,GB,DEEPAL S07,test_drive,318,25,0.078616,1.78,44.54,0,0.031,0.0,8,0.54,0.45
2025-12-09,GOOG_GB_S05_SRC_GEN_20251209,GO81464,Search,GB,DEEPAL S05,price,770,23,0.02987,2.8,64.32,0,0.0423,0.0,7,0.76,0.7
2025-12-09,GOOG_GB_AVATR12_PMAX_20251209,GO80350,Performance Max,GB,AVATR 12,brand_exact,415,16,0.038554,3.2,51.16,0,0.024,0.0,4,0.66,0.38
2025-12-09,GOOG_GB_AVATR11_GDN_LUXURY_LIFESTYLE_20251209,GO36153,Display,GB,AVATR 11,brand_broad,1815,71,0.039118,2.16,153.46,2,0.0285,76.73,3,0.7,0.7
2025-12-09,GOOG_GB_S07_SRC_BRAND_20251209,GO72044,Search,GB,DEEPAL S07,review,969,54,0.055728,3.08,166.35,2,0.049,83.17,8,0.6,0.56
2025-12-09,GOOG_GB_S05_SRC_GEN_20251209,GO58456,Search,GB,DEEPAL S05,ev_suv,2681,69,0.025737,1.61,111.11,1,0.0269,111.11,5,0.81,0.52
2025-12-10,GOOG_GB_S07_SRC_BRAND_20251210,GO10167,Search,GB,DEEPAL S07,brand_broad,18,2,0.111111,3.69,7.38,0,0.0569,0.0,7,0.41,0.49
2025-12-10,GOOG_GB_S05_SRC_GEN_20251210,GO96702,Search,GB,DEEPAL S05,price,2011,93,0.046246,2.61,242.97,1,0.02,242.97,5,0.49,0.64
2025-12-10,GOOG_GB_AVATR12_PMAX_20251210,GO71221,Performance Max,GB,AVATR 12,price,2247,85,0.037828,3.09,262.89,4,0.0519,65.72,6,0.81,0.42
2025-12-10,GOOG_GB_AVATR11_GDN_ECO_CONSCIOUS_20251210,GO18862,Display,GB,AVATR 11,electric_car,4088,123,0.030088,2.94,361.12,6,0.0489,60.19,3,0.53,0.61
2025-12-10,GOOG_GB_S07_SRC_BRAND_20251210,GO19319,Search,GB,DEEPAL S07,dealer,562,51,0.090747,1.94,99.1,2,0.0443,49.55,6,0.76,0.54
2025-12-10,GOOG_GB_S05_SRC_GEN_20251210,GO72442,Search,GB,DEEPAL S05,price,1896,39,0.02057,1.87,72.86,1,0.0376,72.86,4,0.57,0.67
2025-12-10,GOOG_GB_AVATR12_PMAX_20251210,GO40036,Performance Max,GB,AVATR 12,ev_suv,40,1,0.025,0.69,0.69,0,0.056,0.0,3,0.67,0.59
2025-12-10,GOOG_GB_AVATR11_GDN_CONFIGURATOR_USERS_20251210,GO82392,Display,GB,AVATR 11,price,1859,91,0.048951,2.51,228.04,4,0.0477,57.01,3,0.43,0.5
2025-12-10,GOOG_GB_S07_SRC_BRAND_20251210,GO54727,Search,GB,DEEPAL S07,electric_car,794,69,0.086902,1.1,75.67,2,0.0359,37.84,9,0.54,0.39
2025-12-10,GOOG_GB_S05_SRC_GEN_20251210,GO41021,Search,GB,DEEPAL S05,test_drive,6536,355,0.054315,0.62,218.76,17,0.0482,12.87,7,0.61,0.58
2025-12-10,GOOG_GB_AVATR12_PMAX_20251210,GO83676,Performance Max,GB,AVATR 12,competitor,65,2,0.030769,3.63,7.26,0,0.0295,0.0,6,0.42,0.7
2025-12-10,GOOG_GB_AVATR11_GDN_YOUNG_PROFESSIONALS_20251210,GO16863,Display,GB,AVATR 11,ev_suv,8690,480,0.055236,1.26,603.33,16,0.0348,37.71,3,0.53,0.56
2025-12-10,GOOG_GB_S07_SRC_BRAND_20251210,GO64811,Search,GB,DEEPAL S07,ev_suv,223,29,0.130045,2.15,62.4,1,0.0389,62.4,8,0.63,0.43
2025-12-10,GOOG_GB_S05_SRC_GEN_20251210,GO72327,Search,GB,DEEPAL S05,electric_car,2835,95,0.03351,1.64,155.46,3,0.0353,51.82,6,0.46,0.51
2025-12-10,GOOG_GB_AVATR12_PMAX_20251210,GO12016,Performance Max,GB,AVATR 12,test_drive,88,3,0.034091,0.95,2.86,0,0.0276,0.0,3,0.81,0.33
2025-12-10,GOOG_GB_AVATR11_GDN_EV_INTENDERS_20251210,GO84076,Display,GB,AVATR 11,electric_car,99,2,0.020202,2.79,5.59,0,0.0282,0.0,4,0.78,0.49
2025-12-10,GOOG_GB_S07_SRC_BRAND_20251210,GO75107,Search,GB,DEEPAL S07,electric_car,112,16,0.142857,2.41,38.52,0,0.0478,0.0,5,0.81,0.42
2025-12-10,GOOG_GB_S05_SRC_GEN_20251210,GO29024,Search,GB,DEEPAL S05,ev_suv,3369,143,0.042446,2.69,384.51,3,0.0223,128.17,3,0.61,0.68
2025-12-10,GOOG_GB_AVATR12_PMAX_20251210,GO38519,Performance Max,GB,AVATR 12,dealer,621,20,0.032206,2.11,42.24,1,0.0575,42.24,5,0.54,0.43
2025-12-10,GOOG_GB_AVATR11_GDN_CONQUEST_BMW_20251210,GO60758,Display,GB,AVATR 11,brand_broad,1041,36,0.034582,1.67,60.09,1,0.0394,60.09,3,0.53,0.44
2025-12-10,GOOG_GB_S07_SRC_BRAND_20251210,GO49906,Search,GB,DEEPAL S07,competitor,448,51,0.113839,2.2,112.08,1,0.0308,112.08,8,0.79,0.72
2025-12-10,GOOG_GB_S05_SRC_GEN_20251210,GO83088,Search,GB,DEEPAL S05,brand_exact,10863,452,0.041609,1.46,661.7,26,0.058,25.45,6,0.75,0.58
2025-12-10,GOOG_GB_AVATR12_PMAX_20251210,GO57598,Performance Max,GB,AVATR 12,brand_broad,14356,373,0.025982,1.15,429.91,19,0.0527,22.63,5,0.41,0.53
2025-12-10,GOOG_GB_AVATR11_GDN_YOUNG_PROFESSIONALS_20251210,GO11420,Display,GB,AVATR 11,brand_broad,51,2,0.039216,3.79,7.58,0,0.0438,0.0,3,0.56,0.58
2025-12-10,GOOG_GB_S07_SRC_BRAND_20251210,GO84545,Search,GB,DEEPAL S07,review,78,9,0.115385,3.32,29.85,0,0.0398,0.0,5,0.7,0.37
2025-12-10,GOOG_GB_S05_SRC_GEN_20251210,GO67973,Search,GB,DEEPAL S05,dealer,2657,84,0.031615,2.34,196.55,1,0.022,196.55,6,0.53,0.43
2025-12-10,GOOG_GB_AVATR12_PMAX_20251210,GO52956,Performance Max,GB,AVATR 12,competitor,1205,52,0.043154,2.15,112.0,1,0.0285,112.0,3,0.81,0.43
2025-12-10,GOOG_GB_AVATR11_GDN_FLEET_MANAGERS_20251210,GO61964,Display,GB,AVATR 11,price,6398,238,0.037199,1.72,408.19,6,0.029,68.03,3,0.46,0.46
2025-12-10,GOOG_GB_S07_SRC_BRAND_20251210,GO11856,Search,GB,DEEPAL S07,review,222,24,0.108108,2.02,48.55,1,0.0591,48.55,6,0.68,0.52
2025-12-10,GOOG_GB_S05_SRC_GEN_20251210,GO53894,Search,GB,DEEPAL S05,price,635,31,0.048819,1.39,43.05,0,0.032,0.0,4,0.41,0.36
2025-12-11,GOOG_GB_S07_SRC_BRAND_20251211,GO62258,Search,GB,DEEPAL S07,price,25,2,0.08,3.28,6.56,0,0.0448,0.0,7,0.72,0.47
2025-12-11,GOOG_GB_S05_SRC_GEN_20251211,GO94129,Search,GB,DEEPAL S05,dealer,1050,45,0.042857,2.27,101.94,2,0.0519,50.97,4,0.69,0.4
2025-12-11,GOOG_GB_AVATR12_PMAX_20251211,GO27083,Performance Max,GB,AVATR 12,price,147,5,0.034014,2.38,11.91,0,0.024,0.0,4,0.49,0.69
2025-12-11,GOOG_GB_AVATR11_GDN_FAMILY_BUYERS_20251211,GO20724,Display,GB,AVATR 11,test_drive,4609,94,0.020395,1.87,175.43,3,0.0395,58.48,7,0.58,0.66
2025-12-11,GOOG_GB_S07_SRC_BRAND_20251211,GO45428,Search,GB,DEEPAL S07,electric_car,2763,229,0.082881,1.51,346.05,10,0.0475,34.6,5,0.69,0.72
2025-12-11,GOOG_GB_S05_SRC_GEN_20251211,GO33425,Search,GB,DEEPAL S05,brand_broad,24757,1160,0.046855,0.7,808.08,52,0.0453,15.54,4,0.51,0.56
2025-12-11,GOOG_GB_AVATR12_PMAX_20251211,GO56538,Performance Max,GB,AVATR 12,competitor,564,18,0.031915,2.52,45.31,1,0.0556,45.31,3,0.49,0.56
2025-12-11,GOOG_GB_AVATR11_GDN_ECO_CONSCIOUS_20251211,GO38839,Display,GB,AVATR 11,ev_suv,2518,83,0.032963,2.56,212.82,4,0.0537,53.21,3,0.6,0.64
2025-12-11,GOOG_GB_S07_SRC_BRAND_20251211,GO15146,Search,GB,DEEPAL S07,price,525,73,0.139048,1.32,96.02,1,0.0256,96.02,7,0.42,0.63
2025-12-11,GOOG_GB_S05_SRC_GEN_20251211,GO69199,Search,GB,DEEPAL S05,competitor,2815,65,0.023091,0.76,49.15,3,0.0515,16.38,5,0.74,0.35
2025-12-11,GOOG_GB_AVATR12_PMAX_20251211,GO83824,Performance Max,GB,AVATR 12,competitor,5581,114,0.020426,2.44,277.92,5,0.0473,55.58,7,0.57,0.69
2025-12-11,GOOG_GB_AVATR11_GDN_LUXURY_LIFESTYLE_20251211,GO21257,Display,GB,AVATR 11,price,6937,304,0.043823,0.86,261.92,8,0.0292,32.74,7,0.75,0.66
2025-12-11,GOOG_GB_S07_SRC_BRAND_20251211,GO85893,Search,GB,DEEPAL S07,price,1411,161,0.114103,1.58,253.94,9,0.0588,28.22,7,0.52,0.66
2025-12-11,GOOG_GB_S05_SRC_GEN_20251211,GO75594,Search,GB,DEEPAL S05,dealer,5947,120,0.020178,2.82,337.8,4,0.0398,84.45,4,0.48,0.53
2025-12-11,GOOG_GB_AVATR12_PMAX_20251211,GO33351,Performance Max,GB,AVATR 12,dealer,4714,236,0.050064,0.97,229.09,13,0.0554,17.62,6,0.82,0.46
2025-12-11,GOOG_GB_AVATR11_GDN_YOUNG_PROFESSIONALS_20251211,GO83992,Display,GB,AVATR 11,competitor,166,7,0.042169,2.37,16.59,0,0.0253,0.0,3,0.61,0.57
2025-12-11,GOOG_GB_S07_SRC_BRAND_20251211,GO59546,Search,GB,DEEPAL S07,brand_exact,664,35,0.052711,1.21,42.24,1,0.0303,42.24,7,0.67,0.5
2025-12-11,GOOG_GB_S05_SRC_GEN_20251211,GO89482,Search,GB,DEEPAL S05,brand_broad,12968,416,0.032079,1.13,469.02,19,0.0468,24.69,3,0.73,0.62
2025-12-11,GOOG_GB_AVATR12_PMAX_20251211,GO96329,Performance Max,GB,AVATR 12,test_drive,640,20,0.03125,1.18,23.67,0,0.0228,0.0,7,0.56,0.53
2025-12-11,GOOG_GB_AVATR11_GDN_FAMILY_BUYERS_20251211,GO17118,Display,GB,AVATR 11,electric_car,5872,124,0.021117,1.64,202.86,5,0.043,40.57,7,0.44,0.37
2025-12-11,GOOG_GB_S07_SRC_BRAND_20251211,GO93788,Search,GB,DEEPAL S07,price,861,121,0.140534,0.79,95.89,5,0.045,19.18,5,0.45,0.67
2025-12-11,GOOG_GB_S05_SRC_GEN_20251211,GO41037,Search,GB,DEEPAL S05,electric_car,288,14,0.048611,3.3,46.26,0,0.0564,0.0,4,0.52,0.7
2025-12-11,GOOG_GB_AVATR12_PMAX_20251211,GO66057,Performance Max,GB,AVATR 12,test_drive,4751,115,0.024205,0.93,106.71,4,0.0364,26.68,5,0.51,0.52
2025-12-11,GOOG_GB_AVATR11_GDN_TECH_ENTHUSIASTS_20251211,GO83744,Display,GB,AVATR 11,price,350,8,0.022857,3.21,25.67,0,0.0242,0.0,7,0.85,0.6
2025-12-11,GOOG_GB_S07_SRC_BRAND_20251211,GO73021,Search,GB,DEEPAL S07,brand_exact,26,2,0.076923,3.49,6.99,0,0.0427,0.0,9,0.5,0.61
2025-12-11,GOOG_GB_S05_SRC_GEN_20251211,GO82491,Search,GB,DEEPAL S05,test_drive,3427,97,0.028305,2.62,254.5,5,0.0538,50.9,7,0.81,0.57
2025-12-11,GOOG_GB_AVATR12_PMAX_20251211,GO18112,Performance Max,GB,AVATR 12,dealer,13178,317,0.024055,1.48,468.8,11,0.0358,42.62,3,0.61,0.64
2025-12-11,GOOG_GB_AVATR11_GDN_CONQUEST_TESLA_20251211,GO11501,Display,GB,AVATR 11,test_drive,13222,374,0.028286,1.49,555.78,12,0.0324,46.32,5,0.66,0.57
2025-12-11,GOOG_GB_S07_SRC_BRAND_20251211,GO16716,Search,GB,DEEPAL S07,brand_exact,200,26,0.13,3.32,86.21,0,0.0375,0.0,5,0.59,0.33
2025-12-11,GOOG_GB_S05_SRC_GEN_20251211,GO61122,Search,GB,DEEPAL S05,ev_suv,129,7,0.054264,2.58,18.04,0,0.0299,0.0,7,0.76,0.64
2025-12-12,GOOG_GB_S07_SRC_BRAND_20251212,GO76727,Search,GB,DEEPAL S07,competitor,1884,111,0.058917,1.16,128.35,5,0.0503,25.67,5,0.78,0.37
2025-12-12,GOOG_GB_S05_SRC_GEN_20251212,GO56294,Search,GB,DEEPAL S05,competitor,7725,228,0.029515,0.84,191.73,7,0.0322,27.39,6,0.52,0.72
2025-12-12,GOOG_GB_AVATR12_PMAX_20251212,GO38313,Performance Max,GB,AVATR 12,price,4434,197,0.044429,1.34,263.75,4,0.0234,65.94,4,0.79,0.64
2025-12-12,GOOG_GB_AVATR11_GDN_PREMIUM_AUTO_20251212,GO96324,Display,GB,AVATR 11,review,3496,87,0.024886,2.66,231.26,4,0.0498,57.81,7,0.82,0.69
2025-12-12,GOOG_GB_S07_SRC_BRAND_20251212,GO94769,Search,GB,DEEPAL S07,ev_suv,315,39,0.12381,1.4,54.78,2,0.0515,27.39,8,0.84,0.36
2025-12-12,GOOG_GB_S05_SRC_GEN_20251212,GO55834,Search,GB,DEEPAL S05,brand_broad,197,10,0.050761,2.98,29.79,0,0.0268,0.0,5,0.64,0.52
2025-12-12,GOOG_GB_AVATR12_PMAX_20251212,GO46159,Performance Max,GB,AVATR 12,competitor,6295,145,0.023034,2.46,356.38,4,0.0317,89.1,4,0.79,0.34
2025-12-12,GOOG_GB_AVATR11_GDN_ENGAGED_VIEWERS_20251212,GO89021,Display,GB,AVATR 11,price,3751,159,0.042389,0.6,94.71,5,0.0354,18.94,5,0.55,0.56
2025-12-12,GOOG_GB_S07_SRC_BRAND_20251212,GO19431,Search,GB,DEEPAL S07,dealer,1810,132,0.072928,2.63,347.43,4,0.0342,86.86,6,0.77,0.55
2025-12-12,GOOG_GB_S05_SRC_GEN_20251212,GO85867,Search,GB,DEEPAL S05,brand_exact,218,7,0.03211,2.63,18.44,0,0.0535,0.0,5,0.54,0.46
2025-12-12,GOOG_GB_AVATR12_PMAX_20251212,GO56075,Performance Max,GB,AVATR 12,electric_car,139,6,0.043165,3.36,20.16,0,0.0468,0.0,4,0.61,0.68
2025-12-12,GOOG_GB_AVATR11_GDN_FLEET_MANAGERS_20251212,GO48140,Display,GB,AVATR 11,test_drive,2417,140,0.057923,1.48,207.23,7,0.0507,29.6,4,0.62,0.45
2025-12-12,GOOG_GB_S07_SRC_BRAND_20251212,GO56459,Search,GB,DEEPAL S07,price,1085,97,0.089401,2.95,286.63,4,0.0502,71.66,8,0.72,0.67
2025-12-12,GOOG_GB_S05_SRC_GEN_20251212,GO92430,Search,GB,DEEPAL S05,brand_broad,9418,198,0.021024,1.1,217.66,5,0.0279,43.53,5,0.63,0.59
2025-12-12,GOOG_GB_AVATR12_PMAX_20251212,GO20342,Performance Max,GB,AVATR 12,competitor,3346,154,0.046025,1.28,197.72,5,0.0385,39.54,6,0.52,0.37
2025-12-12,GOOG_GB_AVATR11_GDN_LUXURY_LIFESTYLE_20251212,GO57725,Display,GB,AVATR 11,brand_exact,1699,80,0.047087,0.96,76.86,3,0.0484,25.62,3,0.57,0.51
2025-12-12,GOOG_GB_S07_SRC_BRAND_20251212,GO73271,Search,GB,DEEPAL S07,review,375,45,0.12,1.88,84.44,1,0.0273,84.44,9,0.7,0.36
2025-12-12,GOOG_GB_S05_SRC_GEN_20251212,GO94049,Search,GB,DEEPAL S05,dealer,6805,294,0.043204,1.43,420.78,17,0.0584,24.75,4,0.42,0.41
2025-12-12,GOOG_GB_AVATR12_PMAX_20251212,GO38978,Performance Max,GB,AVATR 12,competitor,2993,90,0.03007,2.66,239.79,2,0.0307,119.89,6,0.47,0.42
2025-12-12,GOOG_GB_AVATR11_GDN_TECH_ENTHUSIASTS_20251212,GO36101,Display,GB,AVATR 11,ev_suv,598,25,0.041806,3.42,85.56,0,0.0368,0.0,7,0.67,0.35
2025-12-12,GOOG_GB_S07_SRC_BRAND_20251212,GO19080,Search,GB,DEEPAL S07,price,794,84,0.105793,2.02,169.33,3,0.0475,56.44,5,0.5,0.36
2025-12-12,GOOG_GB_S05_SRC_GEN_20251212,GO70976,Search,GB,DEEPAL S05,dealer,1475,64,0.04339,2.27,145.59,1,0.0309,145.59,6,0.5,0.62
2025-12-12,GOOG_GB_AVATR12_PMAX_20251212,GO22669,Performance Max,GB,AVATR 12,test_drive,759,37,0.048748,2.64,97.58,1,0.0455,97.58,5,0.54,0.62
2025-12-12,GOOG_GB_AVATR11_GDN_YOUNG_PROFESSIONALS_20251212,GO60520,Display,GB,AVATR 11,ev_suv,822,40,0.048662,2.91,116.43,1,0.03,116.43,3,0.82,0.46
2025-12-12,GOOG_GB_S07_SRC_BRAND_20251212,GO99424,Search,GB,DEEPAL S07,dealer,869,47,0.054085,2.96,139.25,1,0.0253,139.25,9,0.4,0.31
2025-12-12,GOOG_GB_S05_SRC_GEN_20251212,GO15801,Search,GB,DEEPAL S05,review,903,53,0.058693,1.67,88.28,1,0.0304,88.28,5,0.42,0.74
2025-12-12,GOOG_GB_AVATR12_PMAX_20251212,GO65570,Performance Max,GB,AVATR 12,brand_broad,1856,73,0.039332,2.35,171.56,3,0.0418,57.19,7,0.46,0.42
2025-12-12,GOOG_GB_AVATR11_GDN_FLEET_MANAGERS_20251212,GO13003,Display,GB,AVATR 11,price,1562,53,0.033931,1.96,103.89,3,0.0575,34.63,4,0.76,0.48
2025-12-12,GOOG_GB_S07_SRC_BRAND_20251212,GO86373,Search,GB,DEEPAL S07,brand_exact,504,33,0.065476,2.33,76.98,1,0.0359,76.98,9,0.57,0.39
2025-12-12,GOOG_GB_S05_SRC_GEN_20251212,GO84817,Search,GB,DEEPAL S05,dealer,25,1,0.04,3.67,3.67,0,0.0247,0.0,6,0.6,0.65
2025-12-13,GOOG_GB_S07_SRC_BRAND_20251213,GO98248,Search,GB,DEEPAL S07,brand_exact,1236,122,0.098706,1.35,165.0,5,0.0464,33.0,8,0.74,0.33
2025-12-13,GOOG_GB_S05_SRC_GEN_20251213,GO46568,Search,GB,DEEPAL S05,ev_suv,168,8,0.047619,1.54,12.29,0,0.0269,0.0,3,0.77,0.51
2025-12-13,GOOG_GB_AVATR12_PMAX_20251213,GO22860,Performance Max,GB,AVATR 12,brand_broad,959,50,0.052138,3.36,167.82,1,0.0377,167.82,4,0.55,0.6
2025-12-13,GOOG_GB_AVATR11_GDN_TECH_ENTHUSIASTS_20251213,GO53159,Display,GB,AVATR 11,competitor,5883,234,0.039776,1.96,457.83,6,0.0282,76.3,3,0.56,0.61
2025-12-13,GOOG_GB_S07_SRC_BRAND_20251213,GO18318,Search,GB,DEEPAL S07,electric_car,78,6,0.076923,3.65,21.89,0,0.0512,0.0,6,0.4,0.6
2025-12-13,GOOG_GB_S05_SRC_GEN_20251213,GO38989,Search,GB,DEEPAL S05,test_drive,791,41,0.051833,1.82,74.75,2,0.0528,37.37,4,0.81,0.75
2025-12-13,GOOG_GB_AVATR12_PMAX_20251213,GO16504,Performance Max,GB,AVATR 12,price,1614,72,0.04461,2.7,194.73,2,0.0397,97.36,7,0.53,0.5
2025-12-13,GOOG_GB_AVATR11_GDN_FAMILY_BUYERS_20251213,GO20035,Display,GB,AVATR 11,test_drive,536,23,0.04291,0.73,16.7,1,0.05,16.7,4,0.84,0.45
2025-12-13,GOOG_GB_S07_SRC_BRAND_20251213,GO78210,Search,GB,DEEPAL S07,brand_exact,1223,78,0.063778,2.02,157.18,4,0.0546,39.29,7,0.84,0.64
2025-12-13,GOOG_GB_S05_SRC_GEN_20251213,GO26460,Search,GB,DEEPAL S05,electric_car,321,9,0.028037,1.75,15.74,0,0.0583,0.0,7,0.43,0.53
2025-12-13,GOOG_GB_AVATR12_PMAX_20251213,GO74459,Performance Max,GB,AVATR 12,brand_broad,19,1,0.052632,0.57,0.57,0,0.0566,0.0,6,0.42,0.56
2025-12-13,GOOG_GB_AVATR11_GDN_FAMILY_BUYERS_20251213,GO70633,Display,GB,AVATR 11,brand_exact,579,17,0.029361,0.74,12.57,0,0.0445,0.0,4,0.46,0.31
2025-12-13,GOOG_GB_S07_SRC_BRAND_20251213,GO40037,Search,GB,DEEPAL S07,price,2031,111,0.054653,1.38,153.33,5,0.0487,30.67,7,0.57,0.53
2025-12-13,GOOG_GB_S05_SRC_GEN_20251213,GO20156,Search,GB,DEEPAL S05,competitor,1318,37,0.028073,3.28,121.52,0,0.0247,0.0,3,0.51,0.45
2025-12-13,GOOG_GB_AVATR12_PMAX_20251213,GO18193,Performance Max,GB,AVATR 12,dealer,1659,48,0.028933,1.7,81.52,2,0.0515,40.76,7,0.47,0.46
2025-12-13,GOOG_GB_AVATR11_GDN_FLEET_MANAGERS_20251213,GO15620,Display,GB,AVATR 11,test_drive,1423,39,0.027407,2.83,110.49,1,0.0512,110.49,7,0.65,0.74
2025-12-13,GOOG_GB_S07_SRC_BRAND_20251213,GO96916,Search,GB,DEEPAL S07,price,5331,331,0.06209,0.57,189.14,9,0.0301,21.02,5,0.41,0.67
2025-12-13,GOOG_GB_S05_SRC_GEN_20251213,GO81016,Search,GB,DEEPAL S05,price,5381,152,0.028248,2.6,395.62,7,0.0507,56.52,5,0.67,0.4
2025-12-13,GOOG_GB_AVATR12_PMAX_20251213,GO33608,Performance Max,GB,AVATR 12,ev_suv,397,17,0.042821,2.28,38.82,0,0.0233,0.0,6,0.47,0.52
2025-12-13,GOOG_GB_AVATR11_GDN_CONQUEST_BMW_20251213,GO55804,Display,GB,AVATR 11,review,1146,44,0.038394,1.68,73.71,1,0.0241,73.71,5,0.55,0.57
2025-12-13,GOOG_GB_S07_SRC_BRAND_20251213,GO25599,Search,GB,DEEPAL S07,test_drive,1636,99,0.060513,0.73,71.98,2,0.0287,35.99,7,0.69,0.43
2025-12-13,GOOG_GB_S05_SRC_GEN_20251213,GO43092,Search,GB,DEEPAL S05,brand_exact,1704,76,0.044601,3.43,260.38,1,0.025,260.38,3,0.61,0.54
