date,campaign_name,campaign_id,format,market,model,impressions,views,view_rate,clicks,ctr,cpv,cpm,spend,video_played_25,video_played_50,video_played_75,video_played_100,earned_views,earned_subscribers
2025-11-29,YT_GB_AVATR12_SHT_COMPARISON_20251129,YO62613,YouTube Shorts,GB,AVATR 12,119141,55840,0.4687,862,0.007235,0.0301,14.12,1682.44,52598,42416,33447,23563,2934,16
2025-11-30,YT_GB_S07_TRV_COMPARISON_20251130,YO26581,TrueView In-Stream,GB,DEEPAL S07,78916,32129,0.4071,876,0.0111,0.0206,8.38,661.21,29821,23958,17319,12452,675,4
2025-11-30,YT_GB_AVATR12_BMP_PRICE_REVEAL_20251130,YO68149,Bumper 6s,GB,AVATR 12,12226,5449,0.4457,77,0.006298,0.0271,12.09,147.84,4712,3807,2614,1465,296,1
2025-11-30,YT_GB_AVATR11_MST_20251130,YO81852,Masthead,GB,AVATR 11,48895,25401,0.5195,453,0.009265,0.0214,11.13,544.31,24114,17526,12550,8405,907,2
2025-11-30,YT_GB_S07_SHT_LIFESTYLE_20251130,YO48104,YouTube Shorts,GB,DEEPAL S07,28131,10629,0.3779,233,0.008283,0.018,6.81,191.59,9439,7992,5306,3656,588,5
2025-11-30,YT_GB_AVATR12_TRV_PRICE_REVEAL_20251130,YO92439,TrueView In-Stream,GB,AVATR 12,24261,10832,0.4465,210,0.008656,0.022,9.82,238.22,9346,7221,5413,3315,439,0
2025-11-30,YT_GB_AVATR11_BMP_CONFIGURATOR_CTA_20251130,YO82893,Bumper 6s,GB,AVATR 11,27761,15071,0.5429,306,0.011023,0.0176,9.55,265.01,12993,9751,6593,4470,190,0
2025-11-30,YT_GB_S07_MST_20251130,YO86004,Masthead,GB,DEEPAL S07,43665,22101,0.5062,265,0.006069,0.0202,10.22,446.16,19019,14222,10095,7106,727,4
2025-11-30,YT_GB_AVATR12_SHT_TESTIMONIAL_20251130,YO13377,YouTube Shorts,GB,AVATR 12,16858,7778,0.4614,86,0.005101,0.0318,14.68,247.53,6801,5657,4217,2519,462,2
2025-11-30,YT_GB_AVATR11_TRV_DEALER_LOCATOR_20251130,YO14431,TrueView In-Stream,GB,AVATR 11,11030,5146,0.4666,111,0.010063,0.017,7.95,87.68,4835,3744,2820,1871,177,1
2025-11-30,YT_GB_S07_BMP_CONFIGURATOR_CTA_20251130,YO53576,Bumper 6s,GB,DEEPAL S07,182893,96583,0.5281,1010,0.005522,0.0132,6.97,1273.97,85158,60621,42560,24864,4515,28
2025-11-30,YT_GB_AVATR12_MST_20251130,YO45746,Masthead,GB,AVATR 12,43160,19442,0.4505,493,0.011423,0.0213,9.6,414.42,18135,13134,9349,5770,1132,3
2025-11-30,YT_GB_AVATR11_SHT_COMPARISON_20251130,YO11513,YouTube Shorts,GB,AVATR 11,7294,2669,0.3659,34,0.004661,0.0297,10.87,79.27,2455,1928,1304,909,150,0
2025-11-30,YT_GB_S07_TRV_AWARD_WINNER_20251130,YO79507,TrueView In-Stream,GB,DEEPAL S07,12336,3791,0.3074,64,0.005188,0.0372,11.42,140.91,3425,2897,1999,1493,94,0
2025-11-30,YT_GB_AVATR12_BMP_DEALER_LOCATOR_20251130,YO36953,Bumper 6s,GB,AVATR 12,44732,14201,0.3175,506,0.011312,0.0219,6.95,311.07,12077,9659,6495,4147,490,3
2025-11-30,YT_GB_AVATR11_MST_20251130,YO53832,Masthead,GB,AVATR 11,24791,7236,0.2919,164,0.006615,0.0313,9.12,226.15,6173,4899,3283,2059,199,0
2025-11-30,YT_GB_S07_SHT_LIFESTYLE_20251130,YO17385,YouTube Shorts,GB,DEEPAL S07,89214,47873,0.5366,548,0.006143,0.0132,7.09,632.73,41481,30259,20631,13948,632,5
2025-11-30,YT_GB_AVATR12_TRV_LIFESTYLE_20251130,YO30982,TrueView In-Stream,GB,AVATR 12,41392,19188,0.4636,263,0.006354,0.0277,12.83,531.16,18029,14176,9412,5663,1086,1
2025-11-30,YT_GB_AVATR11_BMP_AWARD_WINNER_20251130,YO88834,Bumper 6s,GB,AVATR 11,120301,46492,0.3865,1397,0.011613,0.0271,10.47,1258.97,44066,36906,24040,17092,1375,7
2025-11-30,YT_GB_S07_MST_20251130,YO51806,Masthead,GB,DEEPAL S07,26611,13497,0.5072,238,0.008944,0.0176,8.95,238.13,11540,9226,6433,3797,306,2
2025-11-30,YT_GB_AVATR12_SHT_DEALER_LOCATOR_20251130,YO19178,YouTube Shorts,GB,AVATR 12,18529,7421,0.4005,108,0.005829,0.026,10.42,193.12,6412,5099,3902,2869,117,0
2025-12-01,YT_GB_S07_TRV_PRICE_REVEAL_20251201,YO28257,TrueView In-Stream,GB,DEEPAL S07,9866,4928,0.4995,110,0.011149,0.0163,8.13,80.21,4532,3567,2653,1834,237,0
2025-12-01,YT_GB_S05_BMP_TESTIMONIAL_20251201,YO96872,Bumper 6s,GB,DEEPAL S05,3454,1433,0.4152,39,0.011291,0.0334,13.87,47.9,1245,973,669,455,50,0
2025-12-01,YT_GB_AVATR12_MST_20251201,YO51558,Masthead,GB,AVATR 12,10278,3050,0.2968,53,0.005157,0.0495,14.68,150.93,2841,2285,1580,1101,46,0
2025-12-01,YT_GB_AVATR11_SHT_PRICE_REVEAL_20251201,YO97129,YouTube Shorts,GB,AVATR 11,57860,16773,0.2899,347,0.005997,0.0316,9.17,530.59,15873,11438,7811,4707,432,1
2025-12-01,YT_GB_S07_TRV_CONFIGURATOR_CTA_20251201,YO44542,TrueView In-Stream,GB,DEEPAL S07,40816,16847,0.4128,236,0.005782,0.0211,8.69,354.65,14696,11325,9003,5201,930,7
2025-12-01,YT_GB_S05_BMP_LIFESTYLE_20251201,YO79516,Bumper 6s,GB,DEEPAL S05,18494,9598,0.519,97,0.005245,0.0264,13.68,253.05,8744,6576,4519,3071,163,1
2025-12-01,YT_GB_AVATR12_MST_20251201,YO71561,Masthead,GB,AVATR 12,11220,5480,0.4885,58,0.005169,0.0244,11.91,133.64,5054,3706,2561,1729,91,0
2025-12-01,YT_GB_AVATR11_SHT_LIFESTYLE_20251201,YO24287,YouTube Shorts,GB,AVATR 11,3884,1452,0.374,35,0.009011,0.021,7.85,30.51,1373,1045,774,431,85,0
2025-12-01,YT_GB_S07_TRV_DEALER_LOCATOR_20251201,YO44085,TrueView In-Stream,GB,DEEPAL S07,42426,20811,0.4905,501,0.011809,0.0216,10.58,449.0,17771,13032,9859,5942,644,3
2025-12-01,YT_GB_S05_BMP_DEALER_LOCATOR_20251201,YO33820,Bumper 6s,GB,DEEPAL S05,12603,6103,0.4843,137,0.01087,0.02,9.66,121.76,5348,4418,3164,2353,62,0
2025-12-01,YT_GB_AVATR12_MST_20251201,YO10893,Masthead,GB,AVATR 12,2908,837,0.288,33,0.011348,0.0365,10.5,30.54,779,588,469,338,39,0
2025-12-01,YT_GB_AVATR11_SHT_HERO_LAUNCH_20251201,YO75291,YouTube Shorts,GB,AVATR 11,67237,26682,0.3968,483,0.007184,0.0166,6.59,442.85,25242,20279,15244,10363,1507,6
2025-12-01,YT_GB_S07_TRV_HERO_LAUNCH_20251201,YO17080,TrueView In-Stream,GB,DEEPAL S07,37861,11620,0.3069,317,0.008373,0.0389,11.92,451.48,10785,9161,6638,4684,159,0
2025-12-01,YT_GB_S05_BMP_RESERVATION_CTA_20251201,YO29484,Bumper 6s,GB,DEEPAL S05,17190,6487,0.3774,195,0.011344,0.032,12.07,207.52,5739,4771,3371,1944,110,0
2025-12-01,YT_GB_AVATR12_MST_20251201,YO29876,Masthead,GB,AVATR 12,11670,5782,0.4955,87,0.007455,0.0132,6.55,76.39,5383,4108,2750,1827,148,1
2025-12-01,YT_GB_AVATR11_SHT_RESERVATION_CTA_20251201,YO33328,YouTube Shorts,GB,AVATR 11,9556,4497,0.4706,57,0.005965,0.0291,13.7,130.89,3846,2800,2175,1407,193,1
2025-12-01,YT_GB_S07_TRV_PRODUCT_FEATURES_20251201,YO13547,TrueView In-Stream,GB,DEEPAL S07,16718,6658,0.3983,76,0.004546,0.0217,8.65,144.7,5699,4654,3117,1748,342,1
2025-12-01,YT_GB_S05_BMP_AWARD_WINNER_20251201,YO89343,Bumper 6s,GB,DEEPAL S05,146308,76437,0.5224,960,0.006562,0.0123,6.41,937.64,71456,58967,42504,25872,3951,26
2025-12-01,YT_GB_AVATR12_MST_20251201,YO70127,Masthead,GB,AVATR 12,89999,44600,0.4956,791,0.008789,0.0279,13.84,1245.95,38516,29511,21120,14432,2000,17
2025-12-01,YT_GB_AVATR11_SHT_PRODUCT_FEATURES_20251201,YO41757,YouTube Shorts,GB,AVATR 11,5954,1648,0.2769,36,0.006046,0.0402,11.13,66.25,1553,1209,873,534,23,0
2025-12-02,YT_GB_S07_TRV_DEALER_LOCATOR_20251202,YO73861,TrueView In-Stream,GB,DEEPAL S07,101399,33756,0.3329,954,0.009408,0.0292,9.71,984.89,29246,23283,15945,11175,1277,4
2025-12-02,YT_GB_S05_BMP_DEALER_LOCATOR_20251202,YO49452,Bumper 6s,GB,DEEPAL S05,435,168,0.3874,4,0.009195,0.0253,9.75,4.24,149,126,95,63,4,0
2025-12-02,YT_GB_AVATR12_MST_20251202,YO98882,Masthead,GB,AVATR 12,36985,9565,0.2586,340,0.009193,0.0528,13.66,505.21,8840,7079,5260,3931,502,3
2025-12-02,YT_GB_AVATR11_SHT_PRICE_REVEAL_20251202,YO55681,YouTube Shorts,GB,AVATR 11,78277,27888,0.3563,373,0.004765,0.0287,10.22,800.13,26268,20785,14423,8908,731,3
2025-12-02,YT_GB_S07_TRV_COMPARISON_20251202,YO72320,TrueView In-Stream,GB,DEEPAL S07,16187,8788,0.5429,91,0.005622,0.0208,11.31,183.08,7561,6310,4140,2806,282,0
2025-12-02,YT_GB_S05_BMP_PRICE_REVEAL_20251202,YO21219,Bumper 6s,GB,DEEPAL S05,29626,16132,0.5445,253,0.00854,0.0197,10.73,317.92,13810,10421,6889,4337,246,1
2025-12-02,YT_GB_AVATR12_MST_20251202,YO62349,Masthead,GB,AVATR 12,4838,1335,0.276,20,0.004134,0.0356,9.81,47.48,1258,1038,826,476,29,0
2025-12-02,YT_GB_AVATR11_SHT_DEALER_LOCATOR_20251202,YO94524,YouTube Shorts,GB,AVATR 11,4150,2199,0.53,37,0.008916,0.0131,6.97,28.91,2051,1700,1211,761,35,0
2025-12-02,YT_GB_S07_TRV_PRICE_REVEAL_20251202,YO68671,TrueView In-Stream,GB,DEEPAL S07,49511,13323,0.2691,483,0.009755,0.0298,8.02,397.31,12495,9332,7403,5173,657,3
2025-12-02,YT_GB_S05_BMP_LIFESTYLE_20251202,YO90606,Bumper 6s,GB,DEEPAL S05,2162,713,0.3299,18,0.008326,0.0451,14.87,32.17,653,475,371,217,10,0
2025-12-02,YT_GB_AVATR12_MST_20251202,YO25958,Masthead,GB,AVATR 12,15792,6827,0.4323,120,0.007599,0.0279,12.06,190.4,6389,4907,3563,2255,345,2
2025-12-02,YT_GB_AVATR11_SHT_PRICE_REVEAL_20251202,YO43895,YouTube Shorts,GB,AVATR 11,41278,15850,0.384,187,0.00453,0.0164,6.28,259.16,13700,9807,7083,4066,200,1
2025-12-02,YT_GB_S07_TRV_CONFIGURATOR_CTA_20251202,YO37220,TrueView In-Stream,GB,DEEPAL S07,14010,5351,0.382,77,0.005496,0.0384,14.67,205.54,4801,3868,3065,2060,233,0
2025-12-02,YT_GB_S05_BMP_CONFIGURATOR_CTA_20251202,YO61247,Bumper 6s,GB,DEEPAL S05,176854,53147,0.3005,2053,0.011608,0.0251,7.55,1335.78,46182,32628,21698,13311,1877,6
2025-12-02,YT_GB_AVATR12_MST_20251202,YO14042,Masthead,GB,AVATR 12,49947,14499,0.2903,504,0.010091,0.0235,6.83,341.03,13397,11383,8722,5372,237,0
2025-12-02,YT_GB_AVATR11_SHT_CONFIGURATOR_CTA_20251202,YO82783,YouTube Shorts,GB,AVATR 11,33066,17913,0.5418,379,0.011462,0.0126,6.85,226.45,15397,12572,9853,7256,271,2
2025-12-02,YT_GB_S07_TRV_LIFESTYLE_20251202,YO74623,TrueView In-Stream,GB,DEEPAL S07,34842,9334,0.2679,278,0.007979,0.0381,10.21,355.64,8450,5984,4364,2587,260,2
2025-12-02,YT_GB_S05_BMP_CONFIGURATOR_CTA_20251202,YO10930,Bumper 6s,GB,DEEPAL S05,6007,1781,0.2965,44,0.007325,0.0308,9.13,54.84,1638,1154,763,534,47,0
2025-12-02,YT_GB_AVATR12_MST_20251202,YO23365,Masthead,GB,AVATR 12,2026,745,0.3682,17,0.008391,0.0284,10.45,21.18,643,484,342,239,36,0
2025-12-02,YT_GB_AVATR11_SHT_PRICE_REVEAL_20251202,YO45202,YouTube Shorts,GB,AVATR 11,7188,2188,0.3045,80,0.01113,0.0475,14.47,104.03,1987,1499,1024,695,71,0
2025-12-03,YT_GB_S07_TRV_DEALER_LOCATOR_20251203,YO80509,TrueView In-Stream,GB,DEEPAL S07,1554,489,0.3148,18,0.011583,0.0286,9.01,14.0,462,363,272,202,11,0
2025-12-03,YT_GB_S05_BMP_DEALER_LOCATOR_20251203,YO44143,Bumper 6s,GB,DEEPAL S05,16438,5854,0.3562,92,0.005597,0.0256,9.13,150.13,5530,4671,3603,2488,289,1
2025-12-03,YT_GB_AVATR12_MST_20251203,YO33274,Masthead,GB,AVATR 12,27335,14519,0.5312,315,0.011524,0.0168,8.9,243.32,12985,9493,6575,4836,254,1
2025-12-03,YT_GB_AVATR11_SHT_PRICE_REVEAL_20251203,YO97815,YouTube Shorts,GB,AVATR 11,23485,8354,0.3558,221,0.00941,0.0281,9.99,234.56,7902,6282,4166,2435,439,2
2025-12-03,YT_GB_S07_TRV_PRODUCT_FEATURES_20251203,YO97708,TrueView In-Stream,GB,DEEPAL S07,14909,7128,0.4781,72,0.004829,0.0126,6.02,89.71,6185,5029,3583,2400,291,1
2025-12-03,YT_GB_S05_BMP_LIFESTYLE_20251203,YO52521,Bumper 6s,GB,DEEPAL S05,5535,2530,0.4573,49,0.008853,0.0206,9.44,52.24,2197,1714,1349,873,115,0
2025-12-03,YT_GB_AVATR12_MST_20251203,YO91627,Masthead,GB,AVATR 12,5083,2521,0.4961,34,0.006689,0.025,12.42,63.11,2382,1990,1430,833,57,0
2025-12-03,YT_GB_AVATR11_SHT_LIFESTYLE_20251203,YO82438,YouTube Shorts,GB,AVATR 11,3360,1041,0.3099,37,0.011012,0.036,11.17,37.52,953,708,468,309,58,0
2025-12-03,YT_GB_S07_TRV_COMPARISON_20251203,YO81536,TrueView In-Stream,GB,DEEPAL S07,2600,1321,0.5082,17,0.006538,0.0259,13.14,34.18,1244,871,641,465,45,0
2025-12-03,YT_GB_S05_BMP_HERO_LAUNCH_20251203,YO50763,Bumper 6s,GB,DEEPAL S05,200798,88599,0.4412,1476,0.007351,0.0173,7.62,1529.63,78837,63001,47689,33517,1304,7
2025-12-03,YT_GB_AVATR12_MST_20251203,YO27998,Masthead,GB,AVATR 12,60223,17832,0.2961,506,0.008402,0.0219,6.47,389.9,16458,12683,9697,6204,752,6
2025-12-03,YT_GB_AVATR11_SHT_DEALER_LOCATOR_20251203,YO30125,YouTube Shorts,GB,AVATR 11,14797,4016,0.2715,161,0.010881,0.0336,9.12,135.02,3677,3005,2231,1258,135,0
2025-12-03,YT_GB_S07_TRV_AWARD_WINNER_20251203,YO23512,TrueView In-Stream,GB,DEEPAL S07,460,121,0.2647,4,0.008696,0.0408,10.72,4.94,114,88,59,37,5,0
2025-12-03,YT_GB_S05_BMP_COMPARISON_20251203,YO65439,Bumper 6s,GB,DEEPAL S05,50694,17400,0.3432,212,0.004182,0.0412,14.14,716.69,14874,10483,7424,4466,465,1
2025-12-03,YT_GB_AVATR12_MST_20251203,YO43774,Masthead,GB,AVATR 12,70221,31448,0.4479,609,0.008673,0.0175,7.85,550.93,29668,21908,14972,9007,1376,11
2025-12-03,YT_GB_AVATR11_SHT_PRICE_REVEAL_20251203,YO51153,YouTube Shorts,GB,AVATR 11,40875,13012,0.3184,464,0.011352,0.0291,9.25,378.22,12314,9789,6972,4097,709,0
2025-12-03,YT_GB_S07_TRV_HERO_LAUNCH_20251203,YO54168,TrueView In-Stream,GB,DEEPAL S07,1128,441,0.3914,7,0.006206,0.0304,11.88,13.4,410,322,219,157,17,0
2025-12-03,YT_GB_S05_BMP_CONFIGURATOR_CTA_20251203,YO94959,Bumper 6s,GB,DEEPAL S05,27677,12043,0.4351,310,0.011201,0.0272,11.84,327.83,10278,7242,5732,3320,436,0
2025-12-03,YT_GB_AVATR12_MST_20251203,YO91183,Masthead,GB,AVATR 12,108324,51841,0.4786,543,0.005013,0.0239,11.43,1238.11,48477,38981,29515,19635,1358,11
2025-12-03,YT_GB_AVATR11_SHT_CONFIGURATOR_CTA_20251203,YO43250,YouTube Shorts,GB,AVATR 11,23847,8545,0.3583,115,0.004822,0.0252,9.02,215.1,7449,5673,4130,2577,172,1
2025-12-04,YT_GB_S07_TRV_TESTIMONIAL_20251204,YO49064,TrueView In-Stream,GB,DEEPAL S07,5258,2304,0.4384,59,0.011221,0.0254,11.12,58.49,1964,1665,1213,692,24,0
2025-12-04,YT_GB_S05_BMP_LIFESTYLE_20251204,YO87748,Bumper 6s,GB,DEEPAL S05,42239,22134,0.524,245,0.0058,0.0284,14.9,629.19,18896,14626,9800,7021,961,5
2025-12-04,YT_GB_AVATR12_MST_20251204,YO63333,Masthead,GB,AVATR 12,4500,1543,0.3429,40,0.008889,0.0417,14.29,64.31,1359,1005,790,448,59,0
2025-12-04,YT_GB_AVATR11_SHT_COMPARISON_20251204,YO59291,YouTube Shorts,GB,AVATR 11,50934,24606,0.4831,329,0.006459,0.0273,13.17,670.77,22298,16773,12041,7215,940,5
2025-12-04,YT_GB_S07_TRV_TESTIMONIAL_20251204,YO84430,TrueView In-Stream,GB,DEEPAL S07,67280,36892,0.5483,435,0.006466,0.0223,12.24,823.53,33871,28106,21629,13029,1258,2
2025-12-04,YT_GB_S05_BMP_TESTIMONIAL_20251204,YO63385,Bumper 6s,GB,DEEPAL S05,118982,29825,0.2507,1104,0.009279,0.0355,8.89,1057.32,26076,18353,13209,7644,434,0
2025-12-04,YT_GB_AVATR12_MST_20251204,YO21429,Masthead,GB,AVATR 12,4054,2069,0.5105,39,0.00962,0.0264,13.48,54.67,1844,1536,1154,749,59,0
2025-12-04,YT_GB_AVATR11_SHT_COMPARISON_20251204,YO87584,YouTube Shorts,GB,AVATR 11,31649,10482,0.3312,341,0.010774,0.0217,7.19,227.61,9641,7766,6137,4186,442,2
2025-12-04,YT_GB_S07_TRV_TESTIMONIAL_20251204,YO85206,TrueView In-Stream,GB,DEEPAL S07,86898,47015,0.541,537,0.00618,0.0173,9.38,814.99,43640,31238,24030,15834,2371,22
2025-12-04,YT_GB_S05_BMP_CONFIGURATOR_CTA_20251204,YO15313,Bumper 6s,GB,DEEPAL S05,11440,4789,0.4187,113,0.009878,0.0321,13.43,153.68,4454,3442,2729,1883,97,0
2025-12-04,YT_GB_AVATR12_MST_20251204,YO40529,Masthead,GB,AVATR 12,15801,5875,0.3718,96,0.006076,0.0372,13.84,218.76,5002,4091,2742,1785,66,0
2025-12-04,YT_GB_AVATR11_SHT_AWARD_WINNER_20251204,YO34633,YouTube Shorts,GB,AVATR 11,65755,31319,0.4763,588,0.008942,0.0173,8.26,542.98,28358,22836,16542,9239,747,2
2025-12-04,YT_GB_S07_TRV_PRICE_REVEAL_20251204,YO61093,TrueView In-Stream,GB,DEEPAL S07,127892,54794,0.4284,1123,0.008781,0.0198,8.46,1082.41,50939,39203,29420,19213,2684,25
2025-12-04,YT_GB_S05_BMP_PRICE_REVEAL_20251204,YO45271,Bumper 6s,GB,DEEPAL S05,4394,1710,0.3894,19,0.004324,0.0248,9.63,42.34,1578,1170,868,549,87,0
2025-12-04,YT_GB_AVATR12_MST_20251204,YO31395,Masthead,GB,AVATR 12,16105,5329,0.3309,188,0.011673,0.0261,8.65,139.29,4760,3843,2926,1957,197,0
2025-12-04,YT_GB_AVATR11_SHT_PRICE_REVEAL_20251204,YO75019,YouTube Shorts,GB,AVATR 11,31732,8367,0.2637,187,0.005893,0.0345,9.09,288.42,7201,5446,3989,2882,143,0
2025-12-04,YT_GB_S07_TRV_HERO_LAUNCH_20251204,YO76486,TrueView In-Stream,GB,DEEPAL S07,10982,3073,0.2799,60,0.005463,0.0416,11.64,127.83,2664,2125,1510,1083,183,0
2025-12-04,YT_GB_S05_BMP_CONFIGURATOR_CTA_20251204,YO52601,Bumper 6s,GB,DEEPAL S05,2151,1128,0.5245,16,0.007438,0.0266,13.94,30.0,1033,870,688,440,18,0
2025-12-04,YT_GB_AVATR12_MST_20251204,YO44996,Masthead,GB,AVATR 12,4641,1642,0.3538,26,0.005602,0.0316,11.19,51.95,1465,1068,715,466,23,0
2025-12-04,YT_GB_AVATR11_SHT_PRODUCT_FEATURES_20251204,YO77675,YouTube Shorts,GB,AVATR 11,27907,11166,0.4001,312,0.01118,0.0154,6.16,171.85,9844,7753,5999,4145,607,3
2025-12-05,YT_GB_S07_TRV_CONFIGURATOR_CTA_20251205,YO33919,TrueView In-Stream,GB,DEEPAL S07,115433,33523,0.2904,1008,0.008732,0.0258,7.49,864.87,31078,24313,18961,11823,1159,10
2025-12-05,YT_GB_S05_BMP_LIFESTYLE_20251205,YO36268,Bumper 6s,GB,DEEPAL S05,3226,1322,0.4098,28,0.008679,0.0273,11.17,36.04,1252,951,620,412,59,0
2025-12-05,YT_GB_AVATR12_MST_20251205,YO11060,Masthead,GB,AVATR 12,55303,24130,0.4363,408,0.007378,0.0171,7.45,411.77,22214,18344,13283,9027,278,0
2025-12-05,YT_GB_AVATR11_SHT_RESERVATION_CTA_20251205,YO95847,YouTube Shorts,GB,AVATR 11,96249,24534,0.2549,861,0.008946,0.0295,7.51,723.0,23249,18608,12366,7924,1362,12
2025-12-05,YT_GB_S07_TRV_PRODUCT_FEATURES_20251205,YO57320,TrueView In-Stream,GB,DEEPAL S07,10824,5832,0.5388,82,0.007576,0.0114,6.15,66.52,5180,3642,2421,1559,78,0
2025-12-05,YT_GB_S05_BMP_RESERVATION_CTA_20251205,YO95535,Bumper 6s,GB,DEEPAL S05,25754,13832,0.5371,192,0.007455,0.0204,10.97,282.53,13041,9685,6660,4460,801,2
2025-12-05,YT_GB_AVATR12_MST_20251205,YO40477,Masthead,GB,AVATR 12,16801,7727,0.4599,100,0.005952,0.0228,10.49,176.24,6687,4828,3639,2187,395,2
2025-12-05,YT_GB_AVATR11_SHT_TESTIMONIAL_20251205,YO67924,YouTube Shorts,GB,AVATR 11,28506,11537,0.4047,222,0.007788,0.0325,13.16,375.15,10413,8569,5875,3852,146,0
2025-12-05,YT_GB_S07_TRV_COMPARISON_20251205,YO77651,TrueView In-Stream,GB,DEEPAL S07,20837,10658,0.5115,141,0.006767,0.0288,14.71,306.59,10068,7948,6128,3372,406,1
2025-12-05,YT_GB_S05_BMP_COMPARISON_20251205,YO57465,Bumper 6s,GB,DEEPAL S05,5047,2116,0.4194,46,0.009114,0.0226,9.48,47.86,1959,1648,1153,818,88,0
2025-12-05,YT_GB_AVATR12_MST_20251205,YO59525,Masthead,GB,AVATR 12,870,260,0.2997,4,0.004598,0.0466,13.91,12.11,224,159,121,86,9,0
2025-12-05,YT_GB_AVATR11_SHT_LIFESTYLE_20251205,YO22840,YouTube Shorts,GB,AVATR 11,52052,22119,0.425,270,0.005187,0.0212,9.01,468.92,20081,15821,11388,7655,525,3
2025-12-05,YT_GB_S07_TRV_TESTIMONIAL_20251205,YO68540,TrueView In-Stream,GB,DEEPAL S07,7742,3515,0.4541,59,0.007621,0.029,13.15,101.85,3338,2669,1992,1329,148,0
2025-12-05,YT_GB_S05_BMP_COMPARISON_20251205,YO71662,Bumper 6s,GB,DEEPAL S05,21537,9860,0.4578,213,0.00989,0.0231,10.6,228.22,8498,6864,4753,3487,380,1
2025-12-05,YT_GB_AVATR12_MST_20251205,YO16101,Masthead,GB,AVATR 12,11778,5390,0.4577,62,0.005264,0.0261,11.94,140.58,4784,3871,2882,1802,303,1
2025-12-05,YT_GB_AVATR11_SHT_PRODUCT_FEATURES_20251205,YO76042,YouTube Shorts,GB,AVATR 11,9476,3139,0.3313,109,0.011503,0.0382,12.65,119.91,2722,2227,1741,1270,77,0
2025-12-05,YT_GB_S07_TRV_DEALER_LOCATOR_20251205,YO86680,TrueView In-Stream,GB,DEEPAL S07,57167,30359,0.5311,390,0.006822,0.0247,13.14,751.11,28172,20813,15236,11386,1448,8
2025-12-05,YT_GB_S05_BMP_CONFIGURATOR_CTA_20251205,YO61375,Bumper 6s,GB,DEEPAL S05,117899,42270,0.3585,1240,0.010517,0.0256,9.18,1082.55,36604,25852,20330,15177,2370,6
2025-12-05,YT_GB_AVATR12_MST_20251205,YO62966,Masthead,GB,AVATR 12,24415,12081,0.4948,282,0.01155,0.0283,13.98,341.41,10975,8762,6937,5195,590,4
2025-12-05,YT_GB_AVATR11_SHT_TESTIMONIAL_20251205,YO48847,YouTube Shorts,GB,AVATR 11,50635,26156,0.5166,239,0.00472,0.0174,8.97,454.07,23097,16989,13485,7598,1111,1
2025-12-06,YT_GB_S07_TRV_DEALER_LOCATOR_20251206,YO34570,TrueView In-Stream,GB,DEEPAL S07,6428,1776,0.2764,59,0.009179,0.0236,6.52,41.94,1534,1300,989,651,44,0
2025-12-06,YT_GB_S05_BMP_HERO_LAUNCH_20251206,YO24370,Bumper 6s,GB,DEEPAL S05,13729,6328,0.461,69,0.005026,0.0307,14.17,194.56,5986,4721,3243,1966,194,0
2025-12-06,YT_GB_AVATR12_MST_20251206,YO79232,Masthead,GB,AVATR 12,2018,861,0.4271,21,0.010406,0.0207,8.85,17.85,759,608,456,336,36,0
2025-12-06,YT_GB_AVATR11_SHT_PRODUCT_FEATURES_20251206,YO72072,YouTube Shorts,GB,AVATR 11,17951,4801,0.2675,135,0.00752,0.0504,13.47,241.78,4459,3497,2423,1396,123,0
2025-12-06,YT_GB_S07_TRV_PRODUCT_FEATURES_20251206,YO39121,TrueView In-Stream,GB,DEEPAL S07,54491,18259,0.3351,327,0.006001,0.0247,8.29,451.62,15892,13330,10242,6873,252,0
2025-12-06,YT_GB_S05_BMP_PRODUCT_FEATURES_20251206,YO93223,Bumper 6s,GB,DEEPAL S05,28011,10372,0.3703,222,0.007925,0.0239,8.85,247.84,9449,7567,5510,3548,230,0
2025-12-06,YT_GB_AVATR12_MST_20251206,YO11202,Masthead,GB,AVATR 12,4220,1382,0.3277,24,0.005687,0.0366,12.0,50.64,1204,934,625,406,32,0
2025-12-06,YT_GB_AVATR11_SHT_DEALER_LOCATOR_20251206,YO92107,YouTube Shorts,GB,AVATR 11,22091,9268,0.4195,179,0.008103,0.0255,10.7,236.46,8028,5963,4039,2443,231,0
2025-12-06,YT_GB_S07_TRV_CONFIGURATOR_CTA_20251206,YO99683,TrueView In-Stream,GB,DEEPAL S07,30836,15484,0.5021,308,0.009988,0.0172,8.62,265.72,14032,11518,8697,5356,647,5
2025-12-06,YT_GB_S05_BMP_PRICE_REVEAL_20251206,YO19420,Bumper 6s,GB,DEEPAL S05,1363,501,0.3681,13,0.009538,0.0215,7.89,10.75,460,379,271,192,11,0
2025-12-06,YT_GB_AVATR12_MST_20251206,YO34348,Masthead,GB,AVATR 12,26325,10657,0.4048,305,0.011586,0.0176,7.14,187.87,9206,7299,4916,3463,612,2
2025-12-06,YT_GB_AVATR11_SHT_RESERVATION_CTA_20251206,YO90253,YouTube Shorts,GB,AVATR 11,30890,11659,0.3774,298,0.009647,0.0223,8.43,260.46,11026,9277,6193,3854,158,0
