sale_id,date,model,trim,dealer_id,market,price_gbp,finance_type,lead_id,source
SL003599,2025-11-25,DEEPAL S07,Intelligence,DLR037,DE,35990,lease,LD005202,test_drive
SL003600,2025-11-25,AVATR 12,Long Range,DLR042,FR,54990,PCP,,event
SL003601,2025-11-25,DEEPAL S07,Design,DLR042,FR,31990,PCP,,event
SL003602,2025-11-25,DEEPAL S07,Pure,DLR007,GB,27990,PCP,,event
SL003603,2025-11-25,AVATR 12,Long Range,DLR033,GB,54990,PCP,,dealer_walkin
SL003604,2025-11-25,DEEPAL S07,Pure,DLR019,GB,27990,PCP,LD001375,test_drive
SL003605,2025-11-25,DEEPAL S07,Design,DLR011,GB,31990,PCP,LD002908,test_drive
SL003606,2025-11-25,DEEPAL S07,Pure,DLR028,GB,27990,HP,,referral
SL003607,2025-11-25,DEEPAL S07,Intelligence,DLR033,DE,35990,HP,,event
SL003608,2025-11-25,DEEPAL S07,Design,DLR037,GB,31990,lease,,dealer_walkin
SL003609,2025-11-25,DEEPAL S07,Design,DLR035,DE,31990,lease,,website
SL003610,2025-11-25,DEEPAL S07,Pure,DLR006,DE,27990,PCP,,event
SL003611,2025-11-25,DEEPAL S07,Pure,DLR002,GB,27990,PCP,LD008499,test_drive
SL003612,2025-11-25,AVATR 12,Long Range,DLR040,GB,54990,PCP,LD000337,test_drive
SL003613,2025-11-25,DEEPAL S07,Design,DLR030,GB,31990,lease,,dealer_walkin
SL003614,2025-11-25,AVATR 12,Performance,DLR018,GB,64990,PCP,,referral
SL003615,2025-11-25,AVATR 11,Executive,DLR006,GB,59990,PCP,,event
SL003616,2025-11-25,DEEPAL S07,Design,DLR019,GB,31990,PCP,,website
SL003617,2025-11-25,DEEPAL S07,Intelligence,DLR047,DE,35990,PCP,,dealer_walkin
SL003618,2025-11-25,DEEPAL S07,Design,DLR012,FR,31990,HP,LD008081,test_drive
SL003619,2025-11-25,DEEPAL S07,Pure,DLR049,GB,27990,cash,,website
SL003620,2025-11-25,AVATR 11,Executive Plus,DLR007,GB,69990,PCP,,event
SL003621,2025-11-25,AVATR 12,Performance,DLR049,GB,64990,lease,LD005015,test_drive
SL003622,2025-11-25,DEEPAL S07,Pure,DLR008,GB,27990,PCP,,referral
SL003623,2025-11-26,DEEPAL S07,Pure,DLR045,GB,27990,HP,,referral
SL003624,2025-11-26,DEEPAL S07,Pure,DLR018,DE,27990,PCP,,referral
SL003625,2025-11-26,DEEPAL S07,Design,DLR038,GB,31990,lease,,referral
SL003626,2025-11-26,AVATR 12,Long Range,DLR002,FR,54990,lease,LD000952,test_drive
SL003627,2025-11-26,DEEPAL S07,Design,DLR027,DE,31990,lease,LD004941,test_drive
SL003628,2025-11-26,DEEPAL S07,Intelligence,DLR015,GB,35990,PCP,,dealer_walkin
SL003629,2025-11-26,DEEPAL S07,Design,DLR019,GB,31990,cash,LD004936,test_drive
SL003630,2025-11-26,AVATR 12,Performance,DLR050,GB,64990,lease,,website
SL003631,2025-11-26,DEEPAL S07,Pure,DLR037,GB,27990,PCP,,referral
SL003632,2025-11-26,DEEPAL S07,Pure,DLR038,GB,27990,PCP,,website
SL003633,2025-11-26,DEEPAL S07,Pure,DLR024,GB,27990,HP,LD009840,test_drive
SL003634,2025-11-26,DEEPAL S07,Design,DLR028,DE,31990,HP,,event
SL003635,2025-11-26,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,referral
SL003636,2025-11-26,DEEPAL S07,Pure,DLR033,DE,27990,PCP,,dealer_walkin
SL003637,2025-11-26,DEEPAL S07,Pure,DLR037,GB,27990,HP,,dealer_walkin
SL003638,2025-11-26,DEEPAL S07,Design,DLR025,DE,31990,HP,,referral
SL003639,2025-11-26,DEEPAL S07,Pure,DLR045,DE,27990,PCP,,dealer_walkin
SL003640,2025-11-26,DEEPAL S07,Pure,DLR013,FR,27990,PCP,,website
SL003641,2025-11-26,DEEPAL S07,Pure,DLR032,FR,27990,PCP,,dealer_walkin
SL003642,2025-11-26,DEEPAL S07,Pure,DLR016,DE,27990,PCP,,event
SL003643,2025-11-26,DEEPAL S07,Pure,DLR024,GB,27990,PCP,LD007724,test_drive
SL003644,2025-11-26,DEEPAL S07,Design,DLR045,GB,31990,PCP,LD000556,test_drive
SL003645,2025-11-26,DEEPAL S07,Design,DLR023,FR,31990,PCP,,referral
SL003646,2025-11-26,AVATR 12,Performance,DLR009,GB,64990,lease,,referral
SL003647,2025-11-26,DEEPAL S07,Design,DLR042,DE,31990,PCP,,dealer_walkin
SL003648,2025-11-26,DEEPAL S07,Pure,DLR038,GB,27990,PCP,,event
SL003649,2025-11-26,DEEPAL S07,Intelligence,DLR011,GB,35990,PCP,,website
SL003650,2025-11-26,DEEPAL S07,Pure,DLR045,DE,27990,lease,,dealer_walkin
SL003651,2025-11-26,DEEPAL S07,Design,DLR008,DE,31990,cash,,event
SL003652,2025-11-26,DEEPAL S07,Pure,DLR022,GB,27990,PCP,,event
SL003653,2025-11-26,DEEPAL S07,Pure,DLR050,GB,27990,PCP,,event
SL003654,2025-11-26,DEEPAL S07,Pure,DLR019,GB,27990,PCP,,event
SL003655,2025-11-26,DEEPAL S07,Pure,DLR027,DE,27990,PCP,,event
SL003656,2025-11-26,DEEPAL S07,Pure,DLR004,GB,27990,lease,,dealer_walkin
SL003657,2025-11-26,DEEPAL S07,Pure,DLR023,GB,27990,lease,,website
SL003658,2025-11-27,DEEPAL S07,Design,DLR037,GB,31990,HP,,dealer_walkin
SL003659,2025-11-27,DEEPAL S07,Design,DLR039,GB,31990,PCP,,website
SL003660,2025-11-27,DEEPAL S07,Design,DLR026,GB,31990,PCP,,website
SL003661,2025-11-27,DEEPAL S07,Design,DLR007,GB,31990,lease,,website
SL003662,2025-11-27,DEEPAL S07,Pure,DLR028,DE,27990,PCP,,referral
SL003663,2025-11-27,AVATR 12,Performance,DLR048,GB,64990,PCP,,event
SL003664,2025-11-27,DEEPAL S07,Design,DLR021,DE,31990,PCP,,website
SL003665,2025-11-27,DEEPAL S07,Design,DLR001,FR,31990,PCP,,referral
SL003666,2025-11-27,DEEPAL S07,Design,DLR041,GB,31990,PCP,,referral
SL003667,2025-11-27,AVATR 12,Performance,DLR005,GB,64990,HP,,website
SL003668,2025-11-27,DEEPAL S07,Pure,DLR049,GB,27990,HP,,event
SL003669,2025-11-27,DEEPAL S07,Design,DLR003,DE,31990,HP,,event
SL003670,2025-11-27,DEEPAL S07,Intelligence,DLR032,DE,35990,HP,LD006394,test_drive
SL003671,2025-11-27,AVATR 12,Long Range,DLR003,DE,54990,PCP,,event
SL003672,2025-11-27,DEEPAL S07,Pure,DLR008,GB,27990,PCP,,event
SL003673,2025-11-27,DEEPAL S07,Intelligence,DLR006,DE,35990,PCP,,dealer_walkin
SL003674,2025-11-27,DEEPAL S07,Design,DLR012,GB,31990,PCP,,event
SL003675,2025-11-27,DEEPAL S07,Pure,DLR045,GB,27990,lease,,dealer_walkin
SL003676,2025-11-27,DEEPAL S07,Design,DLR032,GB,31990,HP,,referral
SL003677,2025-11-27,AVATR 12,Long Range,DLR029,DE,54990,cash,,event
SL003678,2025-11-27,DEEPAL S07,Pure,DLR028,GB,27990,PCP,LD000558,test_drive
SL003679,2025-11-27,DEEPAL S07,Pure,DLR003,FR,27990,lease,,event
SL003680,2025-11-27,AVATR 12,Long Range,DLR041,FR,54990,PCP,,website
SL003681,2025-11-27,DEEPAL S07,Design,DLR029,GB,31990,lease,,event
SL003682,2025-11-27,DEEPAL S07,Pure,DLR011,DE,27990,PCP,,dealer_walkin
SL003683,2025-11-27,AVATR 12,Long Range,DLR032,GB,54990,PCP,,event
SL003684,2025-11-27,AVATR 12,Long Range,DLR035,GB,54990,lease,,event
SL003685,2025-11-27,DEEPAL S07,Design,DLR001,DE,31990,PCP,LD004200,test_drive
SL003686,2025-11-27,DEEPAL S07,Pure,DLR045,DE,27990,PCP,,event
SL003687,2025-11-27,DEEPAL S07,Design,DLR019,GB,31990,PCP,,referral
SL003688,2025-11-27,DEEPAL S07,Pure,DLR050,GB,27990,PCP,LD009235,test_drive
SL003689,2025-11-27,AVATR 12,Long Range,DLR005,FR,54990,PCP,,referral
SL003690,2025-11-27,DEEPAL S07,Design,DLR042,GB,31990,cash,,event
SL003691,2025-11-27,DEEPAL S07,Pure,DLR048,GB,27990,HP,,website
SL003692,2025-11-27,AVATR 11,Executive,DLR031,GB,59990,lease,,dealer_walkin
SL003693,2025-11-27,DEEPAL S07,Pure,DLR002,DE,27990,HP,,event
SL003694,2025-11-28,DEEPAL S07,Design,DLR016,GB,31990,cash,,referral
SL003695,2025-11-28,DEEPAL S07,Pure,DLR003,DE,27990,PCP,,website
SL003696,2025-11-28,DEEPAL S07,Design,DLR003,GB,31990,HP,LD009352,test_drive
SL003697,2025-11-28,DEEPAL S07,Intelligence,DLR002,GB,35990,HP,,dealer_walkin
SL003698,2025-11-28,AVATR 12,Long Range,DLR002,DE,54990,lease,LD004467,test_drive
SL003699,2025-11-28,DEEPAL S07,Design,DLR047,GB,31990,PCP,,referral
SL003700,2025-11-28,DEEPAL S07,Pure,DLR040,GB,27990,PCP,,website
SL003701,2025-11-28,AVATR 11,Executive,DLR013,GB,59990,PCP,,referral
SL003702,2025-11-28,DEEPAL S07,Pure,DLR017,GB,27990,PCP,,referral
SL003703,2025-11-28,DEEPAL S07,Design,DLR040,GB,31990,PCP,,event
SL003704,2025-11-28,AVATR 12,Performance,DLR018,GB,64990,lease,,website
SL003705,2025-11-28,AVATR 12,Performance,DLR038,DE,64990,lease,,event
SL003706,2025-11-28,DEEPAL S07,Pure,DLR002,GB,27990,cash,,referral
SL003707,2025-11-28,AVATR 12,Long Range,DLR027,FR,54990,PCP,LD007720,test_drive
SL003708,2025-11-28,DEEPAL S07,Design,DLR037,FR,31990,PCP,,website
SL003709,2025-11-28,DEEPAL S07,Design,DLR044,GB,31990,PCP,,event
SL003710,2025-11-28,AVATR 12,Long Range,DLR030,DE,54990,HP,,dealer_walkin
SL003711,2025-11-28,DEEPAL S07,Design,DLR005,DE,31990,PCP,LD005822,test_drive
SL003712,2025-11-28,AVATR 12,Long Range,DLR023,DE,54990,HP,,website
SL003713,2025-11-28,AVATR 12,Long Range,DLR005,DE,54990,HP,,event
SL003714,2025-11-28,DEEPAL S07,Intelligence,DLR038,GB,35990,lease,,event
SL003715,2025-11-28,DEEPAL S07,Pure,DLR046,DE,27990,PCP,,website
SL003716,2025-11-28,AVATR 12,Performance,DLR025,GB,64990,HP,,dealer_walkin
SL003717,2025-11-28,DEEPAL S07,Design,DLR015,DE,31990,lease,,event
SL003718,2025-11-28,DEEPAL S07,Design,DLR037,DE,31990,PCP,LD006191,test_drive
SL003719,2025-11-28,DEEPAL S07,Design,DLR007,DE,31990,lease,,dealer_walkin
SL003720,2025-11-28,DEEPAL S07,Pure,DLR038,GB,27990,HP,,event
SL003721,2025-11-28,DEEPAL S07,Design,DLR032,GB,31990,PCP,,event
SL003722,2025-11-28,DEEPAL S07,Design,DLR029,GB,31990,cash,,website
SL003723,2025-11-28,DEEPAL S07,Pure,DLR004,DE,27990,PCP,,dealer_walkin
SL003724,2025-11-28,DEEPAL S07,Design,DLR050,GB,31990,PCP,,dealer_walkin
SL003725,2025-11-28,DEEPAL S07,Intelligence,DLR045,GB,35990,PCP,LD008645,test_drive
SL003726,2025-11-28,AVATR 12,Long Range,DLR032,GB,54990,PCP,,website
SL003727,2025-11-28,DEEPAL S07,Pure,DLR034,FR,27990,PCP,,dealer_walkin
SL003728,2025-11-28,AVATR 12,Performance,DLR020,GB,64990,PCP,,dealer_walkin
SL003729,2025-11-28,AVATR 12,Performance,DLR017,GB,64990,HP,,dealer_walkin
SL003730,2025-11-28,DEEPAL S07,Pure,DLR040,GB,27990,PCP,,referral
SL003731,2025-11-28,DEEPAL S07,Pure,DLR014,GB,27990,PCP,,event
SL003732,2025-11-28,DEEPAL S07,Intelligence,DLR044,GB,35990,PCP,,dealer_walkin
SL003733,2025-11-28,AVATR 12,Long Range,DLR037,FR,54990,PCP,,website
SL003734,2025-11-28,AVATR 12,Long Range,DLR001,GB,54990,HP,LD001198,test_drive
SL003735,2025-11-28,DEEPAL S07,Intelligence,DLR040,GB,35990,HP,,event
SL003736,2025-11-28,DEEPAL S07,Design,DLR004,DE,31990,HP,,dealer_walkin
SL003737,2025-11-28,DEEPAL S07,Pure,DLR040,GB,27990,PCP,,event
SL003738,2025-11-28,DEEPAL S07,Pure,DLR032,GB,27990,PCP,LD007493,test_drive
SL003739,2025-11-28,DEEPAL S07,Intelligence,DLR018,GB,35990,cash,,website
SL003740,2025-11-28,DEEPAL S07,Pure,DLR037,GB,27990,HP,LD000109,test_drive
SL003741,2025-11-28,DEEPAL S07,Pure,DLR021,FR,27990,PCP,,website
SL003742,2025-11-28,DEEPAL S07,Pure,DLR004,GB,27990,PCP,LD006814,test_drive
SL003743,2025-11-28,AVATR 12,Long Range,DLR005,GB,54990,cash,,event
SL003744,2025-11-28,DEEPAL S07,Intelligence,DLR015,GB,35990,cash,LD009197,test_drive
SL003745,2025-11-28,AVATR 12,Long Range,DLR029,DE,54990,cash,,website
SL003746,2025-11-28,DEEPAL S07,Pure,DLR016,GB,27990,PCP,LD002916,test_drive
SL003747,2025-11-28,AVATR 12,Long Range,DLR013,DE,54990,PCP,,dealer_walkin
SL003748,2025-11-28,DEEPAL S07,Pure,DLR050,DE,27990,PCP,LD001941,test_drive
SL003749,2025-11-28,DEEPAL S07,Pure,DLR047,GB,27990,PCP,,referral
SL003750,2025-11-28,DEEPAL S07,Design,DLR025,GB,31990,lease,LD004425,test_drive
SL003751,2025-11-29,DEEPAL S07,Pure,DLR049,GB,27990,PCP,LD004808,test_drive
SL003752,2025-11-29,AVATR 12,Long Range,DLR039,DE,54990,cash,,website
SL003753,2025-11-29,AVATR 12,Long Range,DLR021,DE,54990,PCP,LD003668,test_drive
SL003754,2025-11-29,DEEPAL S07,Pure,DLR047,FR,27990,PCP,,event
SL003755,2025-11-29,DEEPAL S07,Design,DLR002,DE,31990,PCP,LD005983,test_drive
SL003756,2025-11-29,DEEPAL S07,Pure,DLR024,GB,27990,cash,,dealer_walkin
SL003757,2025-11-29,DEEPAL S07,Pure,DLR012,GB,27990,lease,LD008153,test_drive
SL003758,2025-11-29,AVATR 12,Performance,DLR049,GB,64990,PCP,LD001014,test_drive
SL003759,2025-11-29,AVATR 12,Long Range,DLR020,DE,54990,lease,,event
SL003760,2025-11-29,DEEPAL S07,Pure,DLR004,GB,27990,HP,,website
SL003761,2025-11-29,DEEPAL S07,Pure,DLR039,DE,27990,PCP,,event
SL003762,2025-11-29,DEEPAL S07,Pure,DLR029,GB,27990,PCP,,event
SL003763,2025-11-29,AVATR 12,Performance,DLR014,GB,64990,PCP,,referral
SL003764,2025-11-29,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,event
SL003765,2025-11-29,DEEPAL S07,Design,DLR002,GB,31990,lease,,referral
SL003766,2025-11-29,AVATR 11,Executive Plus,DLR013,GB,69990,HP,,event
SL003767,2025-11-29,DEEPAL S07,Pure,DLR011,GB,27990,PCP,,dealer_walkin
SL003768,2025-11-29,DEEPAL S07,Pure,DLR036,GB,27990,lease,,website
SL003769,2025-11-29,DEEPAL S07,Design,DLR037,DE,31990,lease,,event
SL003770,2025-11-29,DEEPAL S07,Pure,DLR043,DE,27990,PCP,,event
SL003771,2025-11-29,DEEPAL S07,Pure,DLR032,FR,27990,PCP,,dealer_walkin
SL003772,2025-11-29,AVATR 12,Long Range,DLR017,GB,54990,PCP,,website
SL003773,2025-11-29,DEEPAL S07,Pure,DLR031,GB,27990,PCP,,dealer_walkin
SL003774,2025-11-30,DEEPAL S07,Pure,DLR002,GB,27990,PCP,,website
SL003775,2025-11-30,AVATR 11,Executive,DLR036,DE,59990,PCP,,dealer_walkin
SL003776,2025-11-30,AVATR 11,Executive Plus,DLR018,GB,69990,PCP,,website
SL003777,2025-11-30,AVATR 12,Performance,DLR012,DE,64990,cash,,event
SL003778,2025-11-30,DEEPAL S07,Intelligence,DLR021,GB,35990,PCP,,website
SL003779,2025-11-30,DEEPAL S07,Pure,DLR032,GB,27990,lease,,event
SL003780,2025-11-30,DEEPAL S07,Design,DLR043,DE,31990,PCP,,dealer_walkin
SL003781,2025-11-30,DEEPAL S07,Design,DLR017,GB,31990,HP,LD006673,test_drive
SL003782,2025-11-30,DEEPAL S07,Pure,DLR005,GB,27990,HP,,referral
SL003783,2025-11-30,DEEPAL S07,Pure,DLR019,DE,27990,PCP,LD006468,test_drive
SL003784,2025-11-30,DEEPAL S07,Pure,DLR031,FR,27990,PCP,,dealer_walkin
SL003785,2025-11-30,DEEPAL S07,Pure,DLR005,DE,27990,PCP,,referral
SL003786,2025-11-30,AVATR 12,Long Range,DLR020,GB,54990,lease,,event
SL003787,2025-11-30,AVATR 11,Executive Plus,DLR038,FR,69990,HP,LD009153,test_drive
SL003788,2025-11-30,AVATR 12,Long Range,DLR028,GB,54990,HP,LD004041,test_drive
SL003789,2025-11-30,DEEPAL S07,Design,DLR015,DE,31990,lease,LD002841,test_drive
SL003790,2025-12-01,DEEPAL S07,Pure,DLR042,DE,27990,HP,,dealer_walkin
SL003791,2025-12-01,DEEPAL S07,Pure,DLR004,GB,27990,PCP,,event
SL003792,2025-12-01,DEEPAL S07,Design,DLR028,GB,31990,PCP,,website
SL003793,2025-12-01,AVATR 12,Long Range,DLR007,DE,54990,cash,,website
SL003794,2025-12-01,DEEPAL S07,Design,DLR011,GB,31990,PCP,LD004082,test_drive
SL003795,2025-12-01,AVATR 11,Executive Plus,DLR030,DE,69990,PCP,,referral
SL003796,2025-12-01,AVATR 12,Long Range,DLR012,DE,54990,lease,,event
SL003797,2025-12-01,DEEPAL S07,Pure,DLR048,GB,27990,PCP,LD007826,test_drive
SL003798,2025-12-01,DEEPAL S07,Pure,DLR027,GB,27990,PCP,LD002049,test_drive
SL003799,2025-12-01,DEEPAL S07,Design,DLR016,GB,31990,cash,,event
SL003800,2025-12-01,DEEPAL S07,Intelligence,DLR042,GB,35990,HP,,event
SL003801,2025-12-01,DEEPAL S07,Pure,DLR022,GB,27990,lease,,event
SL003802,2025-12-01,DEEPAL S07,Design,DLR048,DE,31990,cash,,referral
SL003803,2025-12-01,AVATR 12,Long Range,DLR001,FR,54990,PCP,LD001642,test_drive
SL003804,2025-12-01,DEEPAL S07,Design,DLR010,DE,31990,PCP,,website
SL003805,2025-12-01,DEEPAL S07,Pure,DLR019,FR,27990,PCP,,referral
SL003806,2025-12-01,AVATR 11,Executive,DLR041,GB,59990,HP,LD007573,test_drive
SL003807,2025-12-01,DEEPAL S07,Pure,DLR021,GB,27990,PCP,,dealer_walkin
SL003808,2025-12-01,DEEPAL S07,Pure,DLR046,GB,27990,cash,,event
SL003809,2025-12-01,DEEPAL S07,Pure,DLR038,FR,27990,PCP,,dealer_walkin
SL003810,2025-12-01,AVATR 12,Long Range,DLR041,DE,54990,PCP,,dealer_walkin
SL003811,2025-12-01,AVATR 12,Long Range,DLR002,FR,54990,cash,,dealer_walkin
SL003812,2025-12-02,DEEPAL S07,Design,DLR014,FR,31990,cash,LD003317,test_drive
SL003813,2025-12-02,DEEPAL S07,Intelligence,DLR020,GB,35990,HP,,referral
SL003814,2025-12-02,DEEPAL S07,Pure,DLR011,GB,27990,PCP,,event
SL003815,2025-12-02,DEEPAL S07,Design,DLR043,DE,31990,PCP,,website
SL003816,2025-12-02,DEEPAL S07,Pure,DLR016,GB,27990,PCP,,event
SL003817,2025-12-02,DEEPAL S07,Pure,DLR033,FR,27990,lease,,website
SL003818,2025-12-02,DEEPAL S07,Design,DLR015,DE,31990,HP,,website
SL003819,2025-12-02,DEEPAL S07,Pure,DLR040,DE,27990,cash,,website
SL003820,2025-12-02,DEEPAL S07,Design,DLR027,DE,31990,PCP,,referral
SL003821,2025-12-02,DEEPAL S07,Design,DLR030,GB,31990,PCP,,dealer_walkin
SL003822,2025-12-02,AVATR 12,Long Range,DLR038,DE,54990,HP,,website
SL003823,2025-12-02,DEEPAL S07,Design,DLR028,DE,31990,PCP,LD009583,test_drive
SL003824,2025-12-02,DEEPAL S07,Pure,DLR024,DE,27990,cash,,dealer_walkin
SL003825,2025-12-02,DEEPAL S07,Pure,DLR041,GB,27990,lease,LD008698,test_drive
SL003826,2025-12-02,DEEPAL S07,Pure,DLR025,GB,27990,PCP,,referral
SL003827,2025-12-02,DEEPAL S07,Pure,DLR049,DE,27990,PCP,LD004591,test_drive
SL003828,2025-12-02,DEEPAL S07,Pure,DLR022,GB,27990,lease,LD007054,test_drive
SL003829,2025-12-02,DEEPAL S07,Pure,DLR049,GB,27990,lease,,event
SL003830,2025-12-03,AVATR 11,Executive,DLR031,GB,59990,lease,,website
SL003831,2025-12-03,DEEPAL S07,Pure,DLR014,GB,27990,cash,,referral
SL003832,2025-12-03,DEEPAL S07,Pure,DLR004,GB,27990,PCP,,website
SL003833,2025-12-03,DEEPAL S07,Pure,DLR005,DE,27990,PCP,,dealer_walkin
SL003834,2025-12-03,AVATR 11,Executive,DLR016,GB,59990,cash,,dealer_walkin
SL003835,2025-12-03,DEEPAL S07,Pure,DLR014,DE,27990,HP,,dealer_walkin
SL003836,2025-12-03,DEEPAL S07,Design,DLR027,GB,31990,PCP,,event
SL003837,2025-12-03,AVATR 12,Long Range,DLR005,GB,54990,cash,,website
SL003838,2025-12-03,AVATR 12,Performance,DLR045,GB,64990,PCP,,dealer_walkin
SL003839,2025-12-03,DEEPAL S07,Intelligence,DLR027,GB,35990,PCP,,referral
SL003840,2025-12-03,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,event
SL003841,2025-12-03,DEEPAL S07,Pure,DLR037,FR,27990,PCP,,referral
SL003842,2025-12-03,DEEPAL S07,Pure,DLR043,DE,27990,HP,LD006666,test_drive
SL003843,2025-12-03,DEEPAL S07,Pure,DLR031,FR,27990,PCP,,event
SL003844,2025-12-03,DEEPAL S07,Intelligence,DLR014,GB,35990,lease,,dealer_walkin
SL003845,2025-12-03,DEEPAL S07,Pure,DLR037,DE,27990,PCP,,referral
SL003846,2025-12-03,AVATR 12,Performance,DLR006,GB,64990,PCP,,dealer_walkin
SL003847,2025-12-03,DEEPAL S07,Pure,DLR027,FR,27990,lease,,website
SL003848,2025-12-03,AVATR 12,Long Range,DLR039,GB,54990,PCP,,event
SL003849,2025-12-03,AVATR 12,Long Range,DLR016,GB,54990,PCP,,event
SL003850,2025-12-03,AVATR 12,Long Range,DLR015,GB,54990,lease,LD000213,test_drive
SL003851,2025-12-03,DEEPAL S07,Pure,DLR050,DE,27990,lease,LD001071,test_drive
SL003852,2025-12-03,DEEPAL S07,Design,DLR041,DE,31990,lease,,event
SL003853,2025-12-04,DEEPAL S07,Design,DLR028,DE,31990,PCP,,referral
SL003854,2025-12-04,DEEPAL S07,Design,DLR023,GB,31990,PCP,LD006928,test_drive
SL003855,2025-12-04,AVATR 11,Executive,DLR048,GB,59990,PCP,,referral
SL003856,2025-12-04,DEEPAL S07,Intelligence,DLR045,GB,35990,PCP,LD003451,test_drive
SL003857,2025-12-04,AVATR 12,Long Range,DLR050,FR,54990,PCP,LD008077,test_drive
SL003858,2025-12-04,DEEPAL S07,Design,DLR048,GB,31990,cash,,referral
SL003859,2025-12-04,DEEPAL S07,Pure,DLR050,FR,27990,lease,LD005978,test_drive
SL003860,2025-12-04,DEEPAL S07,Pure,DLR006,GB,27990,PCP,LD007376,test_drive
SL003861,2025-12-04,DEEPAL S07,Pure,DLR022,GB,27990,cash,,referral
SL003862,2025-12-04,DEEPAL S07,Intelligence,DLR022,FR,35990,PCP,,referral
SL003863,2025-12-04,DEEPAL S07,Intelligence,DLR001,GB,35990,lease,,website
SL003864,2025-12-04,DEEPAL S07,Pure,DLR030,DE,27990,PCP,LD006264,test_drive
SL003865,2025-12-04,DEEPAL S05,Pure,DLR031,GB,24990,cash,,event
SL003866,2025-12-04,DEEPAL S07,Pure,DLR017,GB,27990,PCP,LD003582,test_drive
SL003867,2025-12-04,DEEPAL S07,Pure,DLR050,DE,27990,PCP,LD001348,test_drive
SL003868,2025-12-04,AVATR 12,Long Range,DLR037,GB,54990,HP,,dealer_walkin
SL003869,2025-12-04,DEEPAL S07,Pure,DLR004,GB,27990,lease,,event
SL003870,2025-12-04,DEEPAL S07,Design,DLR024,GB,31990,PCP,,referral
SL003871,2025-12-04,DEEPAL S07,Pure,DLR015,GB,27990,lease,,event
SL003872,2025-12-04,DEEPAL S07,Pure,DLR041,GB,27990,lease,,website
SL003873,2025-12-04,AVATR 12,Performance,DLR007,GB,64990,PCP,,event
SL003874,2025-12-04,DEEPAL S07,Design,DLR033,GB,31990,lease,,event
SL003875,2025-12-04,DEEPAL S07,Pure,DLR046,GB,27990,HP,,dealer_walkin
SL003876,2025-12-04,DEEPAL S07,Design,DLR019,GB,31990,PCP,,website
SL003877,2025-12-04,DEEPAL S07,Intelligence,DLR020,GB,35990,PCP,,event
SL003878,2025-12-04,AVATR 11,Executive,DLR026,GB,59990,PCP,,event
SL003879,2025-12-04,AVATR 11,Executive,DLR042,GB,59990,cash,,website
SL003880,2025-12-04,DEEPAL S07,Design,DLR044,GB,31990,lease,,event
SL003881,2025-12-04,AVATR 11,Executive,DLR009,GB,59990,cash,,dealer_walkin
SL003882,2025-12-05,DEEPAL S07,Pure,DLR001,GB,27990,PCP,,dealer_walkin
SL003883,2025-12-05,DEEPAL S07,Design,DLR019,GB,31990,lease,LD005770,test_drive
SL003884,2025-12-05,DEEPAL S07,Pure,DLR024,FR,27990,PCP,,dealer_walkin
SL003885,2025-12-05,DEEPAL S07,Pure,DLR028,GB,27990,lease,LD003520,test_drive
SL003886,2025-12-05,AVATR 12,Performance,DLR021,GB,64990,PCP,LD009581,test_drive
SL003887,2025-12-05,AVATR 11,Executive,DLR013,GB,59990,PCP,,event
SL003888,2025-12-05,DEEPAL S07,Design,DLR001,GB,31990,PCP,,event
SL003889,2025-12-05,DEEPAL S07,Pure,DLR012,GB,27990,cash,LD005667,test_drive
SL003890,2025-12-05,DEEPAL S07,Intelligence,DLR049,GB,35990,PCP,LD002919,test_drive
SL003891,2025-12-05,DEEPAL S07,Design,DLR025,FR,31990,PCP,LD005536,test_drive
SL003892,2025-12-05,AVATR 12,Long Range,DLR012,GB,54990,lease,,event
SL003893,2025-12-05,DEEPAL S07,Intelligence,DLR040,FR,35990,cash,,referral
SL003894,2025-12-05,DEEPAL S07,Pure,DLR039,GB,27990,lease,,event
SL003895,2025-12-05,DEEPAL S07,Intelligence,DLR047,GB,35990,PCP,,event
SL003896,2025-12-05,AVATR 11,Executive Plus,DLR014,GB,69990,lease,,website
SL003897,2025-12-05,AVATR 11,Executive Plus,DLR023,GB,69990,lease,,event
SL003898,2025-12-05,DEEPAL S07,Pure,DLR005,GB,27990,PCP,,dealer_walkin
SL003899,2025-12-05,AVATR 12,Long Range,DLR015,GB,54990,PCP,,website
SL003900,2025-12-05,DEEPAL S07,Pure,DLR040,DE,27990,HP,,website
SL003901,2025-12-05,AVATR 11,Executive,DLR041,GB,59990,PCP,,referral
SL003902,2025-12-05,DEEPAL S07,Pure,DLR048,GB,27990,cash,LD003282,test_drive
SL003903,2025-12-05,AVATR 12,Long Range,DLR035,DE,54990,lease,,event
SL003904,2025-12-05,AVATR 12,Long Range,DLR043,FR,54990,PCP,,referral
SL003905,2025-12-05,DEEPAL S07,Pure,DLR001,GB,27990,PCP,LD003320,test_drive
SL003906,2025-12-05,DEEPAL S07,Pure,DLR007,GB,27990,cash,,dealer_walkin
SL003907,2025-12-05,DEEPAL S07,Intelligence,DLR007,FR,35990,PCP,,referral
SL003908,2025-12-05,DEEPAL S07,Pure,DLR040,GB,27990,lease,,event
