date,insertion_order,line_item_name,line_item_id,market,model,creative_size,exchange,impressions,clicks,ctr,cpm,spend,viewable_impressions,viewability_rate,video_completions,video_completion_rate
2025-11-30,IO9948,DV360_GB_AVATR12_RTG_PREMIUM_AUTO_20251130,DV48135,GB,AVATR 12,728x90,PubMatic,9249,77,0.008325,4.79,44.3,6549,0.7082,0,0.0
2025-11-30,IO3608,DV360_GB_AVATR11_CTX_ROS_20251130,DV59499,GB,AVATR 11,970x250,Index Exchange,57084,184,0.003223,5.75,328.0,51601,0.9039,7998,0.1401
2025-11-30,IO8277,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20251130,DV80801,GB,DEEPAL S07,160x600,Google AdX,5478,16,0.002921,2.47,13.56,5029,0.9182,0,0.0
2025-11-30,IO5665,DV360_GB_AVATR12_RTG_LOOKALIKE_CONVERTERS_20251130,DV17479,GB,AVATR 12,300x250,PubMatic,13378,68,0.005083,7.38,98.7,12071,0.9024,0,0.0
2025-11-30,IO7260,DV360_GB_AVATR11_CTX_ROS_20251130,DV20620,GB,AVATR 11,320x50,Google AdX,15839,136,0.008586,5.66,89.7,13250,0.8366,2589,0.1635
2025-11-30,IO3739,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20251130,DV87713,GB,DEEPAL S07,300x250,Index Exchange,5319,27,0.005076,7.03,37.38,4379,0.8233,1004,0.1888
2025-11-30,IO9300,DV360_GB_AVATR12_RTG_SITE_VISITORS_20251130,DV83190,GB,AVATR 12,300x250,Xandr,61367,427,0.006958,2.01,123.65,50675,0.8258,16968,0.2765
2025-11-30,IO6456,DV360_GB_AVATR11_CTX_ROS_20251130,DV40547,GB,AVATR 11,300x250,PubMatic,162584,989,0.006083,2.7,438.28,131935,0.8115,0,0.0
2025-11-30,IO9387,DV360_GB_S07_PROSP_LUXURY_LIFESTYLE_20251130,DV38488,GB,DEEPAL S07,970x250,Google AdX,154406,503,0.003258,2.81,433.58,118909,0.7701,34857,0.2257
2025-11-30,IO8109,DV360_GB_AVATR12_RTG_FAMILY_BUYERS_20251130,DV43198,GB,AVATR 12,320x50,Index Exchange,4496,31,0.006895,4.81,21.65,3522,0.7835,1264,0.2811
2025-11-30,IO3325,DV360_GB_AVATR11_CTX_ROS_20251130,DV45388,GB,AVATR 11,160x600,OpenX,83369,869,0.010424,2.92,243.17,70886,0.8503,0,0.0
2025-11-30,IO7971,DV360_GB_S07_PROSP_SITE_VISITORS_20251130,DV63797,GB,DEEPAL S07,160x600,Index Exchange,43194,375,0.008682,4.33,186.83,32244,0.7465,10570,0.2447
2025-11-30,IO8054,DV360_GB_AVATR12_RTG_ECO_CONSCIOUS_20251130,DV91773,GB,AVATR 12,300x250,Index Exchange,7876,63,0.007999,4.99,39.29,6868,0.8721,1843,0.234
2025-11-30,IO2834,DV360_GB_AVATR11_CTX_ROS_20251130,DV22348,GB,AVATR 11,728x90,PubMatic,47904,391,0.008162,7.28,348.92,36887,0.77,0,0.0
2025-11-30,IO7175,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20251130,DV73766,GB,DEEPAL S07,728x90,Xandr,89011,686,0.007707,5.92,526.96,66511,0.7472,0,0.0
2025-11-30,IO4155,DV360_GB_AVATR12_RTG_FLEET_MANAGERS_20251130,DV45065,GB,AVATR 12,160x600,Google AdX,81047,322,0.003973,4.43,359.16,70401,0.8687,9719,0.1199
2025-12-01,IO8665,DV360_GB_S07_PROSP_CONQUEST_AUDI_20251201,DV97487,GB,DEEPAL S07,300x250,PubMatic,7142,53,0.007421,6.43,45.91,5125,0.7177,1308,0.1831
2025-12-01,IO8935,DV360_GB_S05_RTG_CONQUEST_BMW_20251201,DV57562,GB,DEEPAL S05,320x50,Index Exchange,52076,273,0.005242,3.86,201.21,42058,0.8076,0,0.0
2025-12-01,IO4357,DV360_GB_AVATR12_CTX_ROS_20251201,DV19832,GB,AVATR 12,160x600,OpenX,5289,54,0.01021,2.97,15.72,4127,0.7804,730,0.138
2025-12-01,IO7797,DV360_GB_AVATR11_PROSP_ECO_CONSCIOUS_20251201,DV68486,GB,AVATR 11,160x600,Google AdX,78286,785,0.010027,7.19,562.68,70900,0.9057,0,0.0
2025-12-01,IO4359,DV360_GB_S07_RTG_TECH_ENTHUSIASTS_20251201,DV84730,GB,DEEPAL S07,970x250,OpenX,173849,1341,0.007714,2.12,368.29,143568,0.8258,47990,0.276
2025-12-01,IO3687,DV360_GB_S05_CTX_ROS_20251201,DV18056,GB,DEEPAL S05,300x250,Google AdX,4059,36,0.008869,5.78,23.45,3644,0.8979,980,0.2414
2025-12-01,IO9355,DV360_GB_AVATR12_PROSP_ECO_CONSCIOUS_20251201,DV13871,GB,AVATR 12,160x600,PubMatic,18896,219,0.01159,5.6,105.73,13799,0.7303,5369,0.2841
2025-12-01,IO3673,DV360_GB_AVATR11_RTG_CONQUEST_TESLA_20251201,DV11994,GB,AVATR 11,300x250,OpenX,15938,189,0.011858,3.29,52.43,13196,0.828,3874,0.2431
2025-12-01,IO1339,DV360_GB_S07_CTX_ROS_20251201,DV50187,GB,DEEPAL S07,728x90,Google AdX,71469,802,0.011222,5.93,423.65,50429,0.7056,8203,0.1148
2025-12-01,IO5218,DV360_GB_S05_PROSP_ENGAGED_VIEWERS_20251201,DV95283,GB,DEEPAL S05,300x250,Xandr,52767,276,0.005231,3.34,176.48,37011,0.7014,0,0.0
2025-12-01,IO7114,DV360_GB_AVATR12_RTG_LOOKALIKE_CONVERTERS_20251201,DV93685,GB,AVATR 12,728x90,Index Exchange,9073,101,0.011132,6.49,58.91,7642,0.8424,2578,0.2841
2025-12-01,IO2328,DV360_GB_AVATR11_CTX_ROS_20251201,DV59119,GB,AVATR 11,728x90,Index Exchange,160937,1702,0.010576,2.88,463.92,133701,0.8308,22204,0.138
2025-12-01,IO9990,DV360_GB_S07_PROSP_CONQUEST_BMW_20251201,DV70741,GB,DEEPAL S07,970x250,PubMatic,141404,1434,0.010141,2.42,342.08,120248,0.8504,41705,0.2949
2025-12-01,IO1778,DV360_GB_S05_RTG_YOUNG_PROFESSIONALS_20251201,DV28195,GB,DEEPAL S05,320x50,PubMatic,16117,186,0.011541,7.5,120.88,13323,0.8267,0,0.0
2025-12-01,IO9531,DV360_GB_AVATR12_CTX_ROS_20251201,DV63384,GB,AVATR 12,970x250,Xandr,8400,96,0.011429,4.19,35.2,7049,0.8393,2470,0.294
2025-12-01,IO3674,DV360_GB_AVATR11_PROSP_EV_INTENDERS_20251201,DV73043,GB,AVATR 11,300x250,Google AdX,1607,10,0.006223,6.51,10.47,1350,0.8402,0,0.0
2025-12-01,IO8031,DV360_GB_S07_RTG_ENGAGED_VIEWERS_20251201,DV67939,GB,DEEPAL S07,970x250,Google AdX,49640,419,0.008441,2.09,103.83,45348,0.9136,13890,0.2798
2025-12-01,IO9519,DV360_GB_S05_CTX_ROS_20251201,DV27701,GB,DEEPAL S05,320x50,OpenX,12469,70,0.005614,2.48,30.96,9117,0.7312,0,0.0
2025-12-01,IO1511,DV360_GB_AVATR12_PROSP_SITE_VISITORS_20251201,DV56476,GB,AVATR 12,970x250,Index Exchange,85653,996,0.011628,3.86,330.67,68330,0.7978,0,0.0
2025-12-01,IO7457,DV360_GB_AVATR11_RTG_TECH_ENTHUSIASTS_20251201,DV76380,GB,AVATR 11,300x250,Google AdX,872,2,0.002294,3.65,3.19,618,0.7089,0,0.0
2025-12-02,IO1706,DV360_GB_S07_PROSP_CONQUEST_TESLA_20251202,DV27121,GB,DEEPAL S07,970x250,Xandr,19093,132,0.006914,2.85,54.51,13602,0.7124,0,0.0
2025-12-02,IO9434,DV360_GB_S05_RTG_CONFIGURATOR_USERS_20251202,DV62457,GB,DEEPAL S05,160x600,Index Exchange,92052,652,0.007083,6.89,634.57,81549,0.8859,18343,0.1993
2025-12-02,IO3427,DV360_GB_AVATR12_CTX_ROS_20251202,DV21460,GB,AVATR 12,160x600,Xandr,14606,125,0.008558,6.58,96.17,11253,0.7705,4314,0.2954
2025-12-02,IO4302,DV360_GB_AVATR11_PROSP_CONQUEST_AUDI_20251202,DV92900,GB,AVATR 11,728x90,PubMatic,192363,1497,0.007782,3.09,595.21,164715,0.8563,0,0.0
2025-12-02,IO7566,DV360_GB_S07_RTG_YOUNG_PROFESSIONALS_20251202,DV13085,GB,DEEPAL S07,300x250,OpenX,30013,275,0.009163,6.93,207.86,22558,0.7516,0,0.0
2025-12-02,IO3057,DV360_GB_S05_CTX_ROS_20251202,DV56187,GB,DEEPAL S05,300x250,PubMatic,129102,1158,0.00897,2.64,341.24,93407,0.7235,0,0.0
2025-12-02,IO1192,DV360_GB_AVATR12_PROSP_CONQUEST_TESLA_20251202,DV18232,GB,AVATR 12,160x600,PubMatic,7836,93,0.011868,3.19,25.03,7163,0.9141,1458,0.1861
2025-12-02,IO9722,DV360_GB_AVATR11_RTG_CONQUEST_AUDI_20251202,DV74657,GB,AVATR 11,728x90,PubMatic,4757,32,0.006727,2.37,11.27,3894,0.8187,0,0.0
2025-12-02,IO8182,DV360_GB_S07_CTX_ROS_20251202,DV84483,GB,DEEPAL S07,160x600,OpenX,6191,68,0.010984,6.25,38.68,5680,0.9176,739,0.1194
2025-12-02,IO7990,DV360_GB_S05_PROSP_LUXURY_LIFESTYLE_20251202,DV35943,GB,DEEPAL S05,300x250,Index Exchange,82756,457,0.005522,5.97,494.06,72640,0.8778,23108,0.2792
2025-12-02,IO9190,DV360_GB_AVATR12_RTG_FLEET_MANAGERS_20251202,DV58779,GB,AVATR 12,970x250,Index Exchange,48795,377,0.007726,7.03,343.17,42090,0.8626,0,0.0
2025-12-02,IO5687,DV360_GB_AVATR11_CTX_ROS_20251202,DV87933,GB,AVATR 11,160x600,Xandr,15256,112,0.007341,7.19,109.75,13786,0.9037,2022,0.1325
2025-12-02,IO8663,DV360_GB_S07_PROSP_CONQUEST_BMW_20251202,DV89121,GB,DEEPAL S07,970x250,Xandr,114225,504,0.004412,2.67,305.53,100374,0.8787,27452,0.2403
2025-12-02,IO4067,DV360_GB_S05_RTG_FLEET_MANAGERS_20251202,DV92007,GB,DEEPAL S05,160x600,Index Exchange,12979,51,0.003929,3.62,46.97,11840,0.9123,0,0.0
2025-12-02,IO7875,DV360_GB_AVATR12_CTX_ROS_20251202,DV39891,GB,AVATR 12,160x600,Google AdX,34842,386,0.011079,3.99,139.03,30557,0.877,10165,0.2917
2025-12-02,IO4036,DV360_GB_AVATR11_PROSP_CONFIGURATOR_USERS_20251202,DV80662,GB,AVATR 11,160x600,PubMatic,17340,151,0.008708,6.84,118.6,12562,0.7245,0,0.0
2025-12-02,IO3031,DV360_GB_S07_RTG_TECH_ENTHUSIASTS_20251202,DV79526,GB,DEEPAL S07,160x600,OpenX,2118,11,0.005194,5.29,11.22,1500,0.7084,371,0.1752
2025-12-02,IO5400,DV360_GB_S05_CTX_ROS_20251202,DV66446,GB,DEEPAL S05,160x600,Index Exchange,19695,68,0.003453,5.78,113.76,17572,0.8923,3361,0.1707
2025-12-02,IO5628,DV360_GB_AVATR12_PROSP_ECO_CONSCIOUS_20251202,DV72849,GB,AVATR 12,320x50,OpenX,14382,129,0.00897,3.84,55.17,10710,0.7447,3455,0.2402
2025-12-02,IO2293,DV360_GB_AVATR11_RTG_PREMIUM_AUTO_20251202,DV62673,GB,AVATR 11,970x250,PubMatic,39114,168,0.004295,2.01,78.58,31413,0.8031,0,0.0
2025-12-03,IO6949,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20251203,DV90722,GB,DEEPAL S07,300x250,Index Exchange,22046,175,0.007938,6.76,149.01,20148,0.9139,5472,0.2482
2025-12-03,IO6267,DV360_GB_S05_RTG_CONQUEST_TESLA_20251203,DV72128,GB,DEEPAL S05,300x250,Xandr,12141,70,0.005766,7.6,92.32,9692,0.7984,0,0.0
2025-12-03,IO2650,DV360_GB_AVATR12_CTX_ROS_20251203,DV83821,GB,AVATR 12,160x600,Index Exchange,4266,26,0.006095,2.36,10.05,3218,0.7544,972,0.2278
2025-12-03,IO4667,DV360_GB_AVATR11_PROSP_EV_INTENDERS_20251203,DV60151,GB,AVATR 11,320x50,Index Exchange,90851,896,0.009862,6.62,601.19,72160,0.7943,0,0.0
2025-12-03,IO8477,DV360_GB_S07_RTG_FAMILY_BUYERS_20251203,DV29333,GB,DEEPAL S07,728x90,PubMatic,160924,649,0.004033,3.47,558.5,114765,0.7132,26402,0.1641
2025-12-03,IO5517,DV360_GB_S05_CTX_ROS_20251203,DV68899,GB,DEEPAL S05,320x50,Google AdX,29761,329,0.011055,4.34,129.08,24818,0.8339,0,0.0
2025-12-03,IO5641,DV360_GB_AVATR12_PROSP_CONQUEST_AUDI_20251203,DV24866,GB,AVATR 12,970x250,Index Exchange,71768,456,0.006354,4.27,306.53,51937,0.7237,11058,0.1541
2025-12-03,IO7873,DV360_GB_AVATR11_RTG_FLEET_MANAGERS_20251203,DV10862,GB,AVATR 11,300x250,Index Exchange,25664,90,0.003507,3.54,90.76,19977,0.7784,0,0.0
2025-12-03,IO4472,DV360_GB_S07_CTX_ROS_20251203,DV50286,GB,DEEPAL S07,320x50,Google AdX,18580,162,0.008719,4.26,79.18,15832,0.8521,0,0.0
2025-12-03,IO1524,DV360_GB_S05_PROSP_CONQUEST_TESLA_20251203,DV65800,GB,DEEPAL S05,728x90,Google AdX,37098,270,0.007278,7.01,260.15,31288,0.8434,9563,0.2578
2025-12-03,IO7665,DV360_GB_AVATR12_RTG_ENGAGED_VIEWERS_20251203,DV21105,GB,AVATR 12,300x250,OpenX,9176,103,0.011225,6.33,58.1,6916,0.7538,0,0.0
2025-12-03,IO3787,DV360_GB_AVATR11_CTX_ROS_20251203,DV17538,GB,AVATR 11,320x50,Google AdX,37662,144,0.003823,4.07,153.14,31340,0.8321,0,0.0
2025-12-03,IO2147,DV360_GB_S07_PROSP_TECH_ENTHUSIASTS_20251203,DV73517,GB,DEEPAL S07,320x50,PubMatic,61034,564,0.009241,3.04,185.58,44851,0.7349,0,0.0
2025-12-03,IO4135,DV360_GB_S05_RTG_PREMIUM_AUTO_20251203,DV90945,GB,DEEPAL S05,300x250,Index Exchange,53065,243,0.004579,7.95,422.08,38813,0.7314,8249,0.1555
2025-12-03,IO9233,DV360_GB_AVATR12_CTX_ROS_20251203,DV56998,GB,AVATR 12,300x250,Xandr,171366,1930,0.011262,2.09,358.81,146395,0.8543,49008,0.286
2025-12-03,IO6181,DV360_GB_AVATR11_PROSP_CONQUEST_TESLA_20251203,DV86803,GB,AVATR 11,728x90,Index Exchange,12033,138,0.011468,3.42,41.1,8855,0.7359,3166,0.2631
2025-12-03,IO8024,DV360_GB_S07_RTG_ENGAGED_VIEWERS_20251203,DV49005,GB,DEEPAL S07,728x90,OpenX,13821,119,0.00861,3.86,53.29,10689,0.7734,0,0.0
2025-12-03,IO5180,DV360_GB_S05_CTX_ROS_20251203,DV57972,GB,DEEPAL S05,300x250,Xandr,16765,151,0.009007,4.98,83.55,12409,0.7402,2909,0.1735
2025-12-03,IO7625,DV360_GB_AVATR12_PROSP_CONQUEST_TESLA_20251203,DV90860,GB,AVATR 12,300x250,Index Exchange,83369,437,0.005242,2.18,181.72,66972,0.8033,0,0.0
2025-12-03,IO2754,DV360_GB_AVATR11_RTG_ECO_CONSCIOUS_20251203,DV93535,GB,AVATR 11,970x250,Index Exchange,57556,661,0.011484,3.65,209.83,41385,0.719,16388,0.2847
2025-12-04,IO5409,DV360_GB_S07_PROSP_SITE_VISITORS_20251204,DV88022,GB,DEEPAL S07,160x600,OpenX,12965,119,0.009179,2.0,25.98,9755,0.7524,0,0.0
2025-12-04,IO5711,DV360_GB_S05_RTG_CONQUEST_AUDI_20251204,DV88631,GB,DEEPAL S05,160x600,OpenX,61497,616,0.010017,4.69,288.62,51457,0.8367,0,0.0
2025-12-04,IO1946,DV360_GB_AVATR12_CTX_ROS_20251204,DV22601,GB,AVATR 12,160x600,Index Exchange,302,3,0.009934,6.62,2.0,242,0.8038,76,0.2517
2025-12-04,IO3863,DV360_GB_AVATR11_PROSP_CONFIGURATOR_USERS_20251204,DV67309,GB,AVATR 11,160x600,Index Exchange,44052,249,0.005652,4.74,208.94,35277,0.8008,0,0.0
2025-12-04,IO7688,DV360_GB_S07_RTG_ECO_CONSCIOUS_20251204,DV47798,GB,DEEPAL S07,320x50,PubMatic,13219,61,0.004615,6.05,79.92,11940,0.9033,0,0.0
2025-12-04,IO2218,DV360_GB_S05_CTX_ROS_20251204,DV87233,GB,DEEPAL S05,970x250,PubMatic,4047,16,0.003954,7.14,28.91,3095,0.7649,0,0.0
2025-12-04,IO9822,DV360_GB_AVATR12_PROSP_CONQUEST_BMW_20251204,DV63279,GB,AVATR 12,728x90,Google AdX,30445,326,0.010708,6.85,208.53,27404,0.9001,4672,0.1535
2025-12-04,IO3335,DV360_GB_AVATR11_RTG_CONQUEST_AUDI_20251204,DV57393,GB,AVATR 11,970x250,Xandr,50854,540,0.010619,5.42,275.39,37459,0.7366,9997,0.1966
2025-12-04,IO8185,DV360_GB_S07_CTX_ROS_20251204,DV36289,GB,DEEPAL S07,728x90,Index Exchange,4574,33,0.007215,6.52,29.83,4160,0.9096,1031,0.2254
2025-12-04,IO3964,DV360_GB_S05_PROSP_CONQUEST_BMW_20251204,DV13611,GB,DEEPAL S05,728x90,PubMatic,83265,727,0.008731,5.46,454.49,59435,0.7138,0,0.0
2025-12-04,IO3912,DV360_GB_AVATR12_RTG_ENGAGED_VIEWERS_20251204,DV50966,GB,AVATR 12,320x50,Index Exchange,65729,395,0.00601,3.32,217.91,48267,0.7343,0,0.0
2025-12-04,IO6180,DV360_GB_AVATR11_CTX_ROS_20251204,DV44200,GB,AVATR 11,970x250,PubMatic,19190,74,0.003856,5.45,104.62,13959,0.7275,5034,0.2623
2025-12-04,IO6234,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20251204,DV37108,GB,DEEPAL S07,300x250,PubMatic,44864,278,0.006197,3.86,173.35,32459,0.7235,6448,0.1437
2025-12-04,IO9158,DV360_GB_S05_RTG_TECH_ENTHUSIASTS_20251204,DV85596,GB,DEEPAL S05,160x600,Google AdX,150510,1053,0.006996,3.03,455.85,130653,0.8681,0,0.0
2025-12-04,IO2777,DV360_GB_AVATR12_CTX_ROS_20251204,DV96657,GB,AVATR 12,160x600,Xandr,36274,417,0.011496,4.19,151.91,28556,0.7873,4497,0.124
2025-12-04,IO1679,DV360_GB_AVATR11_PROSP_CONQUEST_BMW_20251204,DV49172,GB,AVATR 11,728x90,Google AdX,206958,752,0.003634,4.74,980.03,174208,0.8418,0,0.0
2025-12-04,IO5934,DV360_GB_S07_RTG_CONQUEST_BMW_20251204,DV84549,GB,DEEPAL S07,728x90,PubMatic,3596,20,0.005562,6.34,22.8,2908,0.8089,0,0.0
2025-12-04,IO9641,DV360_GB_S05_CTX_ROS_20251204,DV41403,GB,DEEPAL S05,160x600,Google AdX,24591,164,0.006669,2.53,62.14,20787,0.8453,4390,0.1785
2025-12-04,IO2949,DV360_GB_AVATR12_PROSP_LUXURY_LIFESTYLE_20251204,DV18532,GB,AVATR 12,320x50,Google AdX,24241,135,0.005569,6.91,167.45,18956,0.782,0,0.0
2025-12-04,IO2365,DV360_GB_AVATR11_RTG_YOUNG_PROFESSIONALS_20251204,DV16826,GB,AVATR 11,160x600,Index Exchange,152129,1475,0.009696,2.92,443.56,125357,0.824,37292,0.2451
2025-12-05,IO1192,DV360_GB_S07_PROSP_FLEET_MANAGERS_20251205,DV84492,GB,DEEPAL S07,300x250,Google AdX,8466,54,0.006378,7.87,66.61,7681,0.9073,1875,0.2215
2025-12-05,IO8827,DV360_GB_S05_RTG_EV_INTENDERS_20251205,DV57497,GB,DEEPAL S05,300x250,Index Exchange,23983,104,0.004336,5.11,122.51,19408,0.8093,0,0.0
2025-12-05,IO1815,DV360_GB_AVATR12_CTX_ROS_20251205,DV56508,GB,AVATR 12,300x250,Google AdX,42251,214,0.005065,2.77,117.03,34905,0.8262,0,0.0
2025-12-05,IO4010,DV360_GB_AVATR11_PROSP_CONQUEST_BMW_20251205,DV18787,GB,AVATR 11,160x600,Index Exchange,95903,911,0.009499,4.27,409.75,70880,0.7391,27806,0.2899
2025-12-05,IO3327,DV360_GB_S07_RTG_PREMIUM_AUTO_20251205,DV21728,GB,DEEPAL S07,970x250,Index Exchange,34873,194,0.005563,7.17,250.04,27766,0.7962,7235,0.2075
2025-12-05,IO7468,DV360_GB_S05_CTX_ROS_20251205,DV26400,GB,DEEPAL S05,320x50,Xandr,32061,348,0.010854,4.44,142.43,27360,0.8534,4823,0.1504
2025-12-05,IO8616,DV360_GB_AVATR12_PROSP_SITE_VISITORS_20251205,DV26403,GB,AVATR 12,970x250,OpenX,88783,297,0.003345,4.43,392.9,79024,0.8901,0,0.0
2025-12-05,IO4624,DV360_GB_AVATR11_RTG_FLEET_MANAGERS_20251205,DV31922,GB,AVATR 11,728x90,PubMatic,22599,257,0.011372,6.29,142.08,18824,0.833,5636,0.2494
2025-12-05,IO1669,DV360_GB_S07_CTX_ROS_20251205,DV10786,GB,DEEPAL S07,320x50,Google AdX,34467,200,0.005803,6.53,225.2,28673,0.8319,0,0.0
2025-12-05,IO1935,DV360_GB_S05_PROSP_CONQUEST_AUDI_20251205,DV86115,GB,DEEPAL S05,728x90,OpenX,50327,542,0.01077,5.36,269.99,38615,0.7673,0,0.0
2025-12-05,IO8509,DV360_GB_AVATR12_RTG_ENGAGED_VIEWERS_20251205,DV31711,GB,AVATR 12,970x250,Xandr,34340,164,0.004776,3.1,106.5,30982,0.9022,6366,0.1854
2025-12-05,IO8488,DV360_GB_AVATR11_CTX_ROS_20251205,DV58188,GB,AVATR 11,728x90,Xandr,11243,134,0.011919,7.22,81.13,10272,0.9137,2128,0.1893
2025-12-05,IO5581,DV360_GB_S07_PROSP_FAMILY_BUYERS_20251205,DV10304,GB,DEEPAL S07,970x250,OpenX,121563,1238,0.010184,6.73,817.95,99287,0.8168,0,0.0
2025-12-05,IO8228,DV360_GB_S05_RTG_CONFIGURATOR_USERS_20251205,DV22352,GB,DEEPAL S05,728x90,OpenX,59215,201,0.003394,3.11,184.3,52892,0.8932,14337,0.2421
2025-12-05,IO8347,DV360_GB_AVATR12_CTX_ROS_20251205,DV41765,GB,AVATR 12,970x250,Xandr,4512,30,0.006649,6.44,29.08,3844,0.852,0,0.0
2025-12-05,IO8720,DV360_GB_AVATR11_PROSP_LOOKALIKE_CONVERTERS_20251205,DV65056,GB,AVATR 11,300x250,OpenX,42790,206,0.004814,6.77,289.89,30630,0.7158,6116,0.1429
2025-12-05,IO1001,DV360_GB_S07_RTG_FLEET_MANAGERS_20251205,DV41895,GB,DEEPAL S07,300x250,Google AdX,41208,266,0.006455,4.18,172.34,30285,0.735,6977,0.1693
2025-12-05,IO2624,DV360_GB_S05_CTX_ROS_20251205,DV43681,GB,DEEPAL S05,970x250,PubMatic,14929,101,0.006765,5.05,75.35,10949,0.7334,1580,0.1058
2025-12-05,IO9909,DV360_GB_AVATR12_PROSP_TECH_ENTHUSIASTS_20251205,DV10833,GB,AVATR 12,320x50,Xandr,15548,49,0.003152,7.99,124.19,12834,0.8255,4663,0.2999
2025-12-05,IO9808,DV360_GB_AVATR11_RTG_PREMIUM_AUTO_20251205,DV98111,GB,AVATR 11,160x600,Google AdX,54690,299,0.005467,3.26,178.46,39795,0.7277,0,0.0
2025-12-06,IO5677,DV360_GB_S07_PROSP_CONQUEST_AUDI_20251206,DV68648,GB,DEEPAL S07,728x90,Google AdX,2655,29,0.010923,6.93,18.4,2380,0.8967,483,0.1819
2025-12-06,IO4712,DV360_GB_S05_RTG_CONQUEST_TESLA_20251206,DV75644,GB,DEEPAL S05,300x250,Index Exchange,9993,85,0.008506,4.92,49.13,8099,0.8105,1469,0.147
2025-12-06,IO5585,DV360_GB_AVATR12_CTX_ROS_20251206,DV31115,GB,AVATR 12,970x250,Xandr,15382,66,0.004291,3.31,50.95,13036,0.8475,0,0.0
2025-12-06,IO1265,DV360_GB_AVATR11_PROSP_ENGAGED_VIEWERS_20251206,DV84839,GB,AVATR 11,728x90,OpenX,118060,824,0.00698,2.86,337.29,88789,0.7521,0,0.0
2025-12-06,IO4053,DV360_GB_S07_RTG_SITE_VISITORS_20251206,DV11561,GB,DEEPAL S07,728x90,Xandr,13085,82,0.006267,6.93,90.71,10138,0.7748,2758,0.2108
2025-12-06,IO3408,DV360_GB_S05_CTX_ROS_20251206,DV49486,GB,DEEPAL S05,160x600,Index Exchange,2822,11,0.003898,7.68,21.67,2124,0.7529,594,0.2105
2025-12-06,IO5247,DV360_GB_AVATR12_PROSP_TECH_ENTHUSIASTS_20251206,DV71837,GB,AVATR 12,300x250,Google AdX,13344,103,0.007719,3.0,40.03,10263,0.7691,0,0.0
2025-12-06,IO5778,DV360_GB_AVATR11_RTG_CONQUEST_TESLA_20251206,DV71918,GB,AVATR 11,728x90,PubMatic,36890,383,0.010382,4.85,178.85,31573,0.8559,0,0.0
2025-12-06,IO1697,DV360_GB_S07_CTX_ROS_20251206,DV80330,GB,DEEPAL S07,728x90,Google AdX,112491,629,0.005592,3.33,374.2,83305,0.7406,0,0.0
2025-12-06,IO7753,DV360_GB_S05_PROSP_TECH_ENTHUSIASTS_20251206,DV31828,GB,DEEPAL S05,320x50,Index Exchange,69439,216,0.003111,6.36,441.5,60570,0.8723,0,0.0
2025-12-06,IO4172,DV360_GB_AVATR12_RTG_TECH_ENTHUSIASTS_20251206,DV45077,GB,AVATR 12,160x600,OpenX,12899,110,0.008528,6.04,77.91,9907,0.7681,0,0.0
2025-12-06,IO1412,DV360_GB_AVATR11_CTX_ROS_20251206,DV11691,GB,AVATR 11,300x250,PubMatic,56540,645,0.011408,2.64,149.34,50465,0.8926,9799,0.1733
2025-12-06,IO6290,DV360_GB_S07_PROSP_CONQUEST_BMW_20251206,DV44372,GB,DEEPAL S07,160x600,Google AdX,50718,443,0.008735,4.47,226.8,46158,0.9101,5244,0.1034
2025-12-06,IO1092,DV360_GB_S05_RTG_EV_INTENDERS_20251206,DV66677,GB,DEEPAL S05,160x600,Index Exchange,23010,200,0.008692,3.45,79.34,18016,0.783,0,0.0
2025-12-06,IO3338,DV360_GB_AVATR12_CTX_ROS_20251206,DV40384,GB,AVATR 12,728x90,Google AdX,44246,297,0.006712,2.2,97.36,34464,0.7789,0,0.0
2025-12-06,IO8843,DV360_GB_AVATR11_PROSP_ECO_CONSCIOUS_20251206,DV52881,GB,AVATR 11,300x250,OpenX,8523,88,0.010325,7.65,65.21,5996,0.7036,0,0.0
2025-12-06,IO3136,DV360_GB_S07_RTG_LOOKALIKE_CONVERTERS_20251206,DV29134,GB,DEEPAL S07,160x600,OpenX,8277,30,0.003625,6.13,50.72,6094,0.7364,1259,0.1521
2025-12-06,IO7275,DV360_GB_S05_CTX_ROS_20251206,DV34841,GB,DEEPAL S05,320x50,Index Exchange,7001,80,0.011427,5.51,38.59,5599,0.7998,0,0.0
2025-12-06,IO3123,DV360_GB_AVATR12_PROSP_CONFIGURATOR_USERS_20251206,DV92331,GB,AVATR 12,160x600,Xandr,2956,18,0.006089,6.09,18.02,2247,0.7604,857,0.2899
2025-12-06,IO3263,DV360_GB_AVATR11_RTG_YOUNG_PROFESSIONALS_20251206,DV61396,GB,AVATR 11,320x50,Index Exchange,9138,102,0.011162,7.24,66.13,8071,0.8833,1751,0.1916
2025-12-07,IO7698,DV360_GB_S07_PROSP_CONFIGURATOR_USERS_20251207,DV30496,GB,DEEPAL S07,160x600,OpenX,911,6,0.006586,5.86,5.34,680,0.7471,146,0.1603
